Seed,Theta,A,Social_Welfare
8,4.0,1,"[17620.649999999994, 26203.125, 31447.074999999997, 33942.12500000001, 34741.3, 34961.5, 34993.0]"
8,4.1,1,"[17687.69999999998, 26573.29999999954, 31821.699999999644, 34114.350000000035, 34796.775, 34965.0, 34996.5]"
8,4.199999999999999,1,"[17506.24999999829, 26320.149999998474, 31690.80000000004, 34031.62500000002, 34787.625, 34954.725, 34993.0]"
8,4.299999999999999,1,"[17658.050000001767, 26341.675000001527, 31859.600000000013, 34148.37499999997, 34831.77500000001, 34975.5, 34996.5]"
8,4.399999999999999,1,"[17963.34999999944, 26471.600000000035, 31720.050000000432, 34083.44999999995, 34790.450000000004, 34968.5, 34993.0]"
8,4.499999999999998,1,"[17535.349999999995, 26245.174999999992, 31543.649999999994, 33933.4, 34772.95, 34958.225]"
8,4.599999999999998,1,"[17629.550000000738, 26166.200000000368, 31466.999999999505, 33973.025000000045, 34746.75, 34941.175, 34993.0]"
8,4.6999999999999975,1,"[17711.94999999804, 26505.724999998278, 31772.99999999989, 33931.25000000005, 34719.774999999994, 34919.49999999999, 34961.5, 34993.0]"
8,4.799999999999997,1,"[17564.625000001903, 26345.925000001647, 31451.450000000215, 33901.22499999993, 34744.950000000004, 34972.0, 34996.5]"
8,4.899999999999997,1,"[17304.49999999894, 25896.94999999923, 31318.22500000053, 33952.37499999995, 34729.825000000004, 34936.325000000004, 34993.0]"
8,4.9999999999999964,1,"[17662.74999999999, 26248.324999999986, 31789.624999999985, 34081.149999999994, 34788.075, 34934.625, 34972.9, 34996.5]"
