Seed,Theta,A,Cost
27,4.0,1,"[18720.0, 17820.0, 9348.0, 3284.0, 976.0, 232.0, 32.0]"
27,4.1,1,"[19048.600000000082, 18269.60000000036, 10008.10000000046, 3587.4999999999472, 807.7000000000028, 94.29999999999997, 24.6]"
27,4.199999999999999,1,"[19689.60000000174, 18358.20000000151, 10025.400000000067, 3826.1999999999384, 1155.000000000006, 226.79999999999978, 37.8]"
27,4.299999999999999,1,"[20197.099999998216, 19122.099999998398, 9004.200000000108, 3521.700000000047, 743.8999999999985, 94.59999999999995, 34.399999999999984]"
27,4.399999999999999,1,"[20658.00000000046, 19540.40000000009, 10216.799999999554, 3594.8000000000493, 879.999999999997, 215.60000000000016]"
27,4.499999999999998,1,"[20803.499999999996, 20357.999999999996, 10844.999999999998, 3608.9999999999995, 868.4999999999999, 112.49999999999999, 35.99999999999999]"
27,4.599999999999998,1,"[21399.199999999328, 20704.599999999547, 11863.400000000556, 4494.199999999974, 906.2000000000029, 82.79999999999993]"
27,4.6999999999999975,1,"[21761.000000001877, 20797.500000001728, 11613.700000000306, 3896.2999999999424, 841.3000000000023, 192.69999999999985, 37.59999999999997]"
27,4.799999999999997,1,"[22473.599999998056, 21403.199999998218, 11323.199999999744, 3955.2000000000585, 1108.7999999999952, 369.6000000000005, 115.19999999999993, 28.799999999999983, 19.19999999999999]"
27,4.899999999999997,1,"[23319.100000001203, 21672.700000000714, 10740.79999999956, 3552.500000000043, 989.7999999999967, 176.39999999999992]"
27,4.9999999999999964,1,"[23329.999999999996, 22054.999999999996, 11719.999999999998, 4439.999999999999, 1004.9999999999999, 199.99999999999997, 49.99999999999997]"
