Seed,Theta,A,Social_Welfare
25,4.0,1,"[17418.450000000004, 26069.77500000001, 31319.199999999997, 33800.25, 34671.225000000006, 34919.5, 34975.5, 34996.5]"
25,4.1,1,"[17292.250000000346, 25809.150000003883, 31473.575000006233, 33939.72500000727, 34741.4500000076, 34965.00000000769]"
25,4.199999999999999,1,"[17572.27499999801, 26218.449999996217, 31463.249999999454, 33900.650000001486, 34680.47500000214, 34916.45000000235, 34986.2250000024, 34993.000000002394, 34996.50000000241]"
25,4.299999999999999,1,"[17487.800000001993, 26173.400000003792, 31501.799999999886, 33967.049999997835, 34738.174999997194, 34955.17499999702, 34993.22499999698]"
25,4.399999999999999,1,"[17661.874999999025, 26214.174999995463, 31688.99999999319, 34093.7249999922, 34770.349999991915, 34955.17499999185, 34996.724999991835]"
25,4.499999999999998,1,"[17491.174999999992, 26390.249999999993, 31652.65, 33975.849999999984, 34734.674999999996, 34958.225, 34989.724999999984]"
25,4.599999999999998,1,"[17754.700000001278, 26321.800000004827, 31591.45000000701, 34044.275000008034, 34783.000000008324, 34961.500000008404]"
25,4.6999999999999975,1,"[17525.099999997834, 26238.14999999792, 31497.550000002295, 33936.97500000432, 34780.02500000504, 34968.9500000052, 34993.22500000521]"
25,4.799999999999997,1,"[17377.950000002133, 26034.9250000017, 31311.899999997317, 33893.099999995145, 34717.84999999446, 34947.49999999427]"
25,4.899999999999997,1,"[17438.599999998452, 25993.124999994892, 31462.074999992612, 33963.54999999157, 34759.17499999123, 34962.17499999114, 34996.72499999113]"
25,4.9999999999999964,1,"[17294.549999999992, 26191.124999999985, 31537.29999999998, 34012.99999999999, 34765.49999999999, 34940.049999999996, 34975.049999999996, 34996.275]"
