Seed,Theta,A,Payoff
40,4.0,1,"[31126.075, 32119.825000000004, 32355.325000000004, 32417.575, 32547.05, 32546.6, 32604.075, 32683.45, 32687.475000000002, 32773.25, 32823.1, 32961.5, 32922.725, 33002.225000000006, 32895.625, 32898.475, 33049.7, 33058.95, 33099.275, 33193.7, 33025.375, 33097.475000000006, 33172.975000000006, 33132.675, 33185.575, 33264.024999999994, 33185.9, 33244.775, 33277.9, 33120.525, 33164.0, 33287.625, 33285.925, 33179.15, 33228.75, 33197.975000000006, 33163.524999999994, 33184.35, 33291.85, 33193.325, 33283.075, 33256.95, 33286.575, 33165.299999999996, 33313.275, 33300.850000000006, 33426.524999999994, 33422.350000000006, 33338.825, 33386.55, 33337.850000000006, 33438.175, 33406.375, 33299.65, 33361.525, 33291.575000000004, 33431.700000000004, 33373.15000000001, 33395.875, 33364.65, 33324.774999999994, 33335.850000000006, 33447.925, 33459.475000000006, 33434.25, 33433.75, 33453.4, 33484.0, 33407.8, 33388.975, 33528.8, 33529.45, 33501.125, 33604.450000000004, 33474.55, 33596.3, 33538.274999999994, 33466.425, 33583.65, 33551.325000000004, 33541.0, 33503.825, 33432.0, 33375.775, 33425.975000000006, 33459.100000000006, 33421.125, 33433.25, 33475.350000000006, 33481.15, 33504.475, 33463.275, 33408.6, 33376.600000000006, 33493.975000000006, 33485.425, 33513.025, 33539.7, 33596.100000000006, 33523.45, 33393.7, 33413.25, 33451.275, 33325.600000000006, 33545.775, 33550.675, 33451.625, 33529.774999999994, 33553.375, 33384.5, 33466.700000000004, 33566.1, 33437.925, 33447.149999999994, 33414.775, 33403.425, 33508.15, 33466.77500000001, 33606.7, 33508.15, 33517.775, 33505.95, 33437.850000000006, 33497.125, 33533.9, 33470.325, 33495.9, 33494.575000000004, 33576.225, 33487.875, 33397.3, 33402.95, 33421.225, 33372.175, 33476.6, 33477.775, 33401.4, 33432.5, 33556.15, 33514.675, 33651.77500000001, 33536.675, 33558.675, 33632.125, 33624.5, 33616.05, 33619.875, 33593.55, 33527.774999999994, 33608.175, 33571.675, 33577.95, 33553.875, 33631.375, 33487.0, 33539.450000000004, 33550.5, 33506.35, 33417.15000000001, 33432.725, 33544.850000000006, 33497.15, 33486.45, 33487.725000000006, 33427.27500000001, 33613.275, 33506.45, 33428.5, 33461.5, 33432.125, 33532.850000000006, 33483.625, 33514.45, 33621.27500000001, 33657.375, 33653.35, 33617.15000000001, 33568.875, 33698.25, 33521.774999999994, 33577.375, 33566.475, 33552.875, 33588.274999999994, 33539.625, 33577.25, 33518.40000000001, 33559.7, 33407.425, 33492.7, 33437.825000000004, 33528.05, 33434.0, 33460.05, 33632.775, 33467.275, 33484.700000000004, 33445.875, 33521.4, 33504.3, 33535.9, 33382.85, 33458.75, 33481.425, 33516.475, 33467.850000000006, 33520.0, 33591.1, 33497.45, 33458.375, 33502.0, 33490.600000000006, 33558.375, 33537.55, 33578.325, 33439.875, 33515.325000000004, 33481.2, 33507.075000000004, 33480.15, 33557.425, 33500.65000000001, 33482.15000000001, 33597.65, 33516.25, 33545.875, 33528.2, 33571.925, 33570.65, 33572.45, 33600.925, 33516.875, 33687.825, 33595.100000000006, 33608.5, 33503.175, 33592.600000000006, 33578.175, 33540.350000000006, 33446.625, 33523.27500000001, 33540.875, 33530.525, 33511.075000000004, 33417.575000000004, 33493.725000000006, 33516.625, 33529.725, 33544.9, 33527.4]"
40,4.1,1,"[31489.275, 31729.625, 32661.675000000003, 32452.275, 32566.675000000003, 32584.575, 32730.350000000002, 32767.100000000002, 32913.075, 32883.025, 32808.825, 32928.05, 33044.65, 32903.075, 32999.65000000001, 33210.025, 33073.675, 33081.625, 33092.75, 33097.600000000006, 33153.575000000004, 33252.6, 33101.075, 33117.37500000001, 33238.1, 33136.875, 33340.9, 33216.325, 33217.625, 33074.525, 33139.75000000001, 33145.725000000006, 33247.125, 33260.125, 33250.875, 33272.7, 33360.024999999994, 33300.4, 33176.25, 33156.05, 33158.450000000004, 33190.200000000004, 33322.700000000004, 33099.075, 33134.1, 33163.425, 33274.25000000001, 33216.55, 33230.725, 33269.65, 33240.100000000006, 33389.475000000006, 33364.125, 33364.875, 33291.725000000006, 33424.350000000006, 33334.45, 33223.5, 33395.9, 33477.025, 33330.350000000006, 33295.125, 33444.950000000004, 33397.100000000006, 33442.225000000006, 33367.9, 33327.375, 33240.774999999994, 33297.55, 33388.525, 33406.8, 33393.65, 33288.649999999994, 33341.0, 33438.55, 33417.15, 33400.35, 33437.950000000004, 33362.425, 33511.375, 33383.95, 33467.200000000004, 33537.95, 33475.55, 33494.425, 33547.100000000006, 33541.325000000004, 33615.725000000006, 33451.5, 33401.100000000006, 33495.425, 33399.425, 33491.274999999994, 33447.225000000006, 33564.85, 33487.725000000006, 33665.15, 33630.3, 33602.05, 33672.85, 33503.375, 33502.725000000006, 33663.875, 33565.9, 33522.325, 33534.5, 33489.75, 33473.675, 33595.0, 33631.075, 33638.15, 33582.4, 33604.475000000006, 33476.1, 33437.7, 33450.7, 33624.425, 33537.175, 33392.200000000004, 33439.325, 33497.95, 33353.45, 33455.325000000004, 33452.525, 33473.3, 33539.95, 33475.125, 33519.025, 33464.899999999994, 33423.350000000006, 33440.625, 33505.275, 33490.45, 33421.200000000004, 33395.02500000001, 33237.0, 33310.925, 33332.05, 33327.875, 33378.025, 33429.525, 33242.875, 33399.95, 33267.675, 33384.45, 33307.625, 33333.75, 33338.525, 33439.774999999994, 33487.075, 33347.05, 33391.6, 33430.450000000004, 33410.075000000004, 33383.475, 33460.325, 33400.225000000006, 33465.675, 33331.350000000006, 33412.975000000006, 33523.225, 33388.675, 33458.725000000006, 33523.75, 33588.850000000006, 33428.5, 33481.475, 33436.025, 33473.2, 33470.525, 33487.825, 33409.425, 33454.025, 33495.8, 33467.525, 33464.075, 33367.75, 33436.325000000004, 33584.525, 33351.775, 33465.850000000006, 33510.600000000006, 33384.1, 33463.95, 33497.725000000006, 33392.075, 33373.825000000004, 33430.225, 33463.850000000006, 33527.575, 33598.525, 33590.525, 33572.450000000004, 33643.45, 33447.225000000006, 33551.05, 33553.5, 33589.275, 33504.725000000006, 33558.350000000006, 33597.600000000006, 33594.85, 33561.075000000004, 33474.65, 33535.25, 33552.325, 33572.65000000001, 33479.225, 33580.375, 33640.85, 33562.100000000006, 33555.75, 33562.4, 33632.450000000004, 33549.025, 33438.9, 33538.65, 33509.725, 33554.5, 33535.875, 33516.275, 33553.600000000006, 33560.774999999994, 33590.175, 33612.575000000004, 33524.075, 33486.024999999994, 33540.350000000006, 33446.875, 33685.375, 33702.65000000001, 33559.524999999994, 33643.7, 33632.55, 33555.8, 33636.675, 33658.15, 33573.65, 33538.774999999994, 33585.950000000004, 33588.4, 33557.600000000006, 33546.5, 33526.425, 33696.524999999994, 33572.775, 33580.3, 33489.5, 33545.55, 33601.25]"
40,4.199999999999999,1,"[31711.6, 32300.675000000003, 32500.125, 32605.85, 32479.350000000002, 32683.350000000002, 32748.25, 32751.55, 32830.95, 32741.0, 32917.075000000004, 32802.125, 32822.925, 32985.600000000006, 32953.1, 32955.275, 33040.725, 32981.425, 33013.024999999994, 32959.049999999996, 32984.775, 33072.3, 33033.850000000006, 32990.35, 33144.325, 33214.825000000004, 33189.825, 33263.35, 33189.8, 33365.50000000001, 33283.15, 33249.625, 33061.975000000006, 33207.025, 33182.175, 33243.5, 33237.9, 33278.100000000006, 33239.375, 33301.05, 33305.325, 33265.25, 33315.325, 33212.4, 33452.3, 33285.225, 33361.024999999994, 33368.375, 33263.9, 33326.75, 33410.3, 33229.55, 33359.95, 33277.675, 33291.05, 33319.225000000006, 33368.85, 33358.75, 33408.77500000001, 33425.05, 33454.350000000006, 33350.75, 33447.425, 33417.55, 33303.425, 33275.2, 33371.075, 33391.675, 33427.350000000006, 33382.175, 33297.274999999994, 33303.675, 33525.825, 33439.925, 33534.425, 33527.025, 33497.125, 33431.55, 33552.65000000001, 33479.9, 33460.5, 33515.825, 33413.425, 33453.850000000006, 33492.8, 33437.850000000006, 33516.25, 33418.95, 33494.725, 33390.52500000001, 33473.225000000006, 33513.375, 33640.65000000001, 33609.55, 33570.0, 33476.65, 33571.950000000004, 33469.25000000001, 33588.575, 33498.75, 33604.3, 33566.7, 33618.425, 33523.725, 33605.774999999994, 33458.600000000006, 33423.125, 33592.675, 33477.35, 33509.325, 33400.675, 33488.45, 33564.3, 33610.7, 33533.075, 33383.875, 33536.275, 33380.4, 33368.975, 33462.825, 33465.825000000004, 33316.525, 33552.15, 33479.05, 33479.075, 33346.3, 33526.7, 33501.95, 33431.725, 33484.475, 33563.175, 33526.575, 33414.975, 33351.325, 33435.3, 33512.125, 33340.775, 33342.525, 33467.825, 33537.850000000006, 33404.25, 33521.125, 33605.700000000004, 33414.524999999994, 33383.5, 33488.899999999994, 33354.225000000006, 33458.575, 33466.700000000004, 33472.5, 33480.925, 33558.575, 33576.6, 33606.57500000001, 33557.15, 33505.149999999994, 33558.55, 33489.350000000006, 33730.125, 33714.025, 33592.3, 33611.5, 33650.100000000006, 33616.925, 33488.925, 33564.149999999994, 33626.675, 33567.525, 33604.425, 33520.200000000004, 33527.175, 33527.75, 33570.475000000006, 33591.524999999994, 33616.075, 33741.225000000006, 33740.975000000006, 33616.725000000006, 33624.225, 33621.55, 33547.475000000006, 33538.625, 33606.925, 33604.8, 33630.2, 33632.600000000006, 33528.05, 33680.649999999994, 33586.425, 33487.525, 33579.5, 33585.075, 33499.7, 33509.225000000006, 33510.625, 33498.9, 33517.850000000006, 33561.625, 33540.2, 33556.725000000006, 33549.725, 33479.95, 33532.7, 33357.975000000006, 33525.475, 33568.225, 33509.0, 33632.850000000006, 33526.45, 33563.575, 33529.075000000004, 33458.125, 33577.325, 33614.175, 33504.95, 33511.475000000006, 33570.125, 33466.25, 33494.75, 33522.725000000006, 33594.299999999996, 33499.3, 33663.375, 33690.600000000006, 33638.675, 33473.2, 33648.425, 33552.649999999994, 33493.575, 33531.425, 33532.975000000006, 33641.5, 33615.625, 33677.450000000004, 33560.575000000004, 33614.725, 33628.75, 33548.200000000004, 33521.8, 33538.4, 33556.4, 33576.925, 33591.8, 33578.5, 33560.0, 33582.2, 33682.55, 33694.675, 33605.5, 33462.925]"
40,4.299999999999999,1,"[31583.725, 32488.925, 32731.549999999996, 32840.85, 32773.3, 32840.125, 32765.675000000003, 32934.575, 32980.55, 32899.350000000006, 32838.3, 33041.975000000006, 32945.399999999994, 33067.9, 33176.65, 33078.675, 33139.5, 33140.95, 33096.825, 33267.100000000006, 33231.875, 33276.700000000004, 33242.125, 33173.0, 33136.55, 33311.125, 33322.375, 33211.0, 33265.925, 33302.700000000004, 33197.95, 33455.25, 33362.15, 33370.275, 33405.25, 33342.375, 33312.975000000006, 33349.575, 33520.15, 33293.375, 33391.649999999994, 33595.1, 33524.4, 33513.950000000004, 33442.325, 33421.90000000001, 33462.625, 33466.025, 33475.45, 33354.00000000001, 33324.875, 33558.25, 33375.1, 33434.15, 33373.175, 33411.825, 33405.399999999994, 33390.600000000006, 33341.5, 33416.950000000004, 33438.475, 33348.525, 33474.625, 33336.3, 33412.075, 33390.475, 33403.275, 33224.725, 33394.025, 33325.5, 33499.25, 33431.325000000004, 33370.95, 33434.775, 33562.225000000006, 33443.475000000006, 33557.3, 33532.4, 33407.35, 33480.65, 33444.5, 33506.775, 33557.025, 33419.65, 33423.425, 33409.175, 33390.575, 33448.9, 33521.35, 33469.4, 33514.5, 33518.375, 33507.7, 33459.75, 33508.325000000004, 33585.275, 33597.65, 33532.0, 33525.600000000006, 33548.425, 33571.149999999994, 33587.3, 33522.875, 33486.95, 33479.65, 33605.25, 33536.575, 33617.87500000001, 33624.2, 33659.6, 33562.175, 33555.85, 33637.4, 33667.375, 33621.100000000006, 33581.25, 33557.0, 33631.925, 33645.55, 33641.575000000004, 33700.925, 33629.125, 33616.524999999994, 33680.95, 33650.0, 33626.725000000006, 33596.075, 33568.725000000006, 33701.025, 33714.5, 33570.925, 33540.5, 33598.825000000004, 33513.3, 33676.35, 33650.625, 33588.85, 33482.075, 33549.925, 33757.275, 33691.925, 33526.225000000006, 33672.75, 33726.325000000004, 33590.00000000001, 33661.625, 33627.2, 33584.225000000006, 33553.625, 33657.0, 33567.65, 33514.8, 33610.225000000006, 33703.3, 33545.375, 33551.125, 33510.575, 33640.25, 33614.175, 33626.5, 33591.425, 33525.05, 33585.175, 33608.9, 33577.850000000006, 33654.425, 33643.40000000001, 33604.575000000004, 33526.40000000001, 33513.600000000006, 33570.475000000006, 33653.825, 33541.8, 33472.350000000006, 33590.75, 33582.7, 33462.0, 33530.025, 33593.375, 33561.350000000006, 33590.725, 33750.35, 33686.6, 33531.175, 33715.7, 33616.775, 33676.475, 33592.775, 33638.375, 33622.175, 33537.45, 33734.075, 33662.775, 33744.4, 33707.575000000004, 33916.575, 33652.75, 33659.274999999994, 33723.775, 33729.6, 33656.325000000004, 33628.4, 33707.175, 33710.15, 33705.899999999994, 33700.05, 33711.175, 33640.0, 33601.5, 33514.7, 33723.25, 33488.35, 33641.375, 33625.825, 33602.875, 33530.55, 33593.575000000004, 33709.95, 33584.600000000006, 33495.95, 33580.175, 33482.5, 33516.725, 33569.55, 33538.024999999994, 33643.175, 33687.825, 33598.475000000006, 33631.175, 33605.775, 33604.025, 33545.475, 33548.5, 33660.65000000001, 33426.625, 33495.225000000006, 33544.6, 33622.55, 33549.125, 33676.600000000006, 33563.35, 33587.875, 33512.600000000006, 33650.075000000004, 33630.375, 33614.35, 33660.925, 33557.55, 33496.7, 33686.25]"
40,4.399999999999999,1,"[32462.974999999995, 32764.675, 32866.425, 32687.875, 32822.175, 32718.7, 32880.2, 32844.975000000006, 32841.1, 32869.225000000006, 33031.3, 33027.625, 33011.8, 32961.399999999994, 33000.649999999994, 33144.05, 33215.225, 33207.475, 33138.3, 33195.175, 33171.425, 33297.825, 33155.899999999994, 33202.0, 33256.45, 33442.475000000006, 33251.05, 33313.350000000006, 33378.524999999994, 33356.125, 33470.525, 33298.7, 33462.225000000006, 33476.024999999994, 33457.05, 33425.85, 33367.95, 33296.75, 33350.775, 33416.45, 33442.475000000006, 33373.200000000004, 33307.975, 33531.425, 33348.325, 33302.675, 33320.675, 33386.125, 33415.3, 33522.125, 33490.774999999994, 33377.05, 33362.725, 33634.125, 33353.025, 33444.025, 33458.425, 33594.825000000004, 33510.75, 33490.525, 33544.45, 33440.325, 33363.4, 33529.5, 33433.475000000006, 33466.775, 33528.575, 33388.8, 33398.55, 33442.875, 33502.225000000006, 33423.175, 33331.05, 33388.0, 33333.4, 33417.125, 33505.600000000006, 33468.875, 33380.125, 33419.975000000006, 33495.975, 33458.275, 33494.225, 33518.15, 33425.7, 33380.425, 33270.525, 33502.55, 33355.25, 33569.725, 33449.875, 33432.425, 33380.075, 33368.725000000006, 33424.40000000001, 33372.25, 33369.350000000006, 33473.75, 33450.875, 33336.0, 33423.375, 33466.450000000004, 33553.375, 33531.2, 33445.450000000004, 33358.4, 33463.15, 33445.625, 33488.975, 33469.025, 33565.625, 33436.65, 33329.3, 33434.075, 33438.775, 33438.825000000004, 33544.425, 33435.375, 33544.8, 33444.675, 33381.05, 33562.450000000004, 33285.55, 33454.825, 33373.975000000006, 33512.85, 33447.05, 33363.6, 33373.05, 33249.925, 33556.175, 33473.45, 33431.575, 33466.5, 33454.625, 33525.0, 33497.225000000006, 33406.35, 33425.95, 33391.475000000006, 33506.2, 33537.825, 33422.975000000006, 33534.325000000004, 33440.0, 33516.225, 33520.075, 33474.625, 33510.95, 33568.850000000006, 33682.45, 33652.775, 33581.15000000001, 33511.024999999994, 33592.100000000006, 33672.450000000004, 33570.9, 33612.0, 33442.625, 33538.125, 33616.524999999994, 33569.125, 33663.875, 33587.8, 33587.850000000006, 33675.649999999994, 33677.025, 33591.774999999994, 33622.3, 33617.475000000006, 33612.55, 33637.225, 33748.100000000006, 33640.575, 33653.25, 33702.075, 33622.3, 33639.225000000006, 33713.6, 33655.524999999994, 33701.95, 33730.575, 33700.225000000006, 33692.100000000006, 33715.725000000006, 33535.5, 33721.3, 33691.925, 33632.775, 33622.700000000004, 33548.625, 33632.75, 33721.975000000006, 33689.375, 33658.15, 33748.649999999994, 33624.600000000006, 33776.075, 33549.0, 33577.7, 33630.95, 33739.850000000006, 33716.27500000001, 33662.4, 33659.275, 33728.775, 33650.7, 33646.25, 33698.85, 33713.875, 33586.25, 33713.600000000006, 33657.85, 33641.925, 33756.524999999994, 33793.275, 33661.625, 33621.25, 33713.925, 33706.9, 33707.924999999996, 33785.05, 33664.525, 33675.100000000006, 33573.5, 33562.675, 33643.875, 33586.0, 33636.925, 33547.95, 33529.075, 33588.8, 33674.525, 33550.325, 33635.975000000006, 33714.475, 33658.4, 33597.325, 33599.95, 33650.75000000001, 33618.875, 33553.8, 33614.3, 33588.025, 33626.174999999996, 33748.3, 33677.524999999994, 33821.125, 33565.125, 33668.55]"
40,4.499999999999998,1,"[33352.59999999999, 33089.575, 32961.85, 32783.75, 32955.025, 32818.975000000006, 32975.525, 32962.174999999996, 33030.350000000006, 33014.9, 33055.024999999994, 33069.325, 32940.125, 33077.45, 33253.325, 33291.975, 33310.025, 33185.075, 33187.65000000001, 33233.9, 33210.475, 33256.625, 33315.25, 33245.55, 33111.925, 33267.950000000004, 33260.0, 33394.575, 33332.45, 33345.3, 33396.149999999994, 33355.425, 33336.424999999996, 33312.125, 33356.1, 33445.15, 33398.274999999994, 33320.075, 33246.125, 33212.825000000004, 33472.825, 33386.125, 33407.275, 33387.85, 33420.475, 33462.525, 33381.575, 33562.875, 33479.4, 33419.725000000006, 33503.925, 33493.15, 33485.55, 33500.725, 33479.875, 33372.7, 33446.65, 33407.75, 33641.05, 33597.575, 33636.45, 33532.875, 33399.15000000001, 33382.625, 33532.1, 33435.225000000006, 33553.275, 33652.325, 33504.649999999994, 33513.425, 33582.5, 33486.075, 33614.725000000006, 33541.475000000006, 33587.375, 33580.774999999994, 33633.275, 33503.975000000006, 33588.35, 33466.525, 33528.575, 33568.825, 33519.02500000001, 33523.625, 33452.55, 33456.225, 33582.1, 33605.075000000004, 33408.125, 33475.75, 33628.3, 33598.8, 33548.350000000006, 33543.75, 33558.399999999994, 33482.100000000006, 33594.775, 33557.2, 33385.675, 33488.5, 33724.525, 33531.175, 33656.5, 33602.5, 33478.225000000006, 33593.899999999994, 33567.075, 33435.075, 33444.125, 33580.95, 33391.475000000006, 33593.1, 33634.075, 33604.625, 33643.0, 33564.850000000006, 33570.675, 33666.5, 33543.575000000004, 33709.9, 33689.075, 33640.45, 33559.125, 33542.9, 33691.7, 33483.675, 33548.175, 33612.55, 33555.5, 33669.275, 33483.375, 33623.375, 33524.2, 33489.90000000001, 33380.675, 33479.8, 33465.8, 33492.100000000006, 33446.825, 33455.975, 33544.825, 33477.049999999996, 33578.275, 33512.5, 33532.774999999994, 33584.6, 33507.274999999994, 33487.100000000006, 33582.625, 33482.05, 33527.274999999994, 33476.3, 33463.55, 33403.225000000006, 33498.850000000006, 33574.125, 33494.975, 33540.15, 33599.725000000006, 33606.95, 33559.675, 33556.95, 33444.975000000006, 33531.3, 33769.0, 33563.925, 33586.3, 33526.475, 33550.475, 33433.35, 33569.25, 33697.575, 33576.225, 33557.5, 33551.85, 33627.275, 33621.2, 33526.95, 33635.625, 33523.100000000006, 33606.100000000006, 33450.275, 33662.87500000001, 33581.4, 33566.225, 33618.5, 33479.825, 33473.775, 33540.9, 33498.15, 33590.625, 33494.775, 33662.875, 33582.725000000006, 33690.5, 33601.825, 33489.774999999994, 33664.399999999994, 33503.725, 33646.625, 33543.3, 33652.4, 33648.5, 33638.65, 33615.375, 33645.5, 33550.25, 33509.375, 33590.875, 33579.2, 33504.45, 33563.0, 33555.399999999994, 33593.625, 33625.350000000006, 33578.625, 33595.725, 33563.05, 33550.025, 33591.475, 33408.275, 33464.5, 33535.125, 33479.25, 33418.8, 33605.3, 33463.575, 33561.450000000004, 33577.65, 33485.875, 33495.425, 33524.7, 33487.0, 33636.65, 33467.175, 33458.4, 33534.0, 33396.05, 33334.925, 33463.0, 33549.95, 33467.274999999994, 33434.775, 33520.05, 33564.075, 33482.525, 33606.4, 33599.4, 33592.125, 33455.125]"
40,4.599999999999998,1,"[32853.25, 32972.35, 32955.5, 32794.65, 32902.475000000006, 32985.75, 32916.025, 32888.2, 32980.225000000006, 32870.8, 33101.175, 33103.7, 33034.725000000006, 33053.725000000006, 33109.275, 33174.225, 33249.525, 33101.5, 33213.85, 33085.375, 33041.45, 33128.425, 33307.35, 33115.875, 33287.65, 33270.025, 33415.025, 33440.225000000006, 33221.5, 33228.825, 33318.1, 33255.175, 33322.325000000004, 33334.875, 33415.85, 33423.450000000004, 33464.5, 33318.4, 33220.625, 33275.5, 33213.95, 33359.0, 33423.875, 33465.200000000004, 33371.875, 33487.35, 33315.4, 33432.475, 33326.399999999994, 33298.425, 33293.725, 33357.55, 33513.1, 33615.350000000006, 33431.725000000006, 33360.85, 33489.3, 33531.175, 33465.75, 33362.475000000006, 33453.075, 33496.625, 33415.475, 33376.649999999994, 33443.600000000006, 33484.4, 33548.299999999996, 33427.625, 33461.7, 33461.850000000006, 33458.90000000001, 33536.825000000004, 33426.475, 33445.2, 33605.025, 33493.05, 33667.4, 33570.5, 33563.200000000004, 33588.225000000006, 33681.024999999994, 33542.85, 33519.700000000004, 33547.524999999994, 33695.0, 33505.375, 33467.850000000006, 33638.95, 33585.05, 33501.525, 33588.8, 33571.775, 33680.575000000004, 33590.05, 33563.0, 33577.025, 33546.325, 33592.5, 33604.825, 33543.5, 33568.774999999994, 33499.15, 33643.3, 33575.15, 33617.850000000006, 33679.950000000004, 33540.3, 33537.075, 33599.65, 33617.600000000006, 33562.4, 33564.399999999994, 33588.6, 33692.425, 33668.55, 33507.75, 33582.775, 33586.45, 33584.9, 33724.75, 33616.15, 33580.9, 33684.85, 33620.65000000001, 33645.175, 33739.575, 33796.575000000004, 33605.65, 33620.600000000006, 33714.525, 33672.274999999994, 33795.65000000001, 33758.45, 33679.25, 33748.774999999994, 33697.45, 33739.049999999996, 33790.85, 33645.325, 33590.875, 33757.925, 33745.125, 33780.4, 33664.525, 33745.95, 33752.05, 33786.4, 33717.375, 33656.475, 33788.3, 33766.125, 33679.35, 33746.15, 33745.675, 33706.4, 33701.524999999994, 33666.175, 33699.35, 33629.7, 33760.600000000006, 33706.15, 33690.3, 33718.375, 33713.25, 33606.675, 33734.899999999994, 33709.75, 33668.275, 33894.350000000006, 33727.975000000006, 33703.05, 33672.875, 33659.475, 33678.1, 33574.675, 33660.075, 33523.975000000006, 33683.9, 33575.75, 33614.7, 33685.825, 33664.799999999996, 33664.075, 33541.2, 33611.1, 33728.5, 33659.3, 33736.45, 33647.925, 33614.2, 33548.600000000006, 33521.675, 33604.549999999996, 33689.5, 33653.45, 33585.05, 33659.0, 33580.0, 33738.600000000006, 33728.600000000006, 33663.575, 33715.6, 33717.5, 33575.125, 33626.025, 33610.175, 33492.675, 33447.7, 33618.025, 33753.75, 33652.65, 33505.325000000004, 33537.375, 33674.850000000006, 33558.75, 33590.674999999996, 33645.7, 33587.325000000004, 33668.425, 33703.825, 33600.25, 33624.77500000001, 33693.649999999994, 33728.425, 33646.5, 33696.0, 33615.55, 33659.725000000006, 33723.875, 33760.8, 33809.05, 33764.875, 33676.850000000006, 33666.175, 33665.55, 33612.225, 33576.9, 33617.0, 33595.25, 33473.125, 33610.875, 33641.0, 33690.225, 33624.725000000006, 33532.925, 33499.35, 33589.1, 33632.325000000004, 33670.625, 33581.225000000006]"
40,4.6999999999999975,1,"[33097.07499999999, 33103.0, 32953.100000000006, 32913.399999999994, 33159.450000000004, 33078.625, 33089.9, 33028.1, 33018.275, 33014.0, 33069.075, 33302.075, 32984.024999999994, 33269.225, 33188.424999999996, 33149.425, 33327.049999999996, 33157.375, 33402.825, 33213.774999999994, 33440.6, 33283.450000000004, 33374.925, 33318.100000000006, 33414.3, 33463.975000000006, 33429.075, 33313.075, 33326.725, 33400.625, 33223.600000000006, 33434.1, 33469.7, 33524.45, 33359.625, 33551.65000000001, 33424.475, 33463.675, 33347.200000000004, 33539.475, 33361.299999999996, 33424.925, 33561.475000000006, 33436.950000000004, 33610.825, 33643.975000000006, 33524.225000000006, 33489.3, 33431.075, 33489.975000000006, 33628.525, 33625.2, 33609.5, 33599.85, 33596.149999999994, 33623.175, 33759.625, 33699.475, 33549.975, 33499.5, 33571.85, 33705.5, 33638.25, 33703.125, 33741.525, 33704.975000000006, 33794.100000000006, 33691.825, 33655.55, 33633.65, 33654.225, 33640.325000000004, 33662.7, 33580.3, 33718.7, 33601.5, 33574.899999999994, 33665.525, 33629.05, 33640.75, 33650.05, 33608.65, 33868.125, 33666.7, 33687.0, 33642.8, 33614.675, 33713.25, 33690.325, 33609.225, 33700.075, 33701.225, 33749.35, 33626.55, 33649.925, 33586.775, 33648.375, 33532.1, 33775.15, 33717.775, 33686.65000000001, 33633.575, 33712.475, 33622.05, 33577.875, 33597.05, 33565.95, 33500.85, 33496.399999999994, 33553.675, 33613.0, 33565.2, 33530.3, 33568.0, 33637.25, 33602.275, 33622.100000000006, 33598.8, 33614.5, 33469.4, 33617.475000000006, 33567.15, 33560.925, 33603.25, 33497.575, 33561.899999999994, 33461.8, 33551.25, 33602.25, 33482.075, 33627.675, 33573.275, 33569.475000000006, 33643.725, 33556.45, 33666.375, 33609.15, 33606.825000000004, 33564.0, 33498.5, 33462.575000000004, 33661.850000000006, 33623.45, 33529.00000000001, 33435.05, 33706.725, 33550.50000000001, 33552.675, 33632.8, 33538.75, 33524.55, 33610.7, 33557.45, 33573.375, 33559.675, 33541.975, 33587.399999999994, 33582.5, 33586.425, 33592.9, 33535.5, 33521.75, 33604.425, 33673.90000000001, 33653.5, 33577.15, 33525.625, 33498.45, 33674.350000000006, 33589.375, 33585.325, 33658.95, 33655.375, 33585.55, 33729.175, 33628.2, 33479.7, 33651.7, 33656.1, 33564.15, 33736.4, 33658.575, 33671.75, 33639.34999999999, 33640.05, 33579.3, 33589.025, 33643.825, 33591.175, 33528.25, 33622.95, 33681.975, 33661.35, 33695.125, 33596.675, 33577.0, 33621.75, 33478.350000000006, 33667.0, 33622.75, 33682.7, 33587.175, 33577.375, 33582.075000000004, 33590.5, 33586.3, 33679.600000000006, 33603.774999999994, 33715.524999999994, 33734.925, 33643.1, 33527.45, 33582.4, 33542.774999999994, 33574.3, 33633.65, 33609.8, 33485.825, 33657.5, 33487.325000000004, 33499.65000000001, 33597.625, 33552.275, 33642.475, 33627.375, 33635.875, 33601.8, 33669.12500000001, 33672.2, 33729.275, 33768.875, 33669.6, 33572.6, 33595.7, 33757.850000000006, 33673.45, 33638.65, 33614.75, 33589.7, 33497.6, 33611.200000000004, 33652.8, 33670.100000000006, 33616.700000000004, 33617.450000000004, 33722.8, 33635.350000000006, 33667.175, 33585.675, 33536.100000000006]"
