Seed,Theta,A,Cost
8,4.0,1,"[18580.0, 17404.0, 9460.0, 3308.0, 920.0, 132.0, 24.0]"
8,4.1,1,"[19241.300000000014, 17994.900000000456, 8876.50000000036, 2796.199999999965, 738.0000000000024, 131.19999999999993, 16.4]"
8,4.199999999999999,1,"[19458.6000000017, 18425.400000001522, 9445.799999999967, 3183.5999999999663, 772.8000000000019, 147.0, 33.599999999999994]"
8,4.299999999999999,1,"[20141.199999998225, 18722.199999998466, 9730.899999999985, 3010.0000000000255, 619.1999999999998, 98.89999999999995, 17.199999999999996]"
8,4.399999999999999,1,"[20944.000000000553, 19157.599999999962, 10009.99999999957, 3414.4000000000456, 761.1999999999977, 123.20000000000005, 35.19999999999999]"
8,4.499999999999998,1,"[21212.999999999996, 19651.499999999996, 10561.499999999998, 3838.4999999999995, 926.9999999999999, 170.99999999999997]"
8,4.599999999999998,1,"[21642.99999999925, 20488.399999999616, 11072.200000000494, 3647.7999999999515, 966.0000000000032, 234.59999999999974, 36.79999999999998]"
8,4.6999999999999975,1,"[22202.800000001946, 20684.70000000171, 10311.800000000105, 3642.4999999999523, 1001.1000000000039, 291.39999999999964, 145.69999999999996, 28.19999999999998]"
8,4.799999999999997,1,"[22286.399999998084, 20582.399999998343, 11102.399999999778, 4089.6000000000636, 1055.9999999999957, 134.39999999999992, 19.19999999999999]"
8,4.899999999999997,1,"[22785.000000001044, 21819.700000000757, 12122.599999999458, 4140.50000000005, 1161.299999999999, 284.1999999999999, 29.399999999999984]"
8,4.9999999999999964,1,"[23424.999999999996, 22454.999999999996, 11439.999999999998, 3734.9999999999995, 854.9999999999999, 229.99999999999997, 109.99999999999997, 19.999999999999986]"
