Seed,Theta,A,Payoff
15,4.0,1,"[35891.649999999994, 43932.850000000006, 41237.25, 37103.0, 35538.225, 35128.5, 35054.5]"
15,4.1,1,"[36302.5, 44453.65, 41298.7, 37273.35, 35526.825, 35139.149999999994, 35012.9]"
15,4.199999999999999,1,"[36986.825, 45182.22499999999, 41218.47499999999, 37064.049999999996, 35533.875, 35076.3, 35013.3]"
15,4.299999999999999,1,"[37985.399999999994, 45209.625, 41547.524999999994, 37353.95, 35600.299999999996, 35098.075000000004, 35032.5]"
15,4.399999999999999,1,"[38156.774999999994, 45612.6, 41933.799999999996, 37484.75, 35847.975000000006, 35169.3, 35019.4]"
15,4.499999999999998,1,"[38883.92499999999, 46122.899999999994, 41840.25, 37428.45, 35745.174999999996, 35286.45, 35049.0, 35014.5]"
15,4.599999999999998,1,"[39048.32499999999, 46935.29999999999, 42031.72499999999, 37725.95, 35631.825, 35090.725000000006]"
15,4.6999999999999975,1,"[39797.89999999999, 46867.02499999999, 42286.59999999999, 37690.05, 35733.925, 35083.375, 35021.2]"
15,4.799999999999997,1,"[39916.999999999985, 47510.67499999999, 42884.7, 37875.225, 35784.225000000006, 35268.899999999994, 35062.8]"
15,4.899999999999997,1,"[40917.27499999999, 47919.499999999985, 42611.77499999999, 37664.2, 35675.75, 35176.4, 35038.5]"
15,4.9999999999999964,1,"[41116.29999999998, 48467.99999999998, 43170.32499999999, 37843.625, 35607.675, 35100.725, 35016.5]"
