Seed,Theta,A,Payoff
15,4.0,1,"[37111.649999999994, 55904.325, 67535.92499999999, 72973.65, 74632.5, 74940.0]"
15,4.1,1,"[37581.7, 56150.975, 68167.4, 73818.79999999999, 75453.475, 75900.975, 75992.625]"
15,4.199999999999999,1,"[38213.225, 57693.62499999999, 69423.20000000001, 74497.275, 76384.67500000002, 76869.55000000002, 76976.90000000002]"
15,4.299999999999999,1,"[39456.0, 58450.124999999985, 70417.12499999999, 75698.54999999999, 77361.07499999998, 77843.99999999999, 77984.4]"
15,4.399999999999999,1,"[39775.97499999999, 59457.499999999985, 71340.15, 76678.29999999999, 78502.75, 78865.92499999999, 78968.4, 78992.1]"
15,4.499999999999998,1,"[40526.42499999999, 60849.79999999999, 72617.79999999999, 77809.12499999999, 79616.9, 79960.22499999998, 79991.99999999999]"
15,4.599999999999998,1,"[40713.524999999994, 61095.82499999998, 73493.77499999997, 78911.09999999996, 80538.97499999995, 80951.39999999997]"
15,4.6999999999999975,1,"[41348.899999999994, 61969.12499999998, 74300.19999999997, 79614.24999999997, 81533.275, 81959.22499999998]"
15,4.799999999999997,1,"[41342.599999999984, 61704.29999999998, 74742.54999999997, 80236.02499999997, 82128.57499999997, 82792.49999999997, 82975.09999999996]"
15,4.899999999999997,1,"[42597.97499999998, 63799.04999999998, 76592.17499999996, 81984.44999999995, 83563.87499999996, 83941.64999999995]"
15,4.9999999999999964,1,"[42741.29999999998, 63910.97499999997, 76986.74999999997, 82648.19999999998, 84490.89999999998, 84915.22499999999]"
