Seed,Theta,A,Payoff
47,4.0,1,"[37533.149999999994, 55431.525, 67198.05, 72681.15, 74496.825, 74902.5]"
47,4.1,1,"[38110.15, 56493.875, 68258.45, 73669.5, 75392.675, 75878.625, 75984.8]"
47,4.199999999999999,1,"[39058.0, 58605.59999999999, 70363.875, 75106.32500000001, 76539.20000000001, 76900.80000000002, 76977.35000000002]"
47,4.299999999999999,1,"[39276.37499999999, 59299.349999999984, 70936.04999999999, 76090.65, 77548.04999999999, 77929.57499999998, 77976.59999999998]"
47,4.399999999999999,1,"[39429.42499999999, 59322.89999999999, 71359.42499999999, 76668.45, 78485.6, 78936.80000000002, 78984.20000000001]"
47,4.499999999999998,1,"[39637.22499999999, 59949.599999999984, 72288.67499999999, 77903.775, 79527.99999999999, 79935.99999999999, 79991.99999999999]"
47,4.599999999999998,1,"[39810.59999999999, 59513.77499999998, 72514.72499999998, 78505.42499999996, 80457.07499999995, 80854.19999999995, 80991.89999999997]"
47,4.6999999999999975,1,"[40824.32499999998, 61498.02499999998, 73756.72499999998, 79264.12499999997, 81221.89999999998, 81803.64999999998, 81942.82499999998]"
47,4.799999999999997,1,"[41563.77499999998, 62216.87499999997, 74685.64999999997, 80453.32499999997, 82336.67499999997, 82867.42499999996, 82991.69999999997]"
47,4.899999999999997,1,"[41539.64999999999, 62348.47499999998, 74963.62499999997, 81043.64999999997, 83101.87499999997, 83765.47499999996, 83957.99999999996]"
47,4.9999999999999964,1,"[42641.32499999998, 63809.12499999997, 76626.14999999997, 82494.29999999999, 84406.57499999998, 84898.67499999999, 84974.5, 84991.49999999999]"
