Seed,Theta,A,Social_Welfare
30,4.0,1,"[17339.050000000003, 25892.77500000001, 31234.300000000003, 33758.175, 34695.95000000001, 34933.274999999994, 34989.725000000006, 34996.725000000006]"
30,4.1,1,"[17403.12500000039, 26084.675000004, 31347.275000006186, 33824.975000007216, 34693.12500000759, 34937.000000007676, 34993.000000007705]"
30,4.199999999999999,1,"[17541.274999998022, 26268.024999996203, 31543.499999999513, 33948.95000000153, 34751.05000000219, 34933.50000000235, 34982.500000002394]"
30,4.299999999999999,1,"[17581.475000002014, 26335.050000003826, 31414.29999999996, 33887.89999999791, 34723.94999999722, 34937.22499999702, 34996.49999999697]"
30,4.399999999999999,1,"[17458.274999999107, 26328.249999995416, 31679.39999999319, 33967.04999999224, 34766.399999991925, 34968.49999999183, 34996.724999991835]"
30,4.499999999999998,1,"[17740.549999999992, 26415.35, 31559.9, 33975.849999999984, 34706.44999999999, 34935.07499999999, 34985.99999999999, 34996.275]"
30,4.599999999999998,1,"[17576.7500000012, 26373.025000004847, 31648.42500000703, 34048.225000008024, 34776.90000000832, 34965.0000000084, 34996.50000000842]"
30,4.6999999999999975,1,"[17921.449999997752, 26689.549999998293, 31997.550000002702, 34152.2000000045, 34815.17500000506, 34972.0000000052, 34996.50000000522]"
30,4.799999999999997,1,"[17551.17500000217, 26253.35000000152, 31474.02499999717, 33856.62499999518, 34636.674999994546, 34898.94999999432, 34982.49999999425, 34992.99999999424]"
30,4.899999999999997,1,"[17533.64999999841, 26512.049999994677, 31706.649999992514, 34024.624999991545, 34800.94999999122, 34947.94999999115, 34993.22499999112]"
30,4.9999999999999964,1,"[17587.199999999986, 26343.024999999972, 31540.899999999987, 33880.674999999996, 34688.725, 34906.4, 34975.50000000001, 34993.00000000001]"
