Seed,Theta,A,Social_Welfare
42,4.0,1,"[17763.300000000003, 26486.800000000003, 31722.074999999997, 34059.84999999999, 34765.725, 34957.55]"
42,4.1,1,"[17277.724999999886, 26060.274999999714, 31589.749999999574, 34007.80000000005, 34741.225000000006, 34951.225]"
42,4.199999999999999,1,"[17424.499999998297, 26297.074999998447, 31509.974999999984, 33919.250000000044, 34762.225000000006, 34962.175, 34989.725]"
42,4.299999999999999,1,"[17504.200000001754, 26163.32500000158, 31594.35000000005, 34082.92499999997, 34790.225, 34954.5]"
42,4.399999999999999,1,"[17719.524999999463, 26307.99999999994, 31751.325000000386, 34012.99999999994, 34755.675, 34947.725, 34996.5]"
42,4.499999999999998,1,"[17288.174999999992, 26121.62499999999, 31544.324999999997, 34022.024999999994, 34762.675, 34944.0, 34982.5]"
42,4.599999999999998,1,"[17373.225000000653, 26116.000000000342, 31509.5249999995, 33985.525000000045, 34723.725, 34937.225, 34982.5]"
42,4.6999999999999975,1,"[17532.474999998074, 26122.324999998265, 31366.49999999969, 33937.350000000064, 34786.725, 34961.5, 34993.0]"
42,4.799999999999997,1,"[17300.20000000189, 26134.725000001737, 31445.57500000025, 33891.399999999936, 34724.175, 34961.274999999994, 34996.5]"
42,4.899999999999997,1,"[17588.59999999889, 26419.849999999296, 31833.30000000044, 34072.34999999995, 34820.825, 34968.275, 34993.0]"
42,4.9999999999999964,1,"[17397.22499999998, 26330.424999999992, 31599.72499999999, 33967.725, 34740.55, 34954.5, 34993.0]"
