Seed,Theta,A,Payoff
0,4.0,1,"[37978.2, 56331.375, 67725.15, 72766.04999999999, 74445.3, 74887.725, 74970.0, 74985.0]"
0,4.1,1,"[38497.975, 58026.725, 69387.825, 73996.375, 75567.925, 75947.25, 75992.4]"
0,4.199999999999999,1,"[37958.299999999996, 56794.07499999999, 68499.65, 74383.8, 76378.175, 76907.6, 76992.30000000002]"
0,4.299999999999999,1,"[39386.47499999999, 58608.67499999999, 70481.4, 75971.54999999999, 77524.42499999999, 77905.94999999998, 77968.79999999999, 77992.19999999998]"
0,4.399999999999999,1,"[39256.325, 58897.59999999999, 71229.4, 76718.32499999998, 78408.925, 78858.25, 78992.1]"
0,4.499999999999998,1,"[39772.69999999999, 59861.44999999998, 71943.09999999998, 77527.775, 79463.77499999998, 79920.44999999998, 79983.99999999999]"
0,4.599999999999998,1,"[40824.374999999985, 61007.62499999998, 72767.77499999997, 78504.74999999997, 80369.32499999995, 80902.64999999997, 80991.89999999997]"
0,4.6999999999999975,1,"[41046.57499999998, 61342.69999999998, 74037.49999999997, 79712.19999999998, 81484.52499999998, 81860.82499999998, 81950.79999999999, 81975.17499999999, 81983.59999999998]"
0,4.799999999999997,1,"[41483.17499999999, 62299.499999999985, 74801.09999999998, 80553.37499999997, 82402.39999999997, 82866.74999999997, 82958.49999999997]"
0,4.899999999999997,1,"[41670.67499999998, 62520.749999999985, 75592.79999999999, 81580.79999999997, 83495.77499999997, 83865.59999999995, 83966.39999999995]"
0,4.9999999999999964,1,"[42006.99999999998, 62789.94999999997, 75972.54999999997, 82433.67499999997, 84523.775, 84940.5]"
