Seed,Theta,A,Social_Welfare
49,4.0,1,"[17696.4, 26234.875, 31314.649999999994, 33887.0, 34678.0, 34912.274999999994, 34993.0, 34996.5]"
49,4.1,1,"[17625.375000000484, 26162.850000004033, 31467.37500000623, 33975.55000000728, 34758.7250000076, 34947.72500000769, 34989.725000007704, 34996.5000000077]"
49,4.199999999999999,1,"[17332.349999998063, 25806.499999996297, 31282.174999999297, 33873.975000001454, 34776.00000000222, 34975.500000002394, 34996.50000000241]"
49,4.299999999999999,1,"[17622.450000002027, 26076.75000000378, 31431.699999999924, 33890.499999997905, 34706.22499999723, 34933.49999999703, 34971.99999999699, 34989.49999999699]"
49,4.399999999999999,1,"[17664.52499999902, 26390.02499999539, 31839.07499999313, 34056.349999992206, 34801.84999999189, 34965.89999999183, 34996.724999991835]"
49,4.499999999999998,1,"[17777.99999999999, 26482.799999999996, 31658.625000000007, 34014.57499999999, 34724.39999999999, 34943.99999999999, 34985.99999999999]"
49,4.599999999999998,1,"[17226.025000001056, 25703.600000004568, 31145.025000006834, 33756.47500000791, 34731.175000008305, 34958.0000000084, 34989.50000000842]"
49,4.6999999999999975,1,"[17518.17499999784, 26143.37499999784, 31609.250000002394, 34047.32500000443, 34810.32500000507, 34965.00000000519, 34989.50000000522, 34993.0000000052]"
49,4.799999999999997,1,"[17308.900000002122, 26009.45000000173, 31392.049999997253, 33983.07499999508, 34786.94999999441, 34982.49999999425]"
49,4.899999999999997,1,"[17270.39999999852, 26010.274999994886, 31387.924999992647, 33839.34999999162, 34709.499999991254, 34916.67499999116, 34985.99999999113, 34992.99999999113, 34996.49999999112]"
49,4.9999999999999964,1,"[17471.049999999985, 26129.824999999975, 31485.249999999978, 33883.19999999999, 34709.19999999999, 34958.599999999984, 34993.599999999984]"
