Seed,Theta,A,Payoff
12,4.0,1,"[36448.175, 44149.275, 40933.8, 36980.35, 35400.225, 35068.225, 35029.5]"
12,4.1,1,"[36389.649999999994, 44150.524999999994, 41017.25, 37009.475000000006, 35535.975, 35170.950000000004, 35018.350000000006]"
12,4.199999999999999,1,"[36905.325, 44650.049999999996, 41328.55, 37457.2, 35791.425, 35160.75, 35026.6]"
12,4.299999999999999,1,"[37824.125, 45164.774999999994, 41619.97499999999, 37397.35, 35531.95, 35078.7]"
12,4.399999999999999,1,"[38676.649999999994, 45649.09999999999, 41640.975, 37416.0, 35645.5, 35161.075, 35019.4, 35014.1]"
12,4.499999999999998,1,"[38489.94999999998, 45937.97499999999, 41957.024999999994, 37771.62499999999, 35742.275, 35136.5, 35034.5]"
12,4.599999999999998,1,"[38627.17499999999, 46657.07499999998, 41961.124999999985, 37470.924999999996, 35675.025, 35166.125, 35014.9]"
12,4.6999999999999975,1,"[39763.249999999985, 46956.89999999999, 42321.899999999994, 37532.5, 35619.475000000006, 35119.350000000006, 35015.3]"
12,4.799999999999997,1,"[39751.54999999999, 47208.82499999998, 42740.549999999996, 38086.950000000004, 35933.275, 35148.7, 35015.7]"
12,4.899999999999997,1,"[40210.77499999998, 48058.19999999998, 43120.09999999999, 38152.325, 35732.625, 35154.649999999994, 35011.425]"
12,4.9999999999999964,1,"[40858.374999999985, 48219.79999999998, 43439.94999999998, 38266.7, 35901.425, 35181.45, 35024.5, 35016.5]"
