Seed,Theta,A,Social_Welfare
21,4.0,1,"[17417.0, 26210.725000000006, 31750.875, 33979.925, 34737.5, 34944.75, 34993.0]"
21,4.1,1,"[17403.299999999912, 26105.049999999563, 31458.974999999555, 33953.27500000005, 34790.0, 34965.0, 34996.5]"
21,4.199999999999999,1,"[17489.499999998257, 26319.199999998407, 31584.00000000005, 33817.15000000005, 34689.32499999999, 34947.275, 34989.275]"
21,4.299999999999999,1,"[17499.425000001727, 26125.67500000152, 31457.4500000001, 33868.14999999994, 34709.05, 34922.549999999996, 34986.0, 34993.0]"
21,4.399999999999999,1,"[17634.02499999955, 26252.450000000026, 31584.225000000435, 33915.224999999955, 34695.50000000001, 34915.549999999996, 34989.5]"
21,4.499999999999998,1,"[17455.899999999998, 25880.099999999995, 31325.424999999996, 33938.674999999996, 34779.95, 34965.675]"
21,4.599999999999998,1,"[17767.925000000716, 26190.125000000182, 31550.474999999547, 33816.77500000005, 34670.775, 34944.225000000006, 34989.725]"
21,4.6999999999999975,1,"[17576.94999999808, 26199.34999999826, 31560.174999999777, 34007.80000000004, 34783.674999999996, 34961.95, 34996.725]"
21,4.799999999999997,1,"[17367.500000001917, 26151.700000001703, 31547.425000000207, 33961.39999999994, 34766.175, 34948.175, 34989.95]"
21,4.899999999999997,1,"[17525.824999998902, 26149.849999999362, 31493.32500000046, 33735.92499999998, 34627.299999999996, 34896.125, 34978.850000000006, 34993.0, 34996.5]"
21,4.9999999999999964,1,"[17563.824999999986, 26384.074999999986, 31561.82499999999, 33971.674999999996, 34801.175, 34975.5]"
