Seed,Theta,A,Payoff
20,4.0,1,"[35665.8, 43926.725, 41184.45, 37336.675, 35595.9, 35156.95, 35025.0]"
20,4.1,1,"[36971.475, 44537.25, 40869.100000000006, 37254.8, 35577.25, 35182.5, 35056.3, 35012.9]"
20,4.199999999999999,1,"[37684.85, 44957.8, 41170.17499999999, 37106.2, 35696.1, 35161.899999999994, 35035.925]"
20,4.299999999999999,1,"[37683.774999999994, 45409.75, 41151.35, 37546.5, 35691.175, 35120.600000000006, 35018.8]"
20,4.399999999999999,1,"[37620.04999999999, 45765.09999999999, 41961.424999999996, 37362.65, 35614.125, 35157.225, 35027.975]"
20,4.499999999999998,1,"[38696.325, 46088.42499999999, 42323.72499999999, 37863.399999999994, 35730.45, 35173.450000000004, 35024.725]"
20,4.599999999999998,1,"[38880.79999999999, 46563.249999999985, 42363.274999999994, 37854.22499999999, 35761.975, 35139.6, 35021.7, 35014.9]"
20,4.6999999999999975,1,"[39789.14999999999, 46969.72499999999, 42296.34999999999, 37735.09999999999, 35697.675, 35137.05, 35010.825]"
20,4.799999999999997,1,"[39978.249999999985, 47608.499999999985, 42935.37499999999, 38142.899999999994, 35896.725000000006, 35084.15, 35026.825]"
20,4.899999999999997,1,"[40210.27499999999, 47805.59999999999, 42881.975, 38099.774999999994, 35856.99999999999, 35233.775, 35071.850000000006, 35029.15, 35011.425]"
20,4.9999999999999964,1,"[40946.77499999998, 48380.44999999998, 43178.29999999999, 37949.125, 35845.399999999994, 35097.225, 35039.5, 35016.5]"
