Seed,Theta,A,Payoff
8,4.0,1,"[37756.649999999994, 56214.15, 67277.32500000001, 72542.025, 74371.125, 74917.725]"
8,4.1,1,"[38413.2, 57168.425, 68833.725, 73833.775, 75506.45, 75893.825, 75984.79999999999]"
8,4.199999999999999,1,"[38514.649999999994, 57786.325, 69364.0, 74793.1, 76469.6, 76900.12500000003]"
8,4.299999999999999,1,"[39347.24999999999, 58315.94999999998, 70426.19999999998, 75855.22499999998, 77516.17499999999, 77913.97499999998, 77991.97499999998]"
8,4.399999999999999,1,"[40544.149999999994, 60134.124999999985, 71274.84999999998, 76569.125, 78439.54999999999, 78897.75, 78992.1]"
8,4.499999999999998,1,"[40071.34999999999, 59990.52499999999, 72305.72499999998, 77712.0, 79472.44999999998, 79895.775, 79983.99999999999]"
8,4.599999999999998,1,"[40804.34999999999, 60926.54999999998, 73275.44999999998, 78897.22499999996, 80594.54999999996, 80967.37499999997]"
8,4.6999999999999975,1,"[41493.94999999999, 61957.699999999975, 74358.49999999997, 79746.12499999997, 81435.09999999998, 81884.97499999998, 81975.39999999998]"
8,4.799999999999997,1,"[41655.82499999998, 62264.499999999985, 74632.69999999997, 80295.77499999997, 82270.72499999998, 82784.64999999997, 82933.59999999998]"
8,4.899999999999997,1,"[41534.999999999985, 62849.549999999974, 75459.14999999998, 81446.54999999996, 83429.54999999996, 83865.89999999995, 83982.97499999995]"
8,4.9999999999999964,1,"[42887.749999999985, 64535.52499999997, 77342.24999999997, 82782.84999999999, 84507.82499999998, 84890.54999999999, 84982.99999999999]"
