Seed,Theta,A,Cost
17,4.0,1,"[20244.0, 30228.0, 36336.0, 38932.0, 39728.0, 39936.0, 39984.0]"
17,4.1,1,"[20741.89999999948, 31008.299999995837, 37297.69999999361, 39942.19999999267, 40803.199999992365, 40971.299999992305]"
17,4.199999999999999,1,"[20899.20000000195, 31441.200000003777, 37665.60000000061, 40571.999999998596, 41638.79999999786, 41924.39999999766, 41991.59999999761]"
17,4.299999999999999,1,"[21620.399999997975, 32146.799999996194, 38889.20000000023, 41847.60000000223, 42711.90000000282, 42935.50000000297, 42987.100000003, 42995.70000000301]"
17,4.399999999999999,1,"[21956.000000000888, 32564.400000004396, 39287.60000000662, 42482.000000007676, 43608.40000000805, 43942.80000000816, 43995.60000000818]"
17,4.499999999999998,1,"[22895.999999999996, 34276.49999999999, 40985.99999999999, 43766.99999999999, 44707.49999999999, 44932.49999999999, 44995.49999999999]"
17,4.599999999999998,1,"[22650.399999998932, 34269.999999995256, 41137.79999999308, 44412.99999999205, 45631.99999999166, 45953.99999999156]"
17,4.6999999999999975,1,"[23626.900000002166, 35367.50000000197, 42464.49999999758, 45674.59999999559, 46689.79999999496, 46934.19999999481, 46985.89999999478, 46990.599999994774, 46995.29999999477]"
17,4.799999999999997,1,"[23827.19999999785, 35759.99999999831, 43022.400000002715, 46420.800000004776, 47577.60000000548, 47894.40000000567, 47980.80000000572]"
17,4.899999999999997,1,"[24490.20000000155, 36441.300000005096, 44011.800000007344, 47495.70000000838, 48608.00000000871, 48936.30000000881, 48990.20000000882, 48995.100000008824]"
17,4.9999999999999964,1,"[24889.999999999996, 37154.99999999999, 45064.99999999999, 48524.99999999999, 49579.99999999999, 49914.99999999999, 49989.99999999999]"
