Seed,Theta,A,Payoff
13,4.0,1,"[35697.399999999994, 43978.725, 41262.225000000006, 37316.649999999994, 35540.225000000006, 35147.5, 35042.0]"
13,4.1,1,"[36653.924999999996, 44447.35, 41320.625, 37343.8, 35502.0, 35075.175]"
13,4.199999999999999,1,"[37301.22499999999, 45136.72499999999, 41467.674999999996, 37381.575, 35499.3, 35070.0, 35013.3]"
13,4.299999999999999,1,"[38131.725, 45253.725, 41593.7, 37396.125, 35650.149999999994, 35119.8, 35013.7]"
13,4.399999999999999,1,"[38205.74999999999, 45481.649999999994, 41673.09999999999, 37540.825, 35757.15, 35177.875, 35056.175]"
13,4.499999999999998,1,"[38969.97499999999, 46328.774999999994, 41894.7, 37580.75, 35681.950000000004, 35113.725]"
13,4.599999999999998,1,"[38356.32499999999, 46694.14999999999, 42281.84999999999, 37665.85, 35620.65, 35120.075]"
13,4.6999999999999975,1,"[39877.599999999984, 46735.69999999999, 42435.49999999999, 37777.125, 35773.875, 35087.1]"
13,4.799999999999997,1,"[39331.749999999985, 47249.97499999999, 43469.54999999999, 38259.7, 36014.675, 35222.799999999996, 35064.100000000006]"
13,4.899999999999997,1,"[40341.79999999999, 47928.374999999985, 43245.549999999996, 38053.49999999999, 35791.950000000004, 35109.2]"
13,4.9999999999999964,1,"[41142.89999999998, 48110.224999999984, 43347.499999999985, 38334.975, 35715.625, 35148.45, 35011.725]"
