Seed,Theta,A,Social_Welfare
35,4.0,1,"[17402.274999999994, 26126.725000000006, 31531.399999999994, 33837.100000000006, 34745.175, 34961.5, 34986.0]"
35,4.1,1,"[17414.1750000004, 25979.00000000396, 31484.97500000625, 33971.45000000728, 34759.400000007605, 34947.27500000768, 34982.5000000077, 34989.27500000769, 34993.000000007705]"
35,4.199999999999999,1,"[17508.274999998033, 26111.424999996238, 31528.024999999507, 33985.525000001544, 34790.90000000224, 34951.67500000237, 34989.7250000024]"
35,4.299999999999999,1,"[17455.325000001983, 26328.650000003832, 31537.849999999846, 33955.52499999784, 34780.849999997154, 34975.72499999699, 34992.99999999699]"
35,4.399999999999999,1,"[17255.3499999992, 26072.47499999553, 31523.324999993274, 34055.6749999922, 34803.99999999191, 34982.49999999183]"
35,4.499999999999998,1,"[17566.274999999998, 26394.975, 31628.325000000004, 34066.174999999996, 34807.50000000001, 34968.49999999999, 34989.49999999999, 34996.49999999999]"
35,4.599999999999998,1,"[17322.62500000109, 26043.900000004716, 31463.050000006944, 33924.37500000797, 34748.225000008315, 34961.500000008404, 34996.50000000842]"
35,4.6999999999999975,1,"[17646.04999999781, 26323.34999999799, 31779.050000002528, 34039.30000000442, 34773.40000000502, 34951.22500000518]"
35,4.799999999999997,1,"[17640.800000002197, 26307.40000000148, 31496.774999997142, 33858.174999995186, 34684.77499999449, 34923.2249999943, 34985.99999999424]"
35,4.899999999999997,1,"[17675.799999998362, 26484.67499999469, 31676.974999992526, 34043.24999999154, 34780.17499999123, 34961.94999999115, 34992.99999999113, 34996.49999999112]"
35,4.9999999999999964,1,"[17506.349999999988, 26268.699999999975, 31567.249999999978, 33984.549999999996, 34811.450000000004, 34968.50000000001, 34992.99999999999]"
