Seed,Theta,A,Payoff
40,4.0,1,"[35906.075, 44491.075, 41007.225000000006, 37423.274999999994, 35565.5, 35101.5, 35025.0]"
40,4.1,1,"[36852.075, 44361.325, 40878.799999999996, 37389.775, 35606.149999999994, 35130.2, 35012.9]"
40,4.199999999999999,1,"[37163.2, 44668.674999999996, 41220.125, 37259.274999999994, 35587.475000000006, 35099.15, 35042.0]"
40,4.299999999999999,1,"[37040.424999999996, 45371.325, 41707.2, 37708.225, 35764.625, 35169.2, 35060.700000000004, 35013.7]"
40,4.399999999999999,1,"[37830.97499999999, 45698.75, 41761.575, 37495.3, 35734.725, 35095.2, 35033.5, 35014.1]"
40,4.499999999999998,1,"[39130.59999999999, 46407.34999999999, 41946.274999999994, 37597.274999999994, 35532.0, 35117.725, 35049.0, 35014.5]"
40,4.599999999999998,1,"[38653.84999999999, 46351.624999999985, 42221.075, 37701.54999999999, 35953.424999999996, 35177.95]"
40,4.6999999999999975,1,"[39080.17499999999, 46829.52499999999, 42347.274999999994, 37779.425, 35695.35, 35159.225, 35025.9]"
40,4.799999999999997,1,"[40541.099999999984, 47639.94999999999, 42458.774999999994, 37690.575, 35651.575, 35143.0, 35035.975]"
40,4.899999999999997,1,"[39763.82499999998, 47798.07499999998, 42924.59999999999, 37995.774999999994, 35889.725000000006, 35140.475000000006, 35038.5]"
40,4.9999999999999964,1,"[41073.39999999998, 48415.39999999998, 42945.499999999985, 37750.44999999999, 35697.0, 35280.725, 35064.0, 35033.0]"
