Seed,Theta,A,Payoff
36,4.0,1,"[36778.725, 55222.649999999994, 66842.17499999999, 72219.75, 74305.5, 74851.125, 74977.5]"
36,4.1,1,"[37573.424999999996, 56259.425, 68551.775, 73849.65, 75583.575, 75894.95, 75977.42499999999]"
36,4.199999999999999,1,"[38705.125, 58327.12499999999, 69909.65, 74844.22500000002, 76461.90000000002, 76907.82500000001, 76984.6]"
36,4.299999999999999,1,"[38650.799999999996, 57507.825, 69986.69999999998, 75777.59999999998, 77391.15, 77852.02499999998, 77984.62499999997]"
36,4.399999999999999,1,"[39608.42499999999, 59081.54999999999, 70633.67499999999, 76266.375, 78399.6, 78920.32500000001]"
36,4.499999999999998,1,"[39305.04999999999, 59279.17499999999, 71881.94999999998, 77570.09999999998, 79425.12499999999, 79935.99999999999, 79991.99999999999]"
36,4.599999999999998,1,"[40189.64999999999, 60253.72499999998, 73181.92499999997, 78619.19999999997, 80393.24999999997, 80902.79999999996, 80991.89999999997]"
36,4.6999999999999975,1,"[41571.14999999999, 62096.72499999998, 74356.02499999997, 79858.67499999997, 81622.57499999998, 81909.79999999999]"
36,4.799999999999997,1,"[40854.999999999985, 62023.724999999984, 74676.67499999999, 80403.44999999998, 82427.52499999997, 82892.09999999998, 82966.79999999997, 82983.39999999997]"
36,4.899999999999997,1,"[42343.499999999985, 63326.77499999998, 76080.29999999996, 81657.14999999997, 83495.77499999997, 83958.22499999995]"
36,4.9999999999999964,1,"[42660.89999999998, 63971.149999999965, 77026.77499999998, 82570.12499999999, 84346.625, 84847.22499999999, 84974.49999999999]"
