Seed,Theta,A,Social_Welfare
25,4.0,1,"[17418.449999999997, 26133.074999999997, 31512.200000000004, 33878.149999999994, 34671.899999999994, 34933.725, 34993.0]"
25,4.1,1,"[17292.249999999887, 25927.124999999807, 31436.774999999514, 33975.400000000045, 34765.725, 34961.725000000006]"
25,4.199999999999999,1,"[17572.274999998288, 26450.099999998554, 31649.100000000053, 33911.72500000005, 34747.774999999994, 34954.50000000001, 34986.0, 34996.5]"
25,4.299999999999999,1,"[17487.800000001746, 26096.85000000151, 31378.62500000014, 33873.89999999994, 34756.125, 34965.0, 34996.5]"
25,4.399999999999999,1,"[17661.874999999498, 26272.049999999865, 31597.725000000442, 33985.29999999995, 34744.950000000004, 34933.725, 34993.0]"
25,4.499999999999998,1,"[17491.174999999992, 26143.799999999992, 31546.85, 33975.625, 34790.450000000004, 34968.725]"
25,4.599999999999998,1,"[17754.70000000076, 26570.45000000012, 31672.09999999957, 33975.25000000005, 34817.549999999996, 34989.5]"
25,4.6999999999999975,1,"[17525.099999998063, 26335.874999998254, 31669.799999999825, 33996.62500000005, 34744.49999999999, 34961.50000000001, 34993.0]"
25,4.799999999999997,1,"[17377.950000001925, 26164.12500000177, 31566.72500000023, 33997.074999999946, 34741.22500000001, 34961.5, 34996.5]"
25,4.899999999999997,1,"[17438.599999998925, 25954.199999999266, 31410.275000000503, 33847.89999999996, 34710.174999999996, 34961.725]"
25,4.9999999999999964,1,"[17294.549999999992, 26015.549999999977, 31426.824999999983, 33895.2, 34782.399999999994, 34958.0]"
