Seed,Theta,A,Social_Welfare
19,4.0,1,"[17421.899999999994, 26062.725000000006, 31565.824999999997, 33951.125, 34765.725, 34968.5]"
19,4.1,1,"[17712.549999999985, 26327.949999999477, 31584.974999999606, 33957.97500000005, 34746.649999999994, 34972.0]"
19,4.199999999999999,1,"[17542.174999998246, 26069.94999999842, 31507.599999999973, 33866.375000000065, 34763.274999999994, 34945.200000000004, 34996.5]"
19,4.299999999999999,1,"[17527.95000000178, 26173.32500000151, 31406.25000000003, 33817.97499999994, 34643.00000000001, 34922.325, 34985.549999999996, 34996.5]"
19,4.399999999999999,1,"[17546.574999999553, 26262.97499999983, 31661.45000000043, 33946.04999999995, 34800.725, 34979.0]"
19,4.499999999999998,1,"[17350.224999999995, 26019.074999999986, 31665.574999999997, 34011.175, 34674.15, 34934.850000000006, 34986.45, 34993.45, 34996.725]"
19,4.599999999999998,1,"[17304.775000000656, 26195.775000000365, 31594.499999999516, 33974.95000000005, 34723.725, 34950.77500000001, 34993.0]"
19,4.6999999999999975,1,"[17556.29999999809, 26284.249999998297, 31458.299999999785, 33897.50000000006, 34744.049999999996, 34961.5]"
19,4.799999999999997,1,"[17730.550000001957, 26338.500000001706, 31596.300000000258, 34039.67499999995, 34840.725, 34969.325, 34997.25]"
19,4.899999999999997,1,"[17199.17499999896, 26020.4499999992, 31473.875000000495, 33939.94999999995, 34720.450000000004, 34941.175, 34989.725]"
19,4.9999999999999964,1,"[17287.324999999986, 26180.74999999999, 31689.67499999999, 33904.274999999994, 34731.850000000006, 34937.45, 34982.5, 34996.5]"
