Seed,Theta,A,Social_Welfare
23,4.0,1,"[17761.375, 26235.65000000001, 31582.675000000003, 34002.34999999999, 34762.45, 34954.95, 34989.725]"
23,4.1,1,"[17618.625000000025, 26393.699999999448, 31551.149999999572, 34011.87500000005, 34768.99999999999, 34961.725]"
23,4.199999999999999,1,"[17626.299999998257, 26063.624999998396, 31536.79999999997, 33958.35000000004, 34758.725, 34954.5]"
23,4.299999999999999,1,"[17305.80000000175, 26174.45000000166, 31454.525000000103, 33968.474999999955, 34747.775, 34954.5, 34993.0]"
23,4.399999999999999,1,"[17424.174999999574, 26202.074999999953, 31479.55000000046, 33935.34999999995, 34780.700000000004, 34982.950000000004]"
23,4.499999999999998,1,"[17599.599999999995, 26392.199999999993, 31642.475, 33976.075, 34723.725000000006, 34930.0, 34985.55]"
23,4.599999999999998,1,"[17628.575000000674, 26214.925000000265, 31433.349999999526, 33855.20000000005, 34636.225, 34895.45, 34968.5, 34993.0]"
23,4.6999999999999975,1,"[17469.62499999807, 26292.099999998234, 31622.924999999825, 33948.200000000055, 34709.275, 34919.5, 34986.0]"
23,4.799999999999997,1,"[17525.600000001905, 26299.2750000017, 31649.225000000202, 34146.67499999995, 34800.950000000004, 34964.99999999999, 34996.5]"
23,4.899999999999997,1,"[17675.34999999889, 26309.199999999317, 31570.825000000474, 33993.799999999945, 34773.625, 34954.5, 34993.0, 34996.5]"
23,4.9999999999999964,1,"[17540.699999999986, 26234.724999999988, 31526.42499999999, 33949.325, 34762.675, 34933.5, 34986.45]"
