Seed,Theta,A,Payoff
43,4.0,1,"[36697.125, 54627.3, 66406.04999999999, 71978.1, 74002.95000000001, 74715.225, 74940.0, 74992.5]"
43,4.1,1,"[38531.625, 57105.424999999996, 68702.875, 74002.775, 75476.5, 75871.025, 75969.59999999999]"
43,4.199999999999999,1,"[38283.924999999996, 57659.29999999999, 69304.775, 74529.20000000001, 76476.40000000001, 76953.80000000002]"
43,4.299999999999999,1,"[38487.37499999999, 57555.59999999999, 69406.19999999998, 75347.99999999997, 77211.74999999999, 77882.32499999998, 77992.19999999998]"
43,4.399999999999999,1,"[39231.74999999999, 58716.92499999999, 70913.775, 76520.975, 78407.725, 78873.82500000001, 78984.42500000002]"
43,4.499999999999998,1,"[39889.124999999985, 59862.72499999999, 72191.99999999999, 77689.57499999998, 79527.775, 79904.22499999999, 79984.44999999998]"
43,4.599999999999998,1,"[40512.89999999999, 60809.69999999998, 73060.72499999998, 78520.04999999996, 80368.19999999995, 80837.99999999997, 80951.39999999997, 80991.67499999996]"
43,4.6999999999999975,1,"[40385.29999999999, 60996.87499999998, 73694.89999999998, 79491.92499999999, 81426.22499999999, 81860.15, 81966.74999999999, 81991.79999999999]"
43,4.799999999999997,1,"[41483.09999999999, 62302.19999999998, 74711.29999999997, 80470.29999999997, 82469.47499999998, 82916.99999999997, 82983.39999999997]"
43,4.899999999999997,1,"[42024.599999999984, 63362.84999999998, 76012.94999999997, 81699.74999999997, 83479.19999999997, 83974.79999999996]"
43,4.9999999999999964,1,"[42563.02499999998, 64349.12499999997, 77080.62499999999, 82682.79999999999, 84432.29999999999, 84899.34999999998, 84983.44999999998]"
