Seed,Theta,A,Social_Welfare
6,4.0,1,"[17212.225, 25810.525, 31290.0, 33771.95, 34691.325000000004, 34940.27500000001, 34993.0]"
6,4.1,1,"[17680.000000000033, 26456.52499999962, 31703.2499999996, 33982.775000000045, 34744.575, 34933.5, 34971.99999999999, 34993.0, 34996.5]"
6,4.199999999999999,1,"[17437.174999998264, 25992.349999998416, 31461.87499999995, 33915.97500000005, 34759.4, 34965.0]"
6,4.299999999999999,1,"[17836.575000001834, 26389.675000001498, 31611.174999999996, 33890.94999999994, 34734.00000000001, 34951.0, 34982.5, 34996.5]"
6,4.399999999999999,1,"[17671.34999999954, 26422.475000000042, 31510.650000000445, 33827.149999999936, 34668.399999999994, 34934.174999999996, 34993.0]"
6,4.499999999999998,1,"[17732.749999999996, 26647.274999999998, 31876.72499999999, 34141.45, 34811.525, 34972.45]"
6,4.599999999999998,1,"[17767.025000000765, 26537.975000000297, 31795.79999999956, 34120.02500000004, 34752.62499999999, 34926.5, 34979.0, 34989.5, 34989.5, 34993.0, 34996.5]"
6,4.6999999999999975,1,"[17672.299999998035, 26514.04999999831, 31734.724999999853, 34056.35000000005, 34826.125, 34972.45, 34996.5]"
6,4.799999999999997,1,"[17550.55000000194, 26414.175000001702, 31753.02500000017, 34178.17499999997, 34832.450000000004, 34989.5]"
6,4.899999999999997,1,"[17304.299999998988, 25836.774999999147, 31389.50000000053, 33974.14999999995, 34776.225000000006, 34954.5, 34993.0]"
6,4.9999999999999964,1,"[17214.699999999986, 26048.849999999988, 31442.97499999999, 33880.45, 34804.9, 34954.95, 34993.0]"
