Seed,Theta,A,Social_Welfare
49,4.0,1,"[17696.399999999994, 26173.550000000003, 31525.625, 33856.850000000006, 34734.45, 34923.675, 34993.225]"
49,4.1,1,"[17625.37499999998, 26286.524999999496, 31614.29999999958, 34098.80000000004, 34811.675, 34965.0, 34982.275, 34993.0]"
49,4.199999999999999,1,"[17332.349999998267, 26023.39999999841, 31461.074999999935, 33887.00000000005, 34685.524999999994, 34919.950000000004, 34993.0]"
49,4.299999999999999,1,"[17622.45000000179, 26243.05000000158, 31438.125000000146, 34016.27499999995, 34842.95, 34972.0]"
49,4.399999999999999,1,"[17664.524999999536, 26172.849999999788, 31560.92500000046, 34017.849999999955, 34807.950000000004, 34975.5, 34996.5]"
49,4.499999999999998,1,"[17777.999999999996, 26591.77499999999, 31765.324999999997, 34018.3, 34805.125, 34972.225]"
49,4.599999999999998,1,"[17226.025000000576, 25929.750000000393, 31516.824999999535, 33788.10000000004, 34713.45, 34968.725000000006]"
49,4.6999999999999975,1,"[17518.174999998093, 26444.599999998303, 31655.124999999833, 33948.875000000044, 34702.049999999996, 34894.775, 34965.0, 34996.5]"
49,4.799999999999997,1,"[17308.900000001897, 25805.825000001834, 31239.975000000362, 33773.74999999991, 34710.175, 34954.5, 34982.5]"
49,4.899999999999997,1,"[17270.399999998957, 26158.474999999187, 31504.300000000487, 33950.89999999995, 34786.05000000001, 34957.775]"
49,4.9999999999999964,1,"[17471.049999999985, 26272.47499999998, 31641.82499999999, 34004.725, 34757.15, 34968.05, 34989.275, 34992.775, 34996.275]"
