Seed,Theta,A,Payoff
17,4.0,1,"[37956.524999999994, 56678.475000000006, 68130.975, 72995.92499999999, 74489.25, 74880.29999999999, 74969.775]"
17,4.1,1,"[38445.85, 57476.025, 69137.42500000002, 74040.775, 75635.20000000001, 75946.79999999999]"
17,4.199999999999999,1,"[38317.375, 57642.049999999996, 69054.05, 74383.125, 76338.92500000002, 76861.17500000002, 76984.6]"
17,4.299999999999999,1,"[39213.22499999999, 58307.84999999999, 70538.92499999999, 75908.69999999998, 77477.4, 77883.22499999998, 77976.59999999998, 77992.19999999998]"
17,4.399999999999999,1,"[39418.45, 58467.45, 70540.37499999999, 76276.97499999998, 78298.025, 78897.07500000001, 78992.1]"
17,4.499999999999998,1,"[40704.67499999999, 60939.599999999984, 72867.75, 77808.67499999999, 79480.67499999999, 79880.0, 79992.22499999998]"
17,4.599999999999998,1,"[39879.374999999985, 60341.32499999998, 72436.94999999997, 78203.92499999996, 80352.22499999995, 80918.99999999996]"
17,4.6999999999999975,1,"[41225.07499999998, 61707.92499999998, 74089.02499999997, 79689.4, 81460.14999999998, 81886.47499999999, 81976.22499999999, 81984.19999999998, 81992.54999999999]"
17,4.799999999999997,1,"[41203.89999999999, 61833.64999999998, 74395.97499999998, 80270.42499999997, 82270.94999999998, 82817.62499999997, 82966.79999999996]"
17,4.899999999999997,1,"[41983.19999999998, 62471.77499999998, 75448.79999999996, 81422.47499999996, 83329.42499999996, 83891.24999999996, 83983.64999999995, 83991.82499999995]"
17,4.9999999999999964,1,"[42308.049999999974, 63162.59999999998, 76608.32499999998, 82492.94999999998, 84287.12499999999, 84855.49999999999, 84983.0]"
