Seed,Theta,A,Payoff
21,4.0,1,"[37329.0, 56073.375, 67903.125, 73109.17499999999, 74594.775, 74872.725, 74940.225, 74977.725, 74985.0, 74992.725]"
21,4.1,1,"[37784.399999999994, 57024.525, 68164.475, 73705.02500000001, 75453.02500000001, 75878.4, 75992.4]"
21,4.199999999999999,1,"[38476.899999999994, 57621.799999999996, 69228.4, 74462.6, 76400.67500000002, 76892.95000000001, 76992.30000000002]"
21,4.299999999999999,1,"[39008.024999999994, 57910.04999999999, 70120.72499999998, 75877.49999999999, 77556.07499999998, 77929.79999999999]"
21,4.399999999999999,1,"[39805.62499999999, 59500.47499999999, 70957.72499999998, 76482.225, 78378.15, 78866.375, 78960.725, 78984.20000000001, 78984.20000000001, 78992.1]"
21,4.499999999999998,1,"[39901.89999999999, 59855.249999999985, 71782.19999999998, 77421.97499999998, 79295.32499999998, 79887.99999999997]"
21,4.599999999999998,1,"[41122.12499999999, 60765.97499999998, 72817.42499999996, 78529.72499999998, 80400.82499999995, 80878.49999999997, 80967.59999999996]"
21,4.6999999999999975,1,"[41175.64999999999, 61405.049999999974, 74032.44999999998, 79507.94999999997, 81549.67499999999, 81893.62499999999, 81991.79999999999]"
21,4.799999999999997,1,"[41189.89999999999, 61676.549999999974, 74768.79999999999, 80410.17499999996, 82337.12499999997, 82934.94999999997, 82975.77499999997, 82991.92499999997]"
21,4.899999999999997,1,"[42065.02499999999, 63076.27499999998, 75489.89999999997, 81261.89999999997, 83312.69999999995, 83883.82499999995, 83983.64999999994, 83983.64999999994]"
21,4.9999999999999964,1,"[42653.824999999975, 63967.74999999997, 77080.24999999997, 82680.62499999999, 84498.04999999999, 84932.0, 84982.99999999999]"
