Seed,Theta,A,Social_Welfare
47,4.0,1,"[17513.149999999994, 25960.350000000006, 31401.6, 33830.625, 34715.825, 34971.775]"
47,4.1,1,"[17552.75000000001, 26138.224999999602, 31647.674999999595, 34009.500000000044, 34800.95, 34947.725, 34986.0, 34993.0, 34996.725]"
47,4.199999999999999,1,"[17755.599999998216, 26435.8249999985, 31597.800000000025, 33981.80000000005, 34755.524999999994, 34947.799999999996, 34992.85]"
47,4.299999999999999,1,"[17625.875000001786, 26353.750000001506, 31657.29999999999, 33993.57499999997, 34709.950000000004, 34912.50000000001, 34986.0]"
47,4.399999999999999,1,"[17469.02499999953, 26234.874999999876, 31647.900000000445, 34038.17499999995, 34818.675, 34958.0, 34996.5]"
47,4.499999999999998,1,"[17339.724999999995, 26118.099999999995, 31672.75, 34117.55, 34800.5, 34972.0, 34996.5]"
47,4.599999999999998,1,"[17201.600000000617, 25588.00000000045, 31012.024999999456, 33726.55000000002, 34689.850000000006, 34940.725, 34993.0]"
47,4.6999999999999975,1,"[17427.72499999808, 26474.9499999983, 31639.649999999787, 34030.95000000005, 34769.674999999996, 34964.775, 34996.274999999994]"
47,4.799999999999997,1,"[17525.375000001935, 26248.72500000175, 31431.500000000226, 33751.17499999992, 34667.05000000001, 34922.775, 34996.5]"
47,4.899999999999997,1,"[17309.149999998972, 25964.049999999294, 31313.025000000503, 33806.49999999995, 34722.6, 34922.774999999994, 34972.0, 34986.0, 34996.5]"
47,4.9999999999999964,1,"[17561.324999999986, 26278.84999999998, 31476.17499999999, 33977.325, 34723.275, 34922.775, 34972.225, 34986.0, 34993.225]"
