Seed,Theta,A,Cost
5,4.0,1,"[np.float64(19984.0), np.float64(24196.0), np.float64(28844.0), np.float64(32296.0), np.float64(34796.0), np.float64(36416.0), np.float64(37472.0), np.float64(38156.0), np.float64(38652.0), np.float64(38936.0), np.float64(39268.0), np.float64(39472.0), np.float64(39636.0), np.float64(39728.0), np.float64(39812.0), np.float64(39844.0), np.float64(39884.0), np.float64(39896.0), np.float64(39868.0), np.float64(39916.0), np.float64(39956.0), np.float64(39976.0), np.float64(39984.0), np.float64(39984.0), np.float64(39996.0), np.float64(39988.0), np.float64(39996.0)]"
5,4.1,1,"[np.float64(20254.0), np.float64(24513.899999999998), np.float64(29634.799999999996), np.float64(33374.0), np.float64(35899.6), np.float64(37478.1), np.float64(38765.5), np.float64(39491.2), np.float64(39975.0), np.float64(40278.399999999994), np.float64(40434.2), np.float64(40676.1), np.float64(40766.299999999996), np.float64(40803.2), np.float64(40827.799999999996), np.float64(40860.6), np.float64(40905.7), np.float64(40938.5), np.float64(40983.6), np.float64(40991.799999999996)]"
5,4.199999999999999,1,"[np.float64(21050.399999999998), np.float64(26451.599999999995), np.float64(31541.999999999996), np.float64(35351.399999999994), np.float64(37636.2), np.float64(39215.399999999994), np.float64(40164.59999999999), np.float64(40626.59999999999), np.float64(40987.799999999996), np.float64(41277.59999999999), np.float64(41592.59999999999), np.float64(41722.799999999996), np.float64(41789.99999999999), np.float64(41873.99999999999), np.float64(41907.59999999999), np.float64(41907.59999999999), np.float64(41974.799999999996), np.float64(41970.59999999999), np.float64(41991.59999999999), np.float64(41995.799999999996)]"
5,4.299999999999999,1,"[np.float64(21448.399999999994), np.float64(26720.199999999993), np.float64(32103.799999999992), np.float64(35943.69999999999), np.float64(38777.39999999999), np.float64(40346.89999999999), np.float64(41318.69999999999), np.float64(41980.89999999999), np.float64(42346.39999999999), np.float64(42578.59999999999), np.float64(42720.49999999999), np.float64(42815.09999999999), np.float64(42879.59999999999), np.float64(42901.09999999999), np.float64(42926.89999999999), np.float64(42922.59999999999), np.float64(42956.99999999999), np.float64(42961.29999999999), np.float64(42974.19999999999), np.float64(42974.19999999999), np.float64(42965.59999999999), np.float64(42991.39999999999), np.float64(42995.69999999999), np.float64(42995.69999999999), np.float64(42995.69999999999), np.float64(42995.69999999999), np.float64(42995.69999999999)]"
5,4.399999999999999,1,"[np.float64(22435.59999999999), np.float64(28362.39999999999), np.float64(34117.59999999999), np.float64(37954.39999999999), np.float64(40308.39999999999), np.float64(41918.79999999999), np.float64(42789.999999999985), np.float64(43366.39999999999), np.float64(43661.19999999998), np.float64(43718.39999999999), np.float64(43872.39999999999), np.float64(43947.19999999998), np.float64(43960.39999999999), np.float64(43991.19999999998), np.float64(43991.19999999998), np.float64(43991.19999999998), np.float64(43995.599999999984)]"
5,4.499999999999998,1,"[np.float64(22616.999999999993), np.float64(28975.49999999999), np.float64(35248.499999999985), np.float64(39455.999999999985), np.float64(42128.999999999985), np.float64(43370.999999999985), np.float64(44261.999999999985), np.float64(44585.999999999985), np.float64(44815.499999999985), np.float64(44918.999999999985), np.float64(44950.499999999985), np.float64(44963.999999999985), np.float64(44986.499999999985), np.float64(44995.499999999985), np.float64(44995.499999999985), np.float64(44995.499999999985)]"
5,4.599999999999998,1,"[np.float64(22337.59999999999), np.float64(29651.599999999988), np.float64(36119.19999999998), np.float64(40714.599999999984), np.float64(43391.79999999998), np.float64(44776.39999999998), np.float64(45429.59999999998), np.float64(45779.199999999975), np.float64(45912.59999999998), np.float64(45981.59999999998), np.float64(45990.79999999998)]"
5,4.6999999999999975,1,"[np.float64(23434.199999999986), np.float64(31076.399999999983), np.float64(37482.49999999998), np.float64(42182.49999999998), np.float64(44809.799999999974), np.float64(46182.199999999975), np.float64(46694.49999999998), np.float64(46887.199999999975), np.float64(46957.699999999975), np.float64(46995.299999999974), np.float64(46995.299999999974)]"
5,4.799999999999997,1,"[np.float64(24014.399999999987), np.float64(31910.39999999998), np.float64(38548.799999999974), np.float64(43199.99999999997), np.float64(45643.199999999975), np.float64(46929.59999999997), np.float64(47635.199999999975), np.float64(47860.799999999974), np.float64(47956.799999999974), np.float64(47980.799999999974), np.float64(47985.59999999997)]"
5,4.899999999999997,1,"[np.float64(24397.099999999984), np.float64(32462.499999999978), np.float64(40091.799999999974), np.float64(44403.799999999974), np.float64(47059.59999999997), np.float64(48289.49999999997), np.float64(48750.09999999997), np.float64(48931.399999999965), np.float64(48995.09999999997), np.float64(48995.09999999997)]"
5,4.9999999999999964,1,"[np.float64(24809.99999999998), np.float64(33609.99999999998), np.float64(40884.99999999997), np.float64(45709.99999999997), np.float64(48369.99999999996), np.float64(49479.99999999996), np.float64(49869.99999999996), np.float64(49974.99999999996)]"
