Seed,Theta,A,Social_Welfare
5,4.0,1,"[np.float64(27600.800000000003), np.float64(30435.800000000003), np.float64(33725.0), np.float64(35910.8), np.float64(37342.600000000006), np.float64(38159.0), np.float64(38633.600000000006), np.float64(38900.600000000006), np.float64(39124.600000000006), np.float64(39200.79999999999), np.float64(39359.600000000006), np.float64(39422.399999999994), np.float64(39480.8), np.float64(39514.0), np.float64(39543.399999999994), np.float64(39541.600000000006), np.float64(39562.399999999994), np.float64(39569.600000000006), np.float64(39548.0), np.float64(39559.2), np.float64(39581.600000000006), np.float64(39595.20000000001), np.float64(39595.2), np.float64(39593.600000000006), np.float64(39599.2), np.float64(39594.399999999994), np.float64(39599.2)]"
5,4.1,1,"[np.float64(27379.000000000007), np.float64(30053.800000000007), np.float64(33675.60000000001), np.float64(36066.40000000001), np.float64(37433.00000000001), np.float64(38213.799999999996), np.float64(38785.600000000006), np.float64(39056.0), np.float64(39234.20000000001), np.float64(39357.20000000001), np.float64(39397.0), np.float64(39498.60000000001), np.float64(39528.80000000001), np.float64(39539.2), np.float64(39540.80000000001), np.float64(39550.4), np.float64(39567.2), np.float64(39576.79999999999), np.float64(39595.19999999999), np.float64(39596.799999999996)]"
5,4.199999999999999,1,"[np.float64(27734.200000000008), np.float64(31246.200000000008), np.float64(34560.80000000002), np.float64(36744.20000000001), np.float64(37925.40000000001), np.float64(38598.80000000002), np.float64(38986.60000000002), np.float64(39141.200000000026), np.float64(39256.00000000002), np.float64(39368.60000000002), np.float64(39471.20000000001), np.float64(39508.800000000025), np.float64(39529.60000000001), np.float64(39560.20000000002), np.float64(39571.200000000026), np.float64(39561.60000000002), np.float64(39595.20000000002), np.float64(39589.60000000002), np.float64(39598.40000000002), np.float64(39599.20000000002)]"
5,4.299999999999999,1,"[np.float64(27636.399999999994), np.float64(30838.799999999992), np.float64(34378.2), np.float64(36576.99999999999), np.float64(38019.4), np.float64(38672.60000000001), np.float64(39020.799999999996), np.float64(39262.599999999984), np.float64(39415.6), np.float64(39478.399999999994), np.float64(39514.599999999984), np.float64(39548.2), np.float64(39567.999999999985), np.float64(39570.399999999994), np.float64(39579.99999999999), np.float64(39576.0), np.float64(39585.599999999984), np.float64(39588.0), np.float64(39593.599999999984), np.float64(39595.200000000004), np.float64(39587.399999999994), np.float64(39598.4), np.float64(39599.200000000004), np.float64(39599.200000000004), np.float64(39599.200000000004), np.float64(39599.200000000004), np.float64(39599.200000000004)]"
5,4.399999999999999,1,"[np.float64(28036.399999999994), np.float64(31672.000000000004), np.float64(35212.8), np.float64(37239.60000000001), np.float64(38283.00000000001), np.float64(38909.20000000001), np.float64(39223.60000000002), np.float64(39418.80000000001), np.float64(39512.80000000002), np.float64(39507.200000000004), np.float64(39559.20000000002), np.float64(39590.40000000002), np.float64(39591.20000000002), np.float64(39598.40000000002), np.float64(39598.40000000002), np.float64(39596.80000000002), np.float64(39599.20000000002)]"
5,4.499999999999998,1,"[np.float64(27762.80000000001), np.float64(31702.600000000002), np.float64(35405.8), np.float64(37554.000000000015), np.float64(38662.40000000001), np.float64(39084.600000000006), np.float64(39378.0), np.float64(39480.399999999994), np.float64(39558.2), np.float64(39580.79999999999), np.float64(39591.2), np.float64(39590.399999999994), np.float64(39597.600000000006), np.float64(39599.2), np.float64(39599.2), np.float64(39599.2)]"
5,4.599999999999998,1,"[np.float64(27163.399999999994), np.float64(31734.199999999993), np.float64(35462.0), np.float64(37682.79999999998), np.float64(38791.599999999984), np.float64(39237.59999999998), np.float64(39429.19999999998), np.float64(39542.599999999984), np.float64(39579.999999999985), np.float64(39596.79999999999), np.float64(39598.39999999999)]"
5,4.6999999999999975,1,"[np.float64(27603.400000000005), np.float64(32156.799999999992), np.float64(35687.6), np.float64(37903.99999999999), np.float64(38915.40000000001), np.float64(39369.200000000004), np.float64(39529.400000000016), np.float64(39569.800000000025), np.float64(39591.400000000016), np.float64(39599.20000000001), np.float64(39599.20000000001)]"
5,4.799999999999997,1,"[np.float64(27684.799999999996), np.float64(32238.200000000004), np.float64(35858.40000000001), np.float64(37995.600000000006), np.float64(38857.599999999984), np.float64(39291.4), np.float64(39516.19999999999), np.float64(39569.0), np.float64(39587.999999999985), np.float64(39593.59999999999), np.float64(39595.99999999999)]"
5,4.899999999999997,1,"[np.float64(27555.6), np.float64(32207.80000000001), np.float64(36239.8), np.float64(38050.59999999999), np.float64(39032.4), np.float64(39412.999999999985), np.float64(39538.599999999984), np.float64(39584.19999999998), np.float64(39599.199999999975), np.float64(39599.199999999975)]"
5,4.9999999999999964,1,"[np.float64(27527.400000000005), np.float64(32549.80000000001), np.float64(36249.20000000001), np.float64(38247.40000000002), np.float64(39148.800000000025), np.float64(39479.20000000002), np.float64(39571.60000000001), np.float64(39594.40000000003)]"
