Seed,Theta,A,Cost
8,4.0,1,"[np.float64(20136.0), np.float64(23820.0), np.float64(28492.0), np.float64(32004.0), np.float64(34556.0), np.float64(36348.0), np.float64(37268.0), np.float64(37996.0), np.float64(38576.0), np.float64(38980.0), np.float64(39212.0), np.float64(39480.0), np.float64(39544.0), np.float64(39712.0), np.float64(39808.0), np.float64(39840.0), np.float64(39900.0), np.float64(39916.0), np.float64(39940.0), np.float64(39944.0), np.float64(39948.0), np.float64(39960.0), np.float64(39988.0), np.float64(39984.0), np.float64(39992.0), np.float64(39984.0), np.float64(39992.0), np.float64(39984.0), np.float64(39988.0), np.float64(39996.0), np.float64(39996.0), np.float64(39996.0), np.float64(39992.0), np.float64(39980.0), np.float64(39992.0)]"
8,4.1,1,"[np.float64(20725.5), np.float64(25251.899999999998), np.float64(30061.199999999997), np.float64(33738.899999999994), np.float64(36362.899999999994), np.float64(37859.399999999994), np.float64(38827.0), np.float64(39581.399999999994), np.float64(39991.399999999994), np.float64(40290.7), np.float64(40372.7), np.float64(40647.399999999994), np.float64(40770.399999999994), np.float64(40786.799999999996), np.float64(40856.5), np.float64(40893.399999999994), np.float64(40934.399999999994), np.float64(40971.299999999996), np.float64(40975.399999999994)]"
8,4.199999999999999,1,"[np.float64(21008.399999999998), np.float64(25724.999999999996), np.float64(31008.599999999995), np.float64(35023.799999999996), np.float64(37547.99999999999), np.float64(39080.99999999999), np.float64(40088.99999999999), np.float64(40815.59999999999), np.float64(41101.19999999999), np.float64(41277.59999999999), np.float64(41558.99999999999), np.float64(41676.59999999999), np.float64(41789.99999999999), np.float64(41815.19999999999), np.float64(41903.399999999994), np.float64(41936.99999999999), np.float64(41978.99999999999), np.float64(41974.799999999996), np.float64(41974.799999999996), np.float64(41983.19999999999)]"
8,4.299999999999999,1,"[np.float64(21689.199999999993), np.float64(26973.899999999994), np.float64(32516.59999999999), np.float64(36416.69999999999), np.float64(39074.09999999999), np.float64(40540.39999999999), np.float64(41598.19999999999), np.float64(42170.09999999999), np.float64(42440.99999999999), np.float64(42707.59999999999), np.float64(42789.29999999999), np.float64(42870.99999999999), np.float64(42922.59999999999), np.float64(42956.99999999999), np.float64(42978.49999999999), np.float64(42991.39999999999)]"
8,4.399999999999999,1,"[np.float64(22580.799999999992), np.float64(28335.99999999999), np.float64(34121.999999999985), np.float64(38029.19999999999), np.float64(40532.79999999999), np.float64(41993.599999999984), np.float64(42869.19999999998), np.float64(43366.39999999999), np.float64(43683.19999999998), np.float64(43797.599999999984), np.float64(43894.39999999999), np.float64(43938.39999999999), np.float64(43969.19999999998), np.float64(43982.39999999999), np.float64(43995.599999999984)]"
8,4.499999999999998,1,"[np.float64(22535.999999999993), np.float64(28921.49999999999), np.float64(35405.999999999985), np.float64(39469.499999999985), np.float64(41921.999999999985), np.float64(43334.999999999985), np.float64(44225.999999999985), np.float64(44639.999999999985), np.float64(44833.499999999985), np.float64(44905.499999999985), np.float64(44959.499999999985), np.float64(44963.999999999985), np.float64(44986.499999999985), np.float64(44990.999999999985)]"
8,4.599999999999998,1,"[np.float64(23174.79999999999), np.float64(30014.999999999985), np.float64(36565.39999999998), np.float64(40801.99999999998), np.float64(43345.79999999998), np.float64(44619.99999999998), np.float64(45374.39999999998), np.float64(45751.59999999998), np.float64(45917.199999999975), np.float64(45953.99999999998), np.float64(45986.199999999975), np.float64(45990.79999999998), np.float64(45986.199999999975), np.float64(45981.59999999998), np.float64(45995.39999999998), np.float64(45990.79999999998)]"
8,4.6999999999999975,1,"[np.float64(23781.99999999999), np.float64(31273.799999999985), np.float64(37896.09999999998), np.float64(42361.09999999998), np.float64(44946.09999999998), np.float64(46210.39999999997), np.float64(46638.09999999998), np.float64(46901.299999999974), np.float64(46952.99999999998), np.float64(46990.59999999998)]"
8,4.799999999999997,1,"[np.float64(24091.199999999986), np.float64(31804.79999999998), np.float64(39254.39999999998), np.float64(43502.39999999997), np.float64(45998.39999999997), np.float64(47313.59999999997), np.float64(47769.59999999997), np.float64(47913.59999999997), np.float64(47995.19999999997), np.float64(47995.19999999997)]"
8,4.899999999999997,1,"[np.float64(24230.499999999985), np.float64(33006.39999999998), np.float64(39827.199999999975), np.float64(44379.299999999974), np.float64(47020.39999999997), np.float64(48269.899999999965), np.float64(48750.09999999997), np.float64(48941.19999999997), np.float64(48970.59999999997), np.float64(48980.399999999965), np.float64(48990.19999999997)]"
8,4.9999999999999964,1,"[np.float64(25224.99999999998), np.float64(34109.99999999998), np.float64(41614.99999999997), np.float64(45989.99999999997), np.float64(48439.99999999996), np.float64(49474.99999999996), np.float64(49869.99999999996), np.float64(49979.99999999996), np.float64(49994.99999999996)]"
