Seed,Theta,A,Cost
0,4.0,1,"[np.float64(20256.0), np.float64(23892.0), np.float64(28452.0), np.float64(31920.0), np.float64(34456.0), np.float64(36208.0), np.float64(37404.0), np.float64(38156.0), np.float64(38636.0), np.float64(38940.0), np.float64(39204.0), np.float64(39492.0), np.float64(39628.0), np.float64(39680.0), np.float64(39828.0), np.float64(39872.0), np.float64(39896.0), np.float64(39900.0), np.float64(39944.0), np.float64(39960.0), np.float64(39956.0), np.float64(39972.0), np.float64(39988.0), np.float64(39996.0), np.float64(39996.0), np.float64(39996.0), np.float64(39996.0)]"
0,4.1,1,"[np.float64(20766.5), np.float64(25223.199999999997), np.float64(29962.799999999996), np.float64(33562.6), np.float64(36166.1), np.float64(37687.2), np.float64(38786.0), np.float64(39499.399999999994), np.float64(40057.0), np.float64(40339.899999999994), np.float64(40475.2), np.float64(40692.5), np.float64(40741.7), np.float64(40774.5), np.float64(40868.799999999996), np.float64(40913.899999999994), np.float64(40934.399999999994), np.float64(40942.6), np.float64(40954.899999999994), np.float64(40979.5), np.float64(40987.7), np.float64(40987.7), np.float64(40991.799999999996), np.float64(40991.799999999996), np.float64(40995.899999999994), np.float64(40995.899999999994), np.float64(40995.899999999994)]"
0,4.199999999999999,1,"[np.float64(20705.999999999996), np.float64(25829.999999999996), np.float64(31201.799999999996), np.float64(35053.2), np.float64(37665.59999999999), np.float64(39127.19999999999), np.float64(40282.19999999999), np.float64(40786.19999999999), np.float64(41210.399999999994), np.float64(41483.399999999994), np.float64(41663.99999999999), np.float64(41819.399999999994), np.float64(41861.399999999994), np.float64(41915.99999999999), np.float64(41941.19999999999), np.float64(41945.399999999994), np.float64(41983.19999999999), np.float64(41991.59999999999), np.float64(41991.59999999999), np.float64(41983.19999999999), np.float64(41987.399999999994), np.float64(41991.59999999999), np.float64(41991.59999999999), np.float64(41991.59999999999), np.float64(41995.799999999996), np.float64(41995.799999999996), np.float64(41991.59999999999), np.float64(41991.59999999999)]"
0,4.299999999999999,1,"[np.float64(21710.699999999993), np.float64(26926.599999999995), np.float64(32456.39999999999), np.float64(36489.79999999999), np.float64(39018.19999999999), np.float64(40488.79999999999), np.float64(41494.99999999999), np.float64(42135.69999999999), np.float64(42471.09999999999), np.float64(42664.59999999999), np.float64(42789.29999999999), np.float64(42845.19999999999), np.float64(42935.49999999999), np.float64(42948.39999999999), np.float64(42969.89999999999), np.float64(42982.79999999999), np.float64(42982.79999999999), np.float64(42991.39999999999), np.float64(42995.69999999999), np.float64(42995.69999999999)]"
0,4.399999999999999,1,"[np.float64(21867.999999999993), np.float64(27605.59999999999), np.float64(33404.79999999999), np.float64(37703.59999999999), np.float64(40229.19999999999), np.float64(41795.599999999984), np.float64(42785.599999999984), np.float64(43304.79999999999), np.float64(43665.599999999984), np.float64(43810.79999999999), np.float64(43894.39999999999), np.float64(43947.19999999998), np.float64(43964.79999999999), np.float64(43982.39999999999)]"
0,4.499999999999998,1,"[np.float64(22373.999999999993), np.float64(28853.99999999999), np.float64(35104.499999999985), np.float64(39509.999999999985), np.float64(42218.999999999985), np.float64(43555.499999999985), np.float64(44333.999999999985), np.float64(44689.499999999985), np.float64(44828.999999999985), np.float64(44932.499999999985), np.float64(44959.499999999985), np.float64(44990.999999999985)]"
0,4.599999999999998,1,"[np.float64(23183.99999999999), np.float64(30442.799999999985), np.float64(36533.19999999998), np.float64(40700.79999999998), np.float64(43341.19999999998), np.float64(44698.19999999998), np.float64(45470.99999999998), np.float64(45774.59999999998), np.float64(45884.99999999998), np.float64(45976.99999999998), np.float64(45986.199999999975)]"
0,4.6999999999999975,1,"[np.float64(23528.199999999986), np.float64(30474.799999999985), np.float64(37092.39999999998), np.float64(41848.79999999998), np.float64(44466.699999999975), np.float64(45909.59999999998), np.float64(46558.199999999975), np.float64(46844.89999999997), np.float64(46943.59999999998), np.float64(46985.89999999997)]"
0,4.799999999999997,1,"[np.float64(23990.399999999987), np.float64(31684.79999999998), np.float64(38807.99999999998), np.float64(43377.59999999998), np.float64(46007.99999999997), np.float64(47313.59999999997), np.float64(47779.199999999975), np.float64(47923.19999999997), np.float64(47995.19999999997), np.float64(47995.19999999997)]"
0,4.899999999999997,1,"[np.float64(24308.899999999983), np.float64(32697.69999999998), np.float64(40091.799999999974), np.float64(44795.799999999974), np.float64(47289.89999999997), np.float64(48387.49999999997), np.float64(48789.29999999997), np.float64(48916.69999999997), np.float64(48975.49999999997), np.float64(48990.19999999997)]"
0,4.9999999999999964,1,"[np.float64(24709.99999999998), np.float64(33909.99999999998), np.float64(41469.99999999997), np.float64(46029.99999999997), np.float64(48414.99999999996), np.float64(49484.99999999996), np.float64(49849.99999999996), np.float64(49964.99999999996), np.float64(49994.99999999996)]"
