Seed,Theta,A,Cost
4,4.0,1,"[np.float64(19896.0), np.float64(23916.0), np.float64(28560.0), np.float64(32220.0), np.float64(34680.0), np.float64(36688.0), np.float64(37780.0), np.float64(38180.0), np.float64(38728.0), np.float64(39000.0), np.float64(39172.0), np.float64(39380.0), np.float64(39624.0), np.float64(39720.0), np.float64(39732.0), np.float64(39816.0), np.float64(39880.0), np.float64(39928.0), np.float64(39932.0), np.float64(39944.0), np.float64(39952.0), np.float64(39968.0), np.float64(39984.0)]"
4,4.1,1,"[np.float64(20532.8), np.float64(24981.3), np.float64(30003.799999999996), np.float64(33583.1), np.float64(36112.799999999996), np.float64(37605.2), np.float64(38794.2), np.float64(39708.5), np.float64(40065.2), np.float64(40262.0), np.float64(40528.5), np.float64(40614.6), np.float64(40741.7), np.float64(40799.1), np.float64(40856.5), np.float64(40864.7), np.float64(40930.299999999996), np.float64(40942.6), np.float64(40967.2), np.float64(40963.1), np.float64(40983.6)]"
4,4.199999999999999,1,"[np.float64(21251.999999999996), np.float64(26170.199999999997), np.float64(31294.199999999993), np.float64(35237.99999999999), np.float64(37795.799999999996), np.float64(39190.19999999999), np.float64(40256.99999999999), np.float64(40781.99999999999), np.float64(41252.399999999994), np.float64(41437.19999999999), np.float64(41642.99999999999), np.float64(41806.799999999996), np.float64(41852.99999999999), np.float64(41894.99999999999), np.float64(41894.99999999999), np.float64(41924.399999999994), np.float64(41941.19999999999), np.float64(41966.399999999994), np.float64(41983.19999999999), np.float64(41978.99999999999), np.float64(41991.59999999999), np.float64(41983.19999999999), np.float64(41995.799999999996), np.float64(41995.799999999996), np.float64(41995.799999999996), np.float64(41995.799999999996)]"
4,4.299999999999999,1,"[np.float64(21401.099999999995), np.float64(26982.499999999993), np.float64(32589.699999999993), np.float64(36562.899999999994), np.float64(39336.39999999999), np.float64(40987.59999999999), np.float64(41873.39999999999), np.float64(42213.09999999999), np.float64(42505.49999999999), np.float64(42681.79999999999), np.float64(42806.49999999999), np.float64(42896.79999999999), np.float64(42944.09999999999), np.float64(42952.69999999999), np.float64(42961.29999999999), np.float64(42948.39999999999), np.float64(42978.49999999999), np.float64(42978.49999999999), np.float64(42987.09999999999), np.float64(42991.39999999999), np.float64(42991.39999999999), np.float64(42995.69999999999), np.float64(42995.69999999999), np.float64(42995.69999999999), np.float64(42995.69999999999)]"
4,4.399999999999999,1,"[np.float64(21837.199999999993), np.float64(27865.19999999999), np.float64(33998.79999999999), np.float64(37743.19999999999), np.float64(40431.599999999984), np.float64(42041.999999999985), np.float64(42869.19999999998), np.float64(43335.599999999984), np.float64(43564.39999999999), np.float64(43779.999999999985), np.float64(43841.599999999984), np.float64(43920.79999999999), np.float64(43942.79999999999), np.float64(43969.19999999998), np.float64(43982.39999999999), np.float64(43995.599999999984), np.float64(43995.599999999984), np.float64(43995.599999999984)]"
4,4.499999999999998,1,"[np.float64(22558.499999999993), np.float64(29326.49999999999), np.float64(35302.499999999985), np.float64(39545.999999999985), np.float64(41890.499999999985), np.float64(43375.499999999985), np.float64(44270.999999999985), np.float64(44536.499999999985), np.float64(44779.499999999985), np.float64(44887.499999999985), np.float64(44954.999999999985), np.float64(44981.999999999985), np.float64(44990.999999999985), np.float64(44995.499999999985), np.float64(44990.999999999985), np.float64(44995.499999999985)]"
4,4.599999999999998,1,"[np.float64(22714.79999999999), np.float64(29527.399999999987), np.float64(36160.599999999984), np.float64(40645.599999999984), np.float64(43262.99999999998), np.float64(44601.59999999998), np.float64(45309.99999999998), np.float64(45705.59999999998), np.float64(45852.79999999998), np.float64(45944.79999999998), np.float64(45967.79999999998), np.float64(45981.59999999998), np.float64(45990.79999999998), np.float64(45995.39999999998), np.float64(45995.39999999998), np.float64(45990.79999999998), np.float64(45995.39999999998)]"
4,4.6999999999999975,1,"[np.float64(23598.699999999986), np.float64(31090.49999999998), np.float64(38032.39999999998), np.float64(42549.09999999998), np.float64(44847.39999999998), np.float64(46064.699999999975), np.float64(46605.199999999975), np.float64(46826.09999999998), np.float64(46934.199999999975), np.float64(46981.199999999975), np.float64(46985.89999999997), np.float64(46995.299999999974)]"
4,4.799999999999997,1,"[np.float64(24340.799999999985), np.float64(32155.199999999983), np.float64(39119.99999999998), np.float64(43670.39999999997), np.float64(46113.59999999997), np.float64(47227.199999999975), np.float64(47798.39999999997), np.float64(47918.39999999997), np.float64(47980.799999999974), np.float64(47995.19999999997)]"
4,4.899999999999997,1,"[np.float64(24656.799999999985), np.float64(33266.09999999998), np.float64(40410.299999999974), np.float64(44834.99999999997), np.float64(47304.59999999997), np.float64(48343.399999999965), np.float64(48818.69999999997), np.float64(48960.79999999997), np.float64(48990.19999999997)]"
4,4.9999999999999964,1,"[np.float64(25014.99999999998), np.float64(33984.99999999998), np.float64(41379.99999999997), np.float64(45954.99999999997), np.float64(48464.99999999996), np.float64(49494.99999999996), np.float64(49849.99999999996), np.float64(49969.99999999996), np.float64(49979.99999999996), np.float64(49984.99999999996), np.float64(49994.99999999996)]"
