Seed,Theta,A,Cost
9,4.0,1,"[np.float64(20088.0), np.float64(23756.0), np.float64(28612.0), np.float64(32360.0), np.float64(34668.0), np.float64(36276.0), np.float64(37492.0), np.float64(38200.0), np.float64(38492.0), np.float64(38964.0), np.float64(39120.0), np.float64(39436.0), np.float64(39504.0), np.float64(39712.0), np.float64(39784.0), np.float64(39848.0), np.float64(39848.0), np.float64(39904.0), np.float64(39912.0), np.float64(39928.0), np.float64(39948.0), np.float64(39948.0), np.float64(39952.0), np.float64(39968.0), np.float64(39980.0), np.float64(39992.0), np.float64(39984.0), np.float64(39996.0)]"
9,4.1,1,"[np.float64(20602.5), np.float64(25153.499999999996), np.float64(29835.699999999997), np.float64(33747.1), np.float64(36145.6), np.float64(37822.5), np.float64(38892.6), np.float64(39524.0), np.float64(40020.1), np.float64(40356.299999999996), np.float64(40450.6), np.float64(40635.1), np.float64(40749.899999999994), np.float64(40819.6), np.float64(40868.799999999996), np.float64(40926.2), np.float64(40950.799999999996), np.float64(40954.899999999994), np.float64(40991.799999999996), np.float64(40987.7), np.float64(40983.6), np.float64(40991.799999999996), np.float64(40987.7), np.float64(40991.799999999996), np.float64(40987.7), np.float64(40995.899999999994)]"
9,4.199999999999999,1,"[np.float64(21121.799999999996), np.float64(26123.999999999996), np.float64(31516.799999999996), np.float64(34830.59999999999), np.float64(37585.799999999996), np.float64(39379.19999999999), np.float64(40370.399999999994), np.float64(41004.59999999999), np.float64(41411.99999999999), np.float64(41579.99999999999), np.float64(41701.799999999996), np.float64(41777.399999999994), np.float64(41878.19999999999), np.float64(41928.59999999999), np.float64(41962.19999999999), np.float64(41966.399999999994), np.float64(41966.399999999994), np.float64(41978.99999999999), np.float64(41991.59999999999), np.float64(41995.799999999996), np.float64(41995.799999999996), np.float64(41995.799999999996), np.float64(41995.799999999996), np.float64(41991.59999999999), np.float64(41991.59999999999)]"
9,4.299999999999999,1,"[np.float64(21697.799999999996), np.float64(26728.799999999992), np.float64(32245.699999999993), np.float64(36506.99999999999), np.float64(39061.19999999999), np.float64(40536.09999999999), np.float64(41593.89999999999), np.float64(42045.39999999999), np.float64(42436.69999999999), np.float64(42711.89999999999), np.float64(42815.09999999999), np.float64(42858.09999999999), np.float64(42909.69999999999), np.float64(42969.89999999999), np.float64(42974.19999999999), np.float64(42982.79999999999), np.float64(42995.69999999999), np.float64(42995.69999999999), np.float64(42991.39999999999)]"
9,4.399999999999999,1,"[np.float64(22096.799999999992), np.float64(28375.59999999999), np.float64(34073.59999999999), np.float64(38090.79999999999), np.float64(40594.39999999999), np.float64(42116.79999999999), np.float64(43031.999999999985), np.float64(43392.79999999999), np.float64(43727.19999999998), np.float64(43837.19999999998), np.float64(43876.79999999999), np.float64(43933.999999999985), np.float64(43955.999999999985), np.float64(43982.39999999999), np.float64(43991.19999999998), np.float64(43995.599999999984), np.float64(43995.599999999984), np.float64(43995.599999999984)]"
9,4.499999999999998,1,"[np.float64(22283.999999999993), np.float64(28421.99999999999), np.float64(34636.499999999985), np.float64(38902.499999999985), np.float64(41795.999999999985), np.float64(43267.499999999985), np.float64(44149.499999999985), np.float64(44590.499999999985), np.float64(44747.999999999985), np.float64(44891.999999999985), np.float64(44923.499999999985), np.float64(44968.499999999985), np.float64(44995.499999999985)]"
9,4.599999999999998,1,"[np.float64(23124.19999999999), np.float64(30051.799999999985), np.float64(36303.19999999998), np.float64(40834.19999999998), np.float64(43318.19999999998), np.float64(44716.59999999998), np.float64(45388.19999999998), np.float64(45719.39999999998), np.float64(45857.39999999998), np.float64(45940.199999999975), np.float64(45995.39999999998), np.float64(45990.79999999998)]"
9,4.6999999999999975,1,"[np.float64(23603.399999999987), np.float64(30963.599999999984), np.float64(37919.59999999998), np.float64(42121.39999999998), np.float64(44635.89999999998), np.float64(46041.199999999975), np.float64(46708.59999999998), np.float64(46877.799999999974), np.float64(46962.39999999997), np.float64(46985.89999999997), np.float64(46995.299999999974)]"
9,4.799999999999997,1,"[np.float64(24201.599999999984), np.float64(32323.199999999983), np.float64(38783.99999999998), np.float64(43243.199999999975), np.float64(45763.199999999975), np.float64(47111.99999999997), np.float64(47663.99999999997), np.float64(47903.99999999997), np.float64(47961.59999999997), np.float64(47985.59999999997), np.float64(47990.39999999997)]"
9,4.899999999999997,1,"[np.float64(24274.599999999984), np.float64(32731.999999999978), np.float64(39841.89999999997), np.float64(44580.19999999997), np.float64(47133.09999999997), np.float64(48392.399999999965), np.float64(48803.99999999997), np.float64(48960.79999999997), np.float64(48995.09999999997)]"
9,4.9999999999999964,1,"[np.float64(24999.99999999998), np.float64(33864.99999999998), np.float64(41399.99999999997), np.float64(46184.99999999996), np.float64(48574.99999999996), np.float64(49544.99999999996), np.float64(49859.99999999996), np.float64(49959.99999999996), np.float64(49974.99999999996)]"
