Seed,Theta,A,Cost
7,4.0,1,"[np.float64(20172.0), np.float64(23820.0), np.float64(28200.0), np.float64(31848.0), np.float64(34480.0), np.float64(36348.0), np.float64(37348.0), np.float64(38148.0), 0, np.float64(37492.0), 0, np.float64(37852.0), 0, np.float64(38056.0), 0, np.float64(38260.0), 0, 0, np.float64(37888.0), 0, np.float64(38100.0), 0, np.float64(38372.0), 0, 0, np.float64(38016.0), 0, np.float64(38208.0), 0, np.float64(38356.0), 0, np.float64(38324.0), 0, 0, np.float64(37768.0), 0, np.float64(37936.0), 0, np.float64(38064.0), 0, np.float64(38068.0), 0, np.float64(38208.0), 0, np.float64(38384.0), 0, 0, np.float64(38060.0), 0, np.float64(38296.0), 0, np.float64(38288.0), 0, 0, np.float64(38008.0), 0, np.float64(38084.0), 0, np.float64(38160.0), 0, np.float64(38184.0), 0, np.float64(38272.0), 0, 0, np.float64(37924.0), 0, np.float64(38100.0), 0, np.float64(38188.0), 0, np.float64(38364.0), 0, np.float64(38380.0), 0, 0, np.float64(38100.0), 0, np.float64(38144.0), 0, np.float64(38240.0), 0, np.float64(38364.0), 0, 0, np.float64(38092.0), 0, np.float64(38276.0), 0, np.float64(38364.0), 0, np.float64(38376.0), 0, 0, np.float64(38116.0), 0, np.float64(38360.0), 0, 0, np.float64(38012.0), 0, np.float64(38148.0), 0, np.float64(38228.0), 0, np.float64(38388.0), 0, 0, np.float64(38028.0), 0, np.float64(38184.0), 0, np.float64(38272.0), 0, np.float64(38376.0), 0, 0, np.float64(38004.0), 0, np.float64(38060.0), 0, np.float64(38128.0), 0, np.float64(38332.0), 0, 0, np.float64(38088.0), 0, np.float64(38220.0), 0, np.float64(38296.0), 0, np.float64(38376.0), 0, 0, np.float64(38112.0), 0, np.float64(38304.0), 0, 0, np.float64(38000.0), 0, np.float64(38080.0), 0, np.float64(38268.0), 0, 0, np.float64(38064.0), 0, np.float64(38164.0), 0, np.float64(38296.0), 0, np.float64(38296.0), 0, np.float64(38372.0), 0, 0, np.float64(38144.0), 0, np.float64(38380.0), 0, 0, np.float64(38032.0), 0, np.float64(38188.0), 0, np.float64(38328.0), 0, 0, np.float64(38036.0), 0, np.float64(38228.0), 0, np.float64(38316.0), 0, 0, np.float64(38096.0), 0, np.float64(38068.0), 0, np.float64(38152.0), 0, np.float64(38260.0), 0, np.float64(38352.0), 0, 0, np.float64(38044.0), 0, np.float64(38148.0), 0, np.float64(38272.0), 0, 0, np.float64(38084.0), 0, np.float64(38188.0), 0, np.float64(38344.0), 0, 0, np.float64(38124.0), 0, np.float64(38268.0), 0, np.float64(38384.0), 0, 0, np.float64(38136.0), 0, np.float64(38204.0), 0, np.float64(38232.0), 0, np.float64(38280.0), 0, np.float64(38396.0), 0, 0, np.float64(38116.0), 0, np.float64(38216.0), 0, np.float64(38288.0), 0, np.float64(38376.0), 0, np.float64(38392.0), 0, np.float64(38396.0), 0, np.float64(38380.0), 0, 0, np.float64(38124.0), 0, np.float64(38144.0), 0, np.float64(38212.0), 0, np.float64(38320.0), 0, 0, np.float64(38060.0), 0, np.float64(38140.0), 0, np.float64(38292.0), 0]"
7,4.1,1,"[np.float64(20442.6), np.float64(25239.6), np.float64(30278.499999999996), np.float64(33861.899999999994), np.float64(35973.399999999994), np.float64(37547.799999999996), np.float64(38626.1), 0, np.float64(38048.0), 0, np.float64(38667.1), 0, np.float64(39155.0), 0, 0, np.float64(38650.7), 0, np.float64(38970.5), 0, np.float64(39068.899999999994), 0, 0, np.float64(38667.1), 0, np.float64(38859.799999999996), 0, np.float64(39056.6), 0, np.float64(39118.1), 0, np.float64(39306.7), 0, 0, np.float64(38954.1), 0, np.float64(39056.6), 0, np.float64(39257.5), 0, np.float64(39298.5), 0, 0, np.float64(38720.399999999994), 0, np.float64(38904.899999999994), 0, np.float64(39085.299999999996), 0, np.float64(39183.7), 0, np.float64(39347.7), 0, 0, np.float64(38904.899999999994), 0, np.float64(39085.299999999996), 0, np.float64(39331.299999999996), 0, 0, np.float64(38851.6), 0, np.float64(38966.399999999994), 0, np.float64(38982.799999999996), 0, np.float64(39134.5), 0, np.float64(39294.399999999994), 0, 0, np.float64(39015.6), 0, np.float64(39310.799999999996), 0, 0, np.float64(38954.1), 0, np.float64(39097.6), 0, np.float64(39314.899999999994), 0, 0, np.float64(39032.0), 0, np.float64(39085.299999999996), 0, np.float64(39155.0), 0, np.float64(39331.299999999996), 0, 0, np.float64(39089.399999999994), 0, np.float64(39273.899999999994), 0, 0, np.float64(39089.399999999994), 0, np.float64(39228.799999999996), 0, 0, np.float64(38962.299999999996), 0, np.float64(39060.7), 0, np.float64(39187.799999999996), 0, np.float64(39302.6), 0, 0, np.float64(38999.2), 0, np.float64(39105.799999999996), 0, np.float64(39245.2), 0, 0, np.float64(39085.299999999996), 0, np.float64(39183.7), 0, np.float64(39331.299999999996), 0, 0, np.float64(39200.1), 0, np.float64(39265.7), 0, 0, np.float64(38843.399999999994), 0, np.float64(38954.1), 0, np.float64(39191.899999999994), 0, np.float64(39167.299999999996), 0, np.float64(39302.6), 0, 0, np.float64(38974.6), 0, np.float64(39175.5), 0, 0, np.float64(38995.1), 0, np.float64(39068.899999999994), 0, np.float64(39261.6), 0, 0, np.float64(38986.899999999994), 0, np.float64(39032.0), 0, np.float64(39241.1), 0, np.float64(39310.799999999996), 0, 0, np.float64(39073.0), 0, np.float64(39253.399999999994), 0, 0, np.float64(38913.1), 0, np.float64(39040.2), 0, np.float64(39228.799999999996), 0, 0, np.float64(38863.899999999994), 0, np.float64(39040.2), 0, np.float64(39081.2), 0, np.float64(39290.299999999996), 0, 0, np.float64(39089.399999999994), 0, np.float64(39134.5), 0, np.float64(39339.5), 0, 0, np.float64(38982.799999999996), 0, np.float64(39130.399999999994), 0, np.float64(39310.799999999996), 0, 0, np.float64(38945.899999999994), 0, np.float64(39073.0), 0, np.float64(39237.0), 0, 0, np.float64(38950.0), 0, np.float64(39040.2), 0, np.float64(39138.6), 0, np.float64(39302.6), 0, 0, np.float64(39007.399999999994), 0, np.float64(39196.0), 0, np.float64(39323.1), 0, 0, np.float64(39048.399999999994), 0, np.float64(39150.899999999994), 0, np.float64(39175.5), 0, np.float64(39335.399999999994), 0, 0, np.float64(38958.2), 0, np.float64(39048.399999999994), 0, np.float64(39306.7), 0, 0, np.float64(39093.5), 0, np.float64(39208.299999999996), 0, 0, np.float64(38868.0), 0, np.float64(39064.799999999996), 0, np.float64(39171.399999999994), 0, np.float64(39347.7), 0, 0]"
7,4.199999999999999,1,"[np.float64(21159.599999999995), np.float64(25972.799999999996), np.float64(30979.199999999993), np.float64(34964.99999999999), np.float64(37417.799999999996), np.float64(39089.399999999994), np.float64(40126.799999999996), 0, np.float64(39488.399999999994), 0, np.float64(40139.399999999994), 0, 0, np.float64(39710.99999999999), 0, np.float64(40097.399999999994), 0, 0, np.float64(39757.19999999999), 0, np.float64(40105.799999999996), 0, 0, np.float64(39740.399999999994), 0, np.float64(40025.99999999999), 0, np.float64(40118.399999999994), 0, 0, np.float64(39912.59999999999), 0, np.float64(40046.99999999999), 0, np.float64(40172.99999999999), 0, 0, np.float64(39807.59999999999), 0, np.float64(39929.399999999994), 0, np.float64(40109.99999999999), 0, np.float64(40219.19999999999), 0, 0, np.float64(39988.19999999999), 0, np.float64(40126.799999999996), 0, np.float64(40315.799999999996), 0, 0, np.float64(40122.59999999999), 0, np.float64(40307.399999999994), 0, 0, np.float64(39967.19999999999), 0, np.float64(40198.19999999999), 0, 0, np.float64(39925.19999999999), 0, np.float64(40021.799999999996), 0, np.float64(40122.59999999999), 0, 0, np.float64(39899.99999999999), 0, np.float64(40076.399999999994), 0, np.float64(40311.59999999999), 0, 0, np.float64(39946.19999999999), 0, np.float64(40168.799999999996), 0, 0, np.float64(39908.399999999994), 0, np.float64(40126.799999999996), 0, np.float64(40160.399999999994), 0, 0, np.float64(39761.399999999994), 0, np.float64(39908.399999999994), 0, np.float64(40076.399999999994), 0, 0, np.float64(39908.399999999994), 0, np.float64(40042.799999999996), 0, np.float64(40256.99999999999), 0, np.float64(40315.799999999996), 0, 0, np.float64(40084.799999999996), 0, np.float64(40147.799999999996), 0, np.float64(40227.59999999999), 0, 0, np.float64(39929.399999999994), 0, np.float64(40105.799999999996), 0, np.float64(40181.399999999994), 0, 0, np.float64(39870.59999999999), 0, np.float64(40072.19999999999), 0, 0, np.float64(39832.799999999996), 0, np.float64(39937.799999999996), 0, np.float64(40063.799999999996), 0, 0, np.float64(39916.799999999996), 0, np.float64(40160.399999999994), 0, np.float64(40193.99999999999), 0, 0, np.float64(39958.799999999996), 0, np.float64(40072.19999999999), 0, np.float64(40227.59999999999), 0, 0, np.float64(39992.399999999994), 0, np.float64(40025.99999999999), 0, np.float64(40210.799999999996), 0, 0, np.float64(39920.99999999999), 0, np.float64(40114.19999999999), 0, np.float64(40193.99999999999), 0, 0, np.float64(39975.59999999999), 0, np.float64(40000.799999999996), 0, np.float64(40202.399999999994), 0, 0, np.float64(39862.19999999999), 0, np.float64(40021.799999999996), 0, np.float64(40307.399999999994), 0, 0, np.float64(39962.99999999999), 0, np.float64(40059.59999999999), 0, np.float64(40135.19999999999), 0, np.float64(40265.399999999994), 0, 0, np.float64(40067.99999999999), 0, np.float64(40139.399999999994), 0, np.float64(40273.799999999996), 0, 0, np.float64(40076.399999999994), 0, np.float64(40252.799999999996), 0, 0, np.float64(40160.399999999994), 0, np.float64(40240.19999999999), 0, 0, np.float64(39988.19999999999), 0, np.float64(40223.399999999994), 0, 0, np.float64(39983.99999999999), 0, np.float64(40004.99999999999), 0, np.float64(40067.99999999999), 0, np.float64(40189.799999999996), 0, 0, np.float64(39899.99999999999), 0, np.float64(40072.19999999999), 0, np.float64(40172.99999999999), 0, np.float64(40290.59999999999), 0, 0, np.float64(40000.799999999996), 0, np.float64(40198.19999999999), 0, np.float64(40273.799999999996), 0, 0, np.float64(39962.99999999999), 0, np.float64(40219.19999999999), 0, 0, np.float64(40059.59999999999), 0, np.float64(40231.799999999996), 0, 0, np.float64(40088.99999999999), 0, np.float64(40231.799999999996), 0, 0, np.float64(39925.19999999999), 0, np.float64(39996.59999999999), 0, np.float64(40130.99999999999), 0]"
7,4.299999999999999,1,"[np.float64(21401.099999999995), np.float64(26737.399999999994), np.float64(31991.999999999993), np.float64(35999.59999999999), np.float64(38635.49999999999), np.float64(40458.69999999999), 0, np.float64(40282.39999999999), 0, np.float64(40931.69999999999), 0, 0, np.float64(40505.99999999999), 0, np.float64(40759.69999999999), 0, np.float64(41129.49999999999), 0, 0, np.float64(40660.79999999999), 0, np.float64(41043.49999999999), 0, np.float64(41271.39999999999), 0, 0, np.float64(40776.89999999999), 0, np.float64(40974.69999999999), 0, np.float64(41163.89999999999), 0, 0, np.float64(40677.99999999999), 0, np.float64(40862.89999999999), 0, np.float64(41116.59999999999), 0, 0, np.float64(40772.59999999999), 0, np.float64(41009.09999999999), 0, np.float64(41168.19999999999), 0, 0, np.float64(40875.79999999999), 0, np.float64(41060.69999999999), 0, np.float64(41146.69999999999), 0, 0, np.float64(40862.89999999999), 0, np.float64(41047.79999999999), 0, np.float64(41176.79999999999), 0, 0, np.float64(40914.49999999999), 0, np.float64(41103.69999999999), 0, 0, np.float64(40729.59999999999), 0, np.float64(40935.99999999999), 0, np.float64(41146.69999999999), 0, 0, np.float64(41009.09999999999), 0, np.float64(41271.39999999999), 0, 0, np.float64(41039.19999999999), 0, np.float64(41228.39999999999), 0, 0, np.float64(40798.39999999999), 0, np.float64(41086.49999999999), 0, np.float64(41181.09999999999), 0, 0, np.float64(40871.49999999999), 0, np.float64(41107.99999999999), 0, np.float64(41155.29999999999), 0, 0, np.float64(40987.59999999999), 0, np.float64(41159.59999999999), 0, 0, np.float64(41047.79999999999), 0, np.float64(41232.69999999999), 0, 0, np.float64(40918.79999999999), 0, np.float64(41125.19999999999), 0, 0, np.float64(41082.19999999999), 0, np.float64(41211.19999999999), 0, np.float64(41271.39999999999), 0, 0, np.float64(40918.79999999999), 0, np.float64(41206.89999999999), 0, 0, np.float64(41021.99999999999), 0, np.float64(41236.99999999999), 0, 0, np.float64(40978.99999999999), 0, np.float64(41211.19999999999), 0, 0, np.float64(40948.89999999999), 0, np.float64(40953.19999999999), 0, np.float64(41163.89999999999), 0, 0, np.float64(40867.19999999999), 0, np.float64(41047.79999999999), 0, np.float64(41198.29999999999), 0, 0, np.float64(40983.29999999999), 0, np.float64(41099.39999999999), 0, np.float64(41198.29999999999), 0, 0, np.float64(41043.49999999999), 0, np.float64(41262.79999999999), 0, 0, np.float64(41077.89999999999), 0, np.float64(41189.69999999999), 0, np.float64(41254.19999999999), 0, 0, np.float64(41021.99999999999), 0, np.float64(41107.99999999999), 0, np.float64(41254.19999999999), 0, 0, np.float64(40910.19999999999), 0, np.float64(41202.59999999999), 0, 0, np.float64(40978.99999999999), 0, np.float64(41064.99999999999), 0, np.float64(41129.49999999999), 0, np.float64(41198.29999999999), 0, 0, np.float64(40966.09999999999), 0, np.float64(41103.69999999999), 0, np.float64(41181.09999999999), 0, 0, np.float64(41030.59999999999), 0, np.float64(41163.89999999999), 0, np.float64(41254.19999999999), 0, 0, np.float64(41013.39999999999), 0, np.float64(41189.69999999999), 0, 0, np.float64(41004.79999999999), 0, np.float64(41103.69999999999), 0, np.float64(41219.79999999999), 0, 0, np.float64(41030.59999999999), 0, np.float64(41185.39999999999), 0, 0, np.float64(41056.39999999999), 0, 0, np.float64(41060.69999999999), 0, np.float64(41228.39999999999), 0, 0, np.float64(41034.89999999999), 0, np.float64(41206.89999999999), 0, 0, np.float64(41034.89999999999), 0, np.float64(41228.39999999999), 0, 0, np.float64(40987.59999999999), 0, np.float64(41090.79999999999), 0, np.float64(41138.09999999999), 0, np.float64(41241.29999999999), 0, np.float64(41262.79999999999), 0, 0, np.float64(41069.29999999999), 0]"
7,4.399999999999999,1,"[np.float64(21634.799999999992), np.float64(27891.59999999999), np.float64(33343.19999999999), np.float64(37602.39999999999), np.float64(40387.599999999984), np.float64(41896.79999999999), 0, np.float64(42037.599999999984), 0, 0, np.float64(41769.19999999999), 0, np.float64(42200.39999999999), 0, 0, np.float64(42019.999999999985), 0, np.float64(42182.79999999999), 0, 0, np.float64(41764.79999999999), 0, np.float64(41962.79999999999), 0, np.float64(42226.79999999999), 0, 0, np.float64(41879.19999999999), 0, np.float64(42011.19999999999), 0, 0, np.float64(41830.79999999999), 0, np.float64(42028.79999999999), 0, np.float64(42178.39999999999), 0, 0, np.float64(41817.599999999984), 0, np.float64(42037.599999999984), 0, np.float64(42191.599999999984), 0, 0, np.float64(41975.999999999985), 0, np.float64(42165.19999999999), 0, 0, np.float64(41848.39999999999), 0, np.float64(41909.999999999985), 0, np.float64(42165.19999999999), 0, 0, np.float64(41945.19999999999), 0, np.float64(42055.19999999999), 0, np.float64(42231.19999999999), 0, 0, np.float64(41892.39999999999), 0, np.float64(42169.599999999984), 0, 0, np.float64(41962.79999999999), 0, np.float64(42209.19999999999), 0, 0, np.float64(41962.79999999999), 0, np.float64(42077.19999999999), 0, 0, np.float64(41949.599999999984), 0, np.float64(42156.39999999999), 0, 0, np.float64(41918.79999999999), 0, np.float64(42055.19999999999), 0, np.float64(42226.79999999999), 0, 0, np.float64(42033.19999999999), 0, np.float64(42072.79999999999), 0, 0, np.float64(41799.999999999985), 0, np.float64(42024.39999999999), 0, np.float64(42226.79999999999), 0, 0, np.float64(41817.599999999984), 0, np.float64(41993.599999999984), 0, np.float64(42204.79999999999), 0, 0, np.float64(41971.599999999984), 0, np.float64(42178.39999999999), 0, 0, np.float64(41826.39999999999), 0, np.float64(42107.999999999985), 0, np.float64(42222.39999999999), 0, 0, np.float64(41931.999999999985), 0, np.float64(42011.19999999999), 0, np.float64(42138.79999999999), 0, 0, np.float64(41971.599999999984), 0, np.float64(42041.999999999985), 0, np.float64(42231.19999999999), 0, 0, np.float64(41892.39999999999), 0, np.float64(42072.79999999999), 0, np.float64(42129.999999999985), 0, np.float64(42231.19999999999), 0, 0, np.float64(42112.39999999999), 0, 0, np.float64(41808.79999999999), 0, np.float64(41923.19999999999), 0, np.float64(42213.599999999984), 0, 0, np.float64(41923.19999999999), 0, np.float64(42112.39999999999), 0, 0, np.float64(41949.599999999984), 0, np.float64(42147.599999999984), 0, 0, np.float64(41923.19999999999), 0, np.float64(42116.79999999999), 0, 0, np.float64(41905.599999999984), 0, np.float64(42235.599999999984), 0, 0, np.float64(41861.599999999984), 0, np.float64(42041.999999999985), 0, np.float64(42209.19999999999), 0, 0, np.float64(42015.599999999984), 0, np.float64(42173.999999999985), 0, 0, np.float64(41993.599999999984), 0, np.float64(42187.19999999999), 0, 0, np.float64(42046.39999999999), 0, np.float64(42231.19999999999), 0, 0, np.float64(42081.599999999984), 0, 0, np.float64(41887.999999999985), 0, np.float64(42050.79999999999), 0, np.float64(42121.19999999999), 0, 0, np.float64(41914.39999999999), 0, np.float64(41989.19999999999), 0, np.float64(42165.19999999999), 0, 0, np.float64(42125.599999999984), 0, 0, np.float64(41997.999999999985), 0, np.float64(42235.599999999984), 0, 0, np.float64(41945.19999999999), 0, np.float64(42116.79999999999), 0, 0, np.float64(41980.39999999999), 0, np.float64(42187.19999999999), 0, 0, np.float64(41839.599999999984), 0, np.float64(41936.39999999999), 0, np.float64(42195.999999999985), 0, 0, np.float64(42063.999999999985), 0, 0, np.float64(41931.999999999985), 0, np.float64(42046.39999999999), 0, 0, np.float64(41865.999999999985), 0]"
7,4.499999999999998,1,"[np.float64(22445.999999999993), np.float64(28966.49999999999), np.float64(35311.499999999985), np.float64(39509.999999999985), np.float64(42097.499999999985), 0, np.float64(42241.499999999985), 0, np.float64(42947.999999999985), 0, 0, np.float64(42452.999999999985), 0, np.float64(43019.999999999985), 0, 0, np.float64(42668.999999999985), 0, np.float64(43046.999999999985), 0, 0, np.float64(42668.999999999985), 0, np.float64(43006.499999999985), 0, 0, np.float64(42632.999999999985), 0, np.float64(43019.999999999985), 0, 0, np.float64(42722.999999999985), 0, np.float64(42970.499999999985), 0, 0, np.float64(42727.499999999985), 0, np.float64(43019.999999999985), 0, 0, np.float64(42749.999999999985), 0, np.float64(43141.499999999985), 0, 0, np.float64(42853.499999999985), 0, np.float64(43087.499999999985), 0, 0, np.float64(42713.999999999985), 0, np.float64(42925.499999999985), 0, 0, np.float64(42551.999999999985), 0, np.float64(42848.999999999985), 0, np.float64(43069.499999999985), 0, np.float64(43181.999999999985), 0, 0, np.float64(43163.999999999985), 0, 0, np.float64(42731.999999999985), 0, np.float64(43037.999999999985), 0, np.float64(43136.999999999985), 0, 0, np.float64(42763.499999999985), 0, np.float64(43073.999999999985), 0, 0, np.float64(42767.999999999985), 0, np.float64(43001.999999999985), 0, 0, np.float64(42812.999999999985), 0, np.float64(43010.999999999985), 0, 0, np.float64(42821.999999999985), 0, np.float64(43132.499999999985), 0, 0, np.float64(42952.499999999985), 0, np.float64(43051.499999999985), 0, 0, np.float64(42722.999999999985), 0, np.float64(42871.499999999985), 0, np.float64(43069.499999999985), 0, 0, np.float64(42727.499999999985), 0, np.float64(43064.999999999985), 0, 0, np.float64(42884.999999999985), 0, np.float64(43159.499999999985), 0, 0, np.float64(42902.999999999985), 0, 0, np.float64(42794.999999999985), 0, np.float64(42983.999999999985), 0, np.float64(43105.499999999985), 0, 0, np.float64(42974.999999999985), 0, 0, np.float64(42880.499999999985), 0, np.float64(43010.999999999985), 0, 0, np.float64(42781.499999999985), 0, np.float64(42938.999999999985), 0, np.float64(42997.499999999985), 0, np.float64(43190.999999999985), 0, 0, np.float64(43105.499999999985), 0, 0, np.float64(42947.999999999985), 0, np.float64(43114.499999999985), 0, 0, np.float64(42997.499999999985), 0, 0, np.float64(42898.499999999985), 0, np.float64(43109.999999999985), 0, 0, np.float64(43024.499999999985), 0, np.float64(43181.999999999985), 0, 0, np.float64(42925.499999999985), 0, np.float64(43046.999999999985), 0, 0, np.float64(42938.999999999985), 0, 0, np.float64(42758.999999999985), 0, np.float64(42970.499999999985), 0, np.float64(43141.499999999985), 0, 0, np.float64(42803.999999999985), 0, np.float64(43064.999999999985), 0, 0, np.float64(42776.999999999985), 0, np.float64(42947.999999999985), 0, np.float64(43100.999999999985), 0, 0, np.float64(42844.499999999985), 0, np.float64(43042.499999999985), 0, 0, np.float64(42794.999999999985), 0, np.float64(42952.499999999985), 0, 0, np.float64(42848.999999999985), 0, np.float64(43010.999999999985), 0, 0, np.float64(42749.999999999985), 0, np.float64(43019.999999999985), 0, 0, np.float64(42790.499999999985), 0, np.float64(43006.499999999985), 0, np.float64(43051.499999999985), 0, 0, np.float64(42902.999999999985), 0, np.float64(43163.999999999985), 0, 0, np.float64(43015.499999999985), 0, 0, np.float64(42853.499999999985), 0, np.float64(43046.999999999985), 0, np.float64(43136.999999999985), 0, 0, np.float64(43100.999999999985), 0, 0, np.float64(42848.999999999985), 0, np.float64(43078.499999999985), 0, np.float64(43168.499999999985), 0, 0, np.float64(42925.499999999985), 0, np.float64(43096.499999999985), 0, 0, np.float64(42974.999999999985)]"
7,4.599999999999998,1,"[np.float64(23147.19999999999), np.float64(29711.399999999987), np.float64(36017.999999999985), np.float64(40493.79999999998), np.float64(43101.99999999998), 0, np.float64(43483.79999999998), 0, np.float64(44127.79999999998), 0, 0, np.float64(43847.19999999998), 0, 0, np.float64(43617.19999999998), 0, 0, np.float64(43442.39999999998), 0, np.float64(43787.39999999998), 0, np.float64(44141.59999999998), 0, 0, np.float64(43566.59999999998), 0, np.float64(43782.79999999998), 0, np.float64(44095.59999999998), 0, 0, np.float64(43791.99999999998), 0, np.float64(43980.59999999998), 0, 0, np.float64(43676.99999999998), 0, np.float64(44067.99999999998), 0, 0, np.float64(43695.39999999998), 0, np.float64(43962.19999999998), 0, 0, np.float64(43851.79999999998), 0, np.float64(44049.59999999998), 0, 0, np.float64(43916.19999999998), 0, 0, np.float64(43607.99999999998), 0, np.float64(43856.39999999998), 0, np.float64(44067.99999999998), 0, 0, np.float64(43787.39999999998), 0, np.float64(44090.99999999998), 0, 0, np.float64(43888.59999999998), 0, np.float64(44100.19999999998), 0, 0, np.float64(43856.39999999998), 0, np.float64(44058.79999999998), 0, 0, np.float64(43755.19999999998), 0, np.float64(44008.19999999998), 0, np.float64(44146.19999999998), 0, 0, np.float64(43929.99999999998), 0, np.float64(44044.99999999998), 0, 0, np.float64(43791.99999999998), 0, np.float64(44003.59999999998), 0, 0, np.float64(43741.39999999998), 0, np.float64(44003.59999999998), 0, 0, np.float64(43704.59999999998), 0, np.float64(43925.39999999998), 0, 0, np.float64(43718.39999999998), 0, np.float64(44031.19999999998), 0, 0, np.float64(43897.79999999998), 0, np.float64(44095.59999999998), 0, 0, np.float64(43893.19999999998), 0, np.float64(44072.59999999998), 0, 0, np.float64(43847.19999999998), 0, np.float64(44077.19999999998), 0, 0, np.float64(43989.79999999998), 0, 0, np.float64(43722.99999999998), 0, np.float64(44003.59999999998), 0, 0, np.float64(43713.79999999998), 0, np.float64(43934.59999999998), 0, 0, np.float64(43796.59999999998), 0, np.float64(43957.59999999998), 0, 0, np.float64(43778.19999999998), 0, np.float64(43989.79999999998), 0, 0, np.float64(43805.79999999998), 0, np.float64(43957.59999999998), 0, 0, np.float64(43713.79999999998), 0, np.float64(43870.19999999998), 0, np.float64(44054.19999999998), 0, 0, np.float64(43916.19999999998), 0, np.float64(44118.59999999998), 0, 0, np.float64(43745.99999999998), 0, np.float64(44086.39999999998), 0, 0, np.float64(43824.19999999998), 0, np.float64(44146.19999999998), 0, 0, np.float64(43952.99999999998), 0, 0, np.float64(43745.99999999998), 0, np.float64(43842.59999999998), 0, np.float64(44118.59999999998), 0, 0, np.float64(43828.79999999998), 0, np.float64(44067.99999999998), 0, 0, np.float64(43745.99999999998), 0, np.float64(43879.39999999998), 0, np.float64(44044.99999999998), 0, 0, np.float64(43883.99999999998), 0, np.float64(44044.99999999998), 0, 0, np.float64(43870.19999999998), 0, np.float64(44003.59999999998), 0, np.float64(44150.79999999998), 0, 0, np.float64(44035.79999999998), 0, 0, np.float64(43791.99999999998), 0, np.float64(44012.79999999998), 0, 0, np.float64(43897.79999999998), 0, np.float64(44123.19999999998), 0, 0, np.float64(43879.39999999998), 0, np.float64(44040.39999999998), 0, 0, np.float64(43778.19999999998), 0, np.float64(44003.59999999998), 0, np.float64(44150.79999999998), 0, 0, np.float64(43833.39999999998), 0, np.float64(44017.39999999998), 0, np.float64(44132.39999999998), 0, 0, np.float64(44040.39999999998), 0, 0, np.float64(43911.59999999998), 0, np.float64(44026.59999999998), 0, 0, np.float64(43805.79999999998), 0, np.float64(43962.19999999998)]"
