Seed,Theta,A,Cooperator_Frequency
5,4.0,1,"[np.int64(4996), np.int64(6049), np.int64(7211), np.int64(8074), np.int64(8699), np.int64(9104), np.int64(9368), np.int64(9539), np.int64(9663), np.int64(9734), np.int64(9817), np.int64(9868), np.int64(9909), np.int64(9932), np.int64(9953), np.int64(9961), np.int64(9971), np.int64(9974), np.int64(9967), np.int64(9979), np.int64(9989), np.int64(9994), np.int64(9996), np.int64(9996), np.int64(9999), np.int64(9997), np.int64(9999)]"
5,4.1,1,"[np.int64(4940), np.int64(5979), np.int64(7228), np.int64(8140), np.int64(8756), np.int64(9141), np.int64(9455), np.int64(9632), np.int64(9750), np.int64(9824), np.int64(9862), np.int64(9921), np.int64(9943), np.int64(9952), np.int64(9958), np.int64(9966), np.int64(9977), np.int64(9985), np.int64(9996), np.int64(9998)]"
5,4.199999999999999,1,"[np.int64(5012), np.int64(6298), np.int64(7510), np.int64(8417), np.int64(8961), np.int64(9337), np.int64(9563), np.int64(9673), np.int64(9759), np.int64(9828), np.int64(9903), np.int64(9934), np.int64(9950), np.int64(9970), np.int64(9978), np.int64(9978), np.int64(9994), np.int64(9993), np.int64(9998), np.int64(9999)]"
5,4.299999999999999,1,"[np.int64(4988), np.int64(6214), np.int64(7466), np.int64(8359), np.int64(9018), np.int64(9383), np.int64(9609), np.int64(9763), np.int64(9848), np.int64(9902), np.int64(9935), np.int64(9957), np.int64(9972), np.int64(9977), np.int64(9983), np.int64(9982), np.int64(9990), np.int64(9991), np.int64(9994), np.int64(9994), np.int64(9992), np.int64(9998), np.int64(9999), np.int64(9999), np.int64(9999), np.int64(9999), np.int64(9999)]"
5,4.399999999999999,1,"[np.int64(5099), np.int64(6446), np.int64(7754), np.int64(8626), np.int64(9161), np.int64(9527), np.int64(9725), np.int64(9856), np.int64(9923), np.int64(9936), np.int64(9971), np.int64(9988), np.int64(9991), np.int64(9998), np.int64(9998), np.int64(9998), np.int64(9999)]"
5,4.499999999999998,1,"[np.int64(5026), np.int64(6439), np.int64(7833), np.int64(8768), np.int64(9362), np.int64(9638), np.int64(9836), np.int64(9908), np.int64(9959), np.int64(9982), np.int64(9989), np.int64(9992), np.int64(9997), np.int64(9999), np.int64(9999), np.int64(9999)]"
5,4.599999999999998,1,"[np.int64(4856), np.int64(6446), np.int64(7852), np.int64(8851), np.int64(9433), np.int64(9734), np.int64(9876), np.int64(9952), np.int64(9981), np.int64(9996), np.int64(9998)]"
5,4.6999999999999975,1,"[np.int64(4986), np.int64(6612), np.int64(7975), np.int64(8975), np.int64(9534), np.int64(9826), np.int64(9935), np.int64(9976), np.int64(9991), np.int64(9999), np.int64(9999)]"
5,4.799999999999997,1,"[np.int64(5003), np.int64(6648), np.int64(8031), np.int64(9000), np.int64(9509), np.int64(9777), np.int64(9924), np.int64(9971), np.int64(9991), np.int64(9996), np.int64(9997)]"
5,4.899999999999997,1,"[np.int64(4979), np.int64(6625), np.int64(8182), np.int64(9062), np.int64(9604), np.int64(9855), np.int64(9949), np.int64(9986), np.int64(9999), np.int64(9999)]"
5,4.9999999999999964,1,"[np.int64(4962), np.int64(6722), np.int64(8177), np.int64(9142), np.int64(9674), np.int64(9896), np.int64(9974), np.int64(9995)]"
