Seed,Theta,A,Cooperator_Frequency
1,4.0,1,"[np.int64(4990), np.int64(5925), np.int64(7133), np.int64(8086), np.int64(8710), np.int64(9144), np.int64(9393), np.int64(9552), np.int64(9663), np.int64(9783), np.int64(9828), np.int64(9875), np.int64(9901), np.int64(9932), np.int64(9947), np.int64(9959), np.int64(9967), np.int64(9973), np.int64(9979), np.int64(9989), np.int64(9995), np.int64(9993), np.int64(9996), np.int64(9996), np.int64(9997), np.int64(9996)]"
1,4.1,1,"[np.int64(4894), np.int64(6012), np.int64(7277), np.int64(8165), np.int64(8762), np.int64(9189), np.int64(9450), np.int64(9605), np.int64(9758), np.int64(9803), np.int64(9861), np.int64(9882), np.int64(9934), np.int64(9959), np.int64(9969), np.int64(9980), np.int64(9987), np.int64(9990), np.int64(9988), np.int64(9991), np.int64(9990), np.int64(9997), np.int64(9998), np.int64(9999)]"
1,4.199999999999999,1,"[np.int64(5073), np.int64(6305), np.int64(7508), np.int64(8371), np.int64(8951), np.int64(9327), np.int64(9528), np.int64(9679), np.int64(9788), np.int64(9885), np.int64(9931), np.int64(9953), np.int64(9960), np.int64(9971), np.int64(9977), np.int64(9986), np.int64(9987), np.int64(9992), np.int64(9994), np.int64(9990), np.int64(9992), np.int64(9996), np.int64(9997), np.int64(9998), np.int64(9998), np.int64(9998), np.int64(9998), np.int64(9999)]"
1,4.299999999999999,1,"[np.int64(5032), np.int64(6316), np.int64(7517), np.int64(8451), np.int64(9063), np.int64(9424), np.int64(9629), np.int64(9792), np.int64(9870), np.int64(9915), np.int64(9926), np.int64(9953), np.int64(9962), np.int64(9978), np.int64(9988), np.int64(9995), np.int64(9995), np.int64(9998), np.int64(9997), np.int64(9999)]"
1,4.399999999999999,1,"[np.int64(4951), np.int64(6238), np.int64(7626), np.int64(8563), np.int64(9185), np.int64(9518), np.int64(9767), np.int64(9879), np.int64(9920), np.int64(9952), np.int64(9966), np.int64(9978), np.int64(9992), np.int64(9996), np.int64(9999), np.int64(9999)]"
1,4.499999999999998,1,"[np.int64(5009), np.int64(6410), np.int64(7761), np.int64(8708), np.int64(9277), np.int64(9627), np.int64(9801), np.int64(9901), np.int64(9949), np.int64(9974), np.int64(9978), np.int64(9990), np.int64(9995), np.int64(9998)]"
1,4.599999999999998,1,"[np.int64(4988), np.int64(6485), np.int64(7845), np.int64(8749), np.int64(9377), np.int64(9699), np.int64(9876), np.int64(9946), np.int64(9977), np.int64(9992), np.int64(9996), np.int64(9998), np.int64(9998)]"
1,4.6999999999999975,1,"[np.int64(4997), np.int64(6554), np.int64(8034), np.int64(8918), np.int64(9475), np.int64(9757), np.int64(9897), np.int64(9970), np.int64(9987), np.int64(9996), np.int64(9997), np.int64(9999), np.int64(9999)]"
1,4.799999999999997,1,"[np.int64(5062), np.int64(6681), np.int64(8105), np.int64(9124), np.int64(9648), np.int64(9846), np.int64(9935), np.int64(9966), np.int64(9985), np.int64(9994), np.int64(9997)]"
1,4.899999999999997,1,"[np.int64(5018), np.int64(6808), np.int64(8211), np.int64(9146), np.int64(9658), np.int64(9883), np.int64(9967), np.int64(9991), np.int64(9996)]"
1,4.9999999999999964,1,"[np.int64(4905), np.int64(6592), np.int64(8101), np.int64(9142), np.int64(9678), np.int64(9894), np.int64(9982), np.int64(9992), np.int64(9999)]"
