Seed,Theta,A,Cost
7,4.0,1,"[np.float64(20172.0), np.float64(23952.0), np.float64(28680.0), np.float64(32408.0), np.float64(34916.0), np.float64(36484.0), np.float64(37452.0), np.float64(38116.0), np.float64(38652.0), np.float64(39016.0), np.float64(39176.0), np.float64(39388.0), np.float64(39536.0), np.float64(39668.0), np.float64(39712.0), np.float64(39812.0), np.float64(39880.0), np.float64(39892.0), np.float64(39884.0), np.float64(39944.0), np.float64(39960.0), np.float64(39992.0), np.float64(39988.0), np.float64(39988.0), np.float64(39992.0), np.float64(39988.0), np.float64(39988.0), np.float64(39988.0), np.float64(39996.0), np.float64(39988.0)]"
7,4.1,1,"[np.float64(20442.6), np.float64(24440.1), np.float64(29466.699999999997), np.float64(33472.399999999994), np.float64(36043.1), np.float64(37597.0), np.float64(38814.7), np.float64(39519.899999999994), np.float64(40016.0), np.float64(40266.1), np.float64(40561.299999999996), np.float64(40700.7), np.float64(40778.6), np.float64(40831.899999999994), np.float64(40897.5), np.float64(40934.399999999994), np.float64(40954.899999999994), np.float64(40979.5), np.float64(40987.7), np.float64(40987.7), np.float64(40991.799999999996)]"
7,4.199999999999999,1,"[np.float64(21159.599999999995), np.float64(26102.999999999996), np.float64(31319.399999999994), np.float64(35221.2), np.float64(37522.799999999996), np.float64(39059.99999999999), np.float64(40034.399999999994), np.float64(40807.19999999999), np.float64(41071.799999999996), np.float64(41458.19999999999), np.float64(41626.19999999999), np.float64(41752.19999999999), np.float64(41890.799999999996), np.float64(41924.399999999994), np.float64(41945.399999999994), np.float64(41966.399999999994), np.float64(41966.399999999994), np.float64(41974.799999999996), np.float64(41987.399999999994), np.float64(41983.19999999999), np.float64(41987.399999999994), np.float64(41991.59999999999)]"
7,4.299999999999999,1,"[np.float64(21401.099999999995), np.float64(26720.199999999993), np.float64(32434.89999999999), np.float64(36958.49999999999), np.float64(39228.89999999999), np.float64(40776.89999999999), np.float64(41529.39999999999), np.float64(42114.19999999999), np.float64(42505.49999999999), np.float64(42729.09999999999), np.float64(42845.19999999999), np.float64(42909.69999999999), np.float64(42952.69999999999), np.float64(42969.89999999999), np.float64(42969.89999999999), np.float64(42978.49999999999), np.float64(42987.09999999999), np.float64(42995.69999999999)]"
7,4.399999999999999,1,"[np.float64(21634.799999999992), np.float64(27557.19999999999), np.float64(33514.79999999999), np.float64(37685.999999999985), np.float64(40286.39999999999), np.float64(41901.19999999999), np.float64(42816.39999999999), np.float64(43379.599999999984), np.float64(43643.599999999984), np.float64(43823.999999999985), np.float64(43907.599999999984), np.float64(43969.19999999998), np.float64(43982.39999999999), np.float64(43986.79999999999)]"
7,4.499999999999998,1,"[np.float64(22445.999999999993), np.float64(28664.99999999999), np.float64(35000.999999999985), np.float64(39347.999999999985), np.float64(41854.499999999985), np.float64(43352.999999999985), np.float64(44243.999999999985), np.float64(44644.499999999985), np.float64(44761.499999999985), np.float64(44909.999999999985), np.float64(44950.499999999985), np.float64(44968.499999999985), np.float64(44990.999999999985)]"
7,4.599999999999998,1,"[np.float64(23147.19999999999), np.float64(29223.799999999985), np.float64(35631.599999999984), np.float64(40466.19999999998), np.float64(43327.39999999998), np.float64(44606.19999999998), np.float64(45351.39999999998), np.float64(45737.79999999998), np.float64(45843.59999999998), np.float64(45912.59999999998), np.float64(45958.59999999998), np.float64(45981.59999999998), np.float64(45995.39999999998), np.float64(45995.39999999998), np.float64(45995.39999999998)]"
7,4.6999999999999975,1,"[np.float64(23833.699999999986), np.float64(31226.799999999985), np.float64(37778.59999999998), np.float64(42248.29999999998), np.float64(44739.299999999974), np.float64(46102.299999999974), np.float64(46605.199999999975), np.float64(46793.199999999975), np.float64(46929.49999999998), np.float64(46985.89999999997)]"
7,4.799999999999997,1,"[np.float64(24091.199999999986), np.float64(31651.199999999983), np.float64(38625.59999999998), np.float64(43367.99999999997), np.float64(45878.39999999997), np.float64(47126.39999999997), np.float64(47668.799999999974), np.float64(47875.199999999975), np.float64(47980.799999999974), np.float64(47995.19999999997)]"
7,4.899999999999997,1,"[np.float64(24303.999999999985), np.float64(32692.799999999977), np.float64(39802.699999999975), np.float64(44536.09999999997), np.float64(47304.59999999997), np.float64(48323.79999999997), np.float64(48740.29999999997), np.float64(48941.19999999997), np.float64(48995.09999999997)]"
7,4.9999999999999964,1,"[np.float64(25014.99999999998), np.float64(33804.99999999998), np.float64(41454.99999999997), np.float64(46134.99999999996), np.float64(48424.99999999996), np.float64(49494.99999999996), np.float64(49839.99999999996), np.float64(49949.99999999996)]"
