Seed,Theta,A,Social_Welfare
8,4.0,1,"[np.float64(27763.199999999997), np.float64(30043.800000000003), np.float64(33504.200000000004), np.float64(35792.600000000006), np.float64(37202.79999999999), np.float64(38159.399999999994), np.float64(38544.399999999994), np.float64(38850.600000000006), np.float64(39078.0), np.float64(39235.0), np.float64(39311.600000000006), np.float64(39425.8), np.float64(39427.600000000006), np.float64(39494.600000000006), np.float64(39534.399999999994), np.float64(39540.79999999999), np.float64(39568.79999999999), np.float64(39570.399999999994), np.float64(39581.600000000006), np.float64(39582.399999999994), np.float64(39576.79999999999), np.float64(39579.20000000001), np.float64(39596.0), np.float64(39595.2), np.float64(39598.399999999994), np.float64(39593.600000000006), np.float64(39598.399999999994), np.float64(39592.0), np.float64(39594.399999999994), np.float64(39599.2), np.float64(39599.2), np.float64(39599.2), np.float64(39598.399999999994), np.float64(39588.0), np.float64(39596.8)]"
8,4.1,1,"[np.float64(27861.800000000003), np.float64(30710.800000000007), np.float64(34003.20000000001), np.float64(36292.000000000015), np.float64(37728.600000000006), np.float64(38436.2), np.float64(38836.0), np.float64(39113.20000000001), np.float64(39264.20000000001), np.float64(39370.600000000006), np.float64(39375.40000000001), np.float64(39486.8), np.float64(39532.8), np.float64(39526.4), np.float64(39552.8), np.float64(39568.0), np.float64(39577.600000000006), np.float64(39592.799999999996), np.float64(39590.399999999994)]"
8,4.199999999999999,1,"[np.float64(27721.999999999996), np.float64(30667.60000000001), np.float64(34182.600000000006), np.float64(36499.200000000004), np.float64(37804.800000000025), np.float64(38511.00000000001), np.float64(38930.20000000002), np.float64(39216.80000000003), np.float64(39316.00000000002), np.float64(39347.80000000003), np.float64(39467.00000000002), np.float64(39503.60000000002), np.float64(39537.800000000025), np.float64(39544.20000000002), np.float64(39573.80000000002), np.float64(39578.40000000003), np.float64(39596.00000000002), np.float64(39593.60000000003), np.float64(39592.00000000002), np.float64(39593.60000000003)]"
8,4.299999999999999,1,"[np.float64(27920.599999999995), np.float64(31042.399999999994), np.float64(34687.2), np.float64(36879.6), np.float64(38153.2), np.float64(38763.599999999984), np.float64(39135.19999999999), np.float64(39328.19999999998), np.float64(39411.4), np.float64(39510.399999999994), np.float64(39536.79999999999), np.float64(39563.19999999999), np.float64(39579.19999999998), np.float64(39587.19999999999), np.float64(39595.99999999999), np.float64(39598.4)]"
8,4.399999999999999,1,"[np.float64(28243.600000000002), np.float64(31562.600000000002), np.float64(35128.8), np.float64(37166.4), np.float64(38353.0), np.float64(38937.60000000001), np.float64(39259.60000000002), np.float64(39401.80000000001), np.float64(39507.40000000002), np.float64(39544.00000000002), np.float64(39574.4), np.float64(39580.80000000001), np.float64(39594.60000000002), np.float64(39596.800000000025), np.float64(39599.20000000002)]"
8,4.499999999999998,1,"[np.float64(27846.0), np.float64(31665.200000000008), np.float64(35552.000000000015), np.float64(37472.8), np.float64(38571.600000000006), np.float64(39048.59999999999), np.float64(39386.999999999985), np.float64(39506.0), np.float64(39557.8), np.float64(39572.0), np.float64(39589.59999999999), np.float64(39588.8), np.float64(39597.600000000006), np.float64(39598.40000000001)]"
8,4.599999999999998,1,"[np.float64(27818.6), np.float64(31985.800000000003), np.float64(35694.399999999994), np.float64(37712.79999999998), np.float64(38771.99999999998), np.float64(39175.39999999999), np.float64(39418.59999999999), np.float64(39534.59999999998), np.float64(39584.19999999999), np.float64(39588.79999999998), np.float64(39597.599999999984), np.float64(39598.39999999997), np.float64(39596.19999999999), np.float64(39593.79999999999), np.float64(39599.2), np.float64(39596.99999999998)]"
8,4.6999999999999975,1,"[np.float64(27993.599999999995), np.float64(32340.999999999996), np.float64(35899.600000000006), np.float64(37972.20000000001), np.float64(38968.0), np.float64(39394.6), np.float64(39498.600000000006), np.float64(39580.000000000015), np.float64(39587.20000000002), np.float64(39598.40000000001)]"
8,4.799999999999997,1,"[np.float64(27720.600000000002), np.float64(32150.4), np.float64(36240.2), np.float64(38062.99999999999), np.float64(38980.200000000004), np.float64(39415.19999999999), np.float64(39533.200000000004), np.float64(39574.6), np.float64(39599.2), np.float64(39599.2)]"
8,4.899999999999997,1,"[np.float64(27489.6), np.float64(32625.199999999997), np.float64(36070.200000000004), np.float64(38022.2), np.float64(38978.799999999996), np.float64(39402.0), np.float64(39538.99999999999), np.float64(39588.999999999985), np.float64(39591.99999999998), np.float64(39595.19999999998), np.float64(39598.39999999998)]"
8,4.9999999999999964,1,"[np.float64(28012.000000000004), np.float64(32877.00000000001), np.float64(36576.600000000006), np.float64(38358.20000000001), np.float64(39181.00000000001), np.float64(39467.00000000002), np.float64(39571.20000000002), np.float64(39596.800000000025), np.float64(39599.20000000002)]"
