Seed,Theta,A,Social_Welfare
0,4.0,1,"[17722.199999999997, 26238.074999999997, 31571.774999999994, 34059.175, 34772.95, 34961.5, 34986.0]"
0,4.1,1,"[17731.475, 26399.475000000006, 31888.200000000004, 34144.149999999994, 34815.85000000002, 34969.174999999996, 34982.94999999998, 34996.5]"
0,4.199999999999999,1,"[17252.3, 25804.074999999993, 31369.100000000006, 33892.52500000001, 34716.725, 34940.87500000003, 34990.100000000035, 34997.25000000002]"
0,4.299999999999999,1,"[17675.774999999998, 26633.599999999995, 31813.07499999999, 34028.05, 34766.700000000004, 34961.950000000004]"
0,4.399999999999999,1,"[17388.325000000004, 26210.525, 31613.999999999993, 34097.0, 34802.87500000002, 34971.77500000002]"
0,4.499999999999998,1,"[17398.699999999997, 26017.800000000003, 31281.600000000006, 33844.05, 34680.024999999994, 34920.625, 34986.45]"
0,4.599999999999998,1,"[17640.374999999996, 26347.924999999996, 31606.049999999996, 33972.499999999985, 34783.37499999998, 34968.49999999997, 34996.499999999985]"
0,4.6999999999999975,1,"[17518.374999999996, 26480.84999999999, 31652.0, 34024.924999999996, 34741.525, 34940.5, 34989.50000000002]"
0,4.799999999999997,1,"[17492.775, 26267.725, 31541.925000000017, 34026.32499999999, 34803.549999999996, 34975.49999999999]"
0,4.899999999999997,1,"[17361.774999999998, 26262.549999999996, 31578.475000000006, 34107.04999999999, 34807.274999999994, 34961.724999999984]"
0,4.9999999999999964,1,"[17296.999999999996, 25911.100000000006, 31314.350000000006, 33848.65000000003, 34782.32500000002, 34968.50000000004, 34986.00000000002, 34993.300000000025]"
