Seed,Theta,A,Payoff
44,4.0,1,"[37578.525, 55914.225000000006, 67411.725, 72625.275, 74416.35, 74858.625, 74977.5]"
44,4.1,1,"[38209.274999999994, 56712.175, 68155.825, 73507.725, 75414.80000000002, 75931.59999999999, 75977.2, 75992.4]"
44,4.199999999999999,1,"[38893.149999999994, 58112.2, 70047.57500000001, 74993.45000000001, 76531.80000000002, 76908.20000000001, 76977.65000000002]"
44,4.299999999999999,1,"[38826.225, 58206.89999999999, 70354.94999999998, 75707.47499999999, 77454.22499999998, 77914.19999999998]"
44,4.399999999999999,1,"[39580.374999999985, 59531.09999999999, 71267.775, 76429.17499999999, 78227.67500000002, 78771.35, 78937.02500000001, 78984.20000000001]"
44,4.499999999999998,1,"[40472.79999999999, 60579.19999999998, 72175.47499999998, 77672.82499999998, 79503.84999999998, 79959.775]"
44,4.599999999999998,1,"[41300.47499999999, 61534.424999999974, 73394.39999999997, 78829.19999999997, 80530.19999999995, 80894.69999999997, 80983.79999999996]"
44,4.6999999999999975,1,"[40825.92499999999, 61515.19999999998, 73873.87499999997, 79539.32499999998, 81409.15, 81884.97499999999, 81983.59999999998]"
44,4.799999999999997,1,"[41055.54999999999, 61868.27499999998, 74484.64999999998, 80411.97499999998, 82428.42499999997, 82875.49999999997, 82983.39999999997, 82991.69999999997]"
44,4.899999999999997,1,"[41345.39999999998, 62503.424999999974, 75297.14999999997, 81362.39999999997, 83184.74999999997, 83756.39999999995, 83941.19999999995]"
44,4.9999999999999964,1,"[42392.59999999998, 63737.44999999997, 76143.22499999998, 82383.34999999998, 84362.72499999998, 84889.49999999999, 84982.99999999999]"
