Seed,Theta,A,Payoff
1,4.0,1,"[37423.875, 55809.0, 67150.725, 72862.575, 74558.025, 74954.775, 74992.275]"
1,4.1,1,"[37198.149999999994, 56351.425, 68336.25, 73469.875, 75422.77500000001, 75916.40000000001, 75984.79999999999]"
1,4.199999999999999,1,"[39065.09999999999, 58083.649999999994, 69771.04999999999, 74975.125, 76538.45000000001, 76915.975, 76984.82500000001]"
1,4.299999999999999,1,"[39250.575, 58819.19999999998, 70748.775, 75755.84999999998, 77471.17499999999, 77891.99999999999, 77969.025]"
1,4.399999999999999,1,"[39113.34999999999, 59089.825, 71542.025, 76836.29999999999, 78588.525, 78928.675, 78984.20000000001]"
1,4.499999999999998,1,"[40073.274999999994, 60299.89999999999, 72320.22499999998, 77711.77499999998, 79376.67499999999, 79896.0, 79991.99999999999]"
1,4.599999999999998,1,"[40405.874999999985, 60249.67499999998, 73079.54999999997, 78458.39999999997, 80385.52499999997, 80894.92499999996, 80991.89999999997]"
1,4.6999999999999975,1,"[40973.374999999985, 61399.87499999998, 73324.39999999997, 79507.87499999999, 81452.47499999998, 81869.69999999998]"
1,4.799999999999997,1,"[42010.77499999999, 62693.77499999998, 74863.74999999997, 80601.89999999997, 82360.89999999997, 82867.42499999996, 82991.69999999997]"
1,4.899999999999997,1,"[42149.77499999998, 62848.27499999998, 75883.57499999998, 81790.42499999996, 83546.17499999996, 83924.39999999995, 83991.59999999995]"
1,4.9999999999999964,1,"[41687.92499999998, 63238.19999999997, 76245.89999999998, 82211.99999999999, 84118.24999999999, 84703.92499999999, 84898.22499999998, 84957.5]"
