Seed,Theta,A,Social_Welfare
25,4.0,1,"[17418.450000000004, 25891.425000000003, 31262.600000000006, 33841.725000000006, 34713.899999999994, 34920.55, 34986.0]"
25,4.1,1,"[17292.25, 26182.499999999996, 31647.90000000001, 34031.85, 34765.950000000004, 34951.44999999999, 34996.5]"
25,4.199999999999999,1,"[17572.274999999998, 26405.549999999992, 31606.125000000007, 33993.350000000006, 34762.67500000002, 34944.00000000002, 34982.50000000002, 34996.50000000002]"
25,4.299999999999999,1,"[17487.799999999996, 26165.925, 31395.974999999984, 33815.975000000006, 34706.45, 34933.5, 34986.0, 34996.49999999999]"
25,4.399999999999999,1,"[17661.875000000004, 26063.52500000001, 31413.70000000001, 33889.475000000006, 34731.625000000015, 34965.22500000002, 34993.00000000003]"
25,4.499999999999998,1,"[17491.174999999996, 26319.800000000003, 31619.425000000003, 34018.875, 34737.27500000001, 34950.77500000001, 34989.5, 34996.5]"
25,4.599999999999998,1,"[17754.700000000004, 26352.69999999999, 31538.725, 33939.04999999999, 34761.99999999998, 34958.224999999984, 34982.49999999999, 34992.99999999998]"
25,4.6999999999999975,1,"[17525.1, 26388.924999999996, 31709.774999999987, 34023.50000000001, 34723.72500000001, 34930.450000000004, 34968.72500000001, 34996.72500000002]"
25,4.799999999999997,1,"[17377.949999999997, 26035.200000000004, 31203.300000000003, 33810.22499999999, 34733.99999999999, 34958.225, 34992.99999999999]"
25,4.899999999999997,1,"[17438.6, 26104.074999999997, 31375.925000000003, 33866.225, 34706.899999999994, 34912.499999999985, 34978.77499999997, 34996.49999999998]"
25,4.9999999999999964,1,"[17294.550000000007, 26066.350000000006, 31275.850000000006, 33813.35000000001, 34706.675000000025, 34933.72500000001, 34982.50000000001]"
