Seed,Theta,A,Payoff
43,4.0,1,"[36697.125, 55169.55, 67057.65, 72419.92499999999, 74302.04999999999, 74902.5]"
43,4.1,1,"[38531.625, 57479.325, 68713.475, 74047.92499999999, 75612.4, 75969.825]"
43,4.199999999999999,1,"[38283.924999999996, 57289.32499999999, 69083.65, 74429.17500000002, 76414.57500000001, 76869.1, 76961.50000000001]"
43,4.299999999999999,1,"[38487.37499999999, 57863.325, 69631.27499999998, 75434.69999999998, 77399.84999999999, 77890.79999999999]"
43,4.399999999999999,1,"[39231.74999999999, 58755.97499999999, 70984.87499999999, 76806.72499999999, 78542.925, 78992.1]"
43,4.499999999999998,1,"[39889.124999999985, 60184.374999999985, 72077.15, 77632.07499999998, 79424.74999999999, 79872.44999999998, 79968.22499999998, 79992.22499999998]"
43,4.599999999999998,1,"[40512.89999999999, 60772.799999999974, 73021.94999999998, 78773.17499999996, 80457.07499999995, 80926.87499999996, 80983.79999999996]"
43,4.6999999999999975,1,"[40385.29999999999, 61287.32499999998, 73505.92499999996, 79337.47499999998, 81385.22499999999, 81950.57499999998]"
43,4.799999999999997,1,"[41483.09999999999, 61728.52499999998, 74326.49999999997, 80360.59999999998, 82418.99999999997, 82942.12499999997]"
43,4.899999999999997,1,"[42024.599999999984, 63361.949999999975, 75946.94999999997, 81615.97499999998, 83462.39999999997, 83874.22499999995, 83983.19999999995, 83983.19999999995]"
43,4.9999999999999964,1,"[42563.02499999998, 64001.299999999974, 76619.74999999999, 82842.79999999999, 84541.67499999999, 84914.99999999999, 84991.49999999999]"
