Seed,Theta,A,Payoff
34,4.0,1,"[37843.05, 56132.4, 67615.05, 72713.175, 74483.17499999999, 74880.0]"
34,4.1,1,"[38127.85, 57117.625, 68753.6, 73864.4, 75445.875, 75863.2, 75969.825]"
34,4.199999999999999,1,"[38472.875, 58214.774999999994, 70050.275, 75392.80000000002, 76639.45000000001, 76976.90000000002]"
34,4.299999999999999,1,"[39131.325, 58204.274999999994, 70285.87499999999, 75798.67499999997, 77242.49999999999, 77812.57499999998, 77960.99999999999, 77984.4]"
34,4.399999999999999,1,"[39202.149999999994, 58594.524999999994, 71046.275, 76590.5, 78495.075, 78944.475]"
34,4.499999999999998,1,"[39816.74999999999, 59656.599999999984, 72000.44999999998, 77519.09999999999, 79488.22499999998, 79920.22499999998, 79991.99999999999]"
34,4.599999999999998,1,"[40596.374999999985, 60854.39999999998, 73232.92499999997, 78748.49999999997, 80514.89999999997, 80886.82499999995, 80991.67499999996]"
34,4.6999999999999975,1,"[40408.624999999985, 60719.424999999974, 73660.29999999999, 79351.62499999997, 81336.24999999999, 81812.29999999999, 81943.04999999999, 81975.84999999998, 81992.025]"
34,4.799999999999997,1,"[41683.94999999998, 62328.89999999998, 75044.42499999997, 80727.14999999997, 82461.62499999997, 82900.39999999997, 82991.69999999997]"
34,4.899999999999997,1,"[41381.69999999998, 62292.74999999998, 75497.77499999997, 81462.07499999997, 83495.99999999997, 83966.39999999995]"
34,4.9999999999999964,1,"[42754.249999999985, 64175.14999999998, 76962.14999999998, 82682.87499999999, 84533.17499999999, 84924.09999999999, 84992.24999999999]"
