Seed,Theta,A,Payoff
18,4.0,1,"[37791.6, 56265.225000000006, 67724.775, 72817.875, 74505.75, 74910.225, 74985.0, 74992.5]"
18,4.1,1,"[38037.925, 56690.425, 68446.875, 73437.675, 75383.95000000001, 75839.94999999998, 75969.6]"
18,4.199999999999999,1,"[37982.674999999996, 57295.84999999999, 69377.29999999999, 74443.6, 76354.10000000002, 76877.25000000001, 76984.6]"
18,4.299999999999999,1,"[39942.075, 58700.02499999999, 70576.04999999999, 75839.84999999999, 77548.04999999999, 77820.59999999999, 77914.65, 77960.99999999999, 77984.4, 77992.19999999998]"
18,4.399999999999999,1,"[39381.2, 59124.42499999999, 71148.14999999998, 76671.29999999999, 78565.95000000001, 78889.625, 78992.1]"
18,4.499999999999998,1,"[40102.649999999994, 60351.32499999999, 72552.82499999998, 77969.72499999999, 79672.29999999997, 79960.22499999999, 79976.45]"
18,4.599999999999998,1,"[40570.04999999999, 61097.92499999998, 73340.32499999997, 78693.29999999996, 80458.42499999996, 80838.67499999996, 80975.69999999995]"
18,4.6999999999999975,1,"[40587.59999999999, 61441.39999999998, 74388.52499999997, 79907.57499999998, 81606.47499999998, 81917.99999999999]"
18,4.799999999999997,1,"[41517.94999999999, 62369.874999999985, 74967.62499999997, 80436.04999999997, 82361.79999999996, 82891.87499999997, 82974.42499999997, 82982.94999999997, 82991.47499999998]"
18,4.899999999999997,1,"[41386.34999999999, 62942.24999999998, 76018.94999999998, 81731.32499999995, 83437.19999999995, 83941.64999999995]"
18,4.9999999999999964,1,"[42700.44999999998, 64911.549999999974, 77702.92499999997, 82996.84999999998, 84610.04999999999, 84923.34999999998]"
