Seed,Theta,A,Payoff
49,4.0,1,"[37916.4, 56661.75, 68111.4, 72738.225, 74430.975, 74932.275]"
49,4.1,1,"[38277.075, 57042.225, 68702.5, 73667.70000000001, 75536.625, 75924.225, 75984.79999999999]"
49,4.199999999999999,1,"[38134.95, 57639.799999999996, 69757.825, 74977.90000000001, 76561.32500000001, 76923.00000000003, 76984.6]"
49,4.299999999999999,1,"[39281.549999999996, 58791.149999999994, 70672.72499999998, 75861.67499999999, 77501.025, 77891.47499999998, 77992.42499999999]"
49,4.399999999999999,1,"[39866.92499999999, 59568.399999999994, 71480.775, 76821.17499999999, 78550.15000000001, 78897.30000000002]"
49,4.499999999999998,1,"[40633.499999999985, 60479.999999999985, 72721.34999999999, 77952.67499999999, 79536.22499999999, 79943.54999999999]"
49,4.599999999999998,1,"[39867.22499999999, 59832.89999999998, 72543.14999999997, 78270.07499999995, 80149.27499999997, 80845.87499999996, 80967.59999999996, 80991.89999999997]"
49,4.6999999999999975,1,"[41041.67499999999, 61395.04999999998, 73496.37499999997, 79409.47499999998, 81360.62499999997, 81861.04999999999, 81959.44999999998, 81992.025]"
49,4.799999999999997,1,"[41035.29999999999, 61942.47499999998, 74631.14999999997, 80497.44999999997, 82469.24999999997, 82917.22499999996]"
49,4.899999999999997,1,"[41451.89999999998, 63047.549999999974, 76088.62499999997, 81581.02499999997, 83404.49999999997, 83873.99999999994, 83983.19999999995]"
49,4.9999999999999964,1,"[42441.04999999998, 63625.97499999998, 77025.04999999997, 82629.09999999998, 84507.44999999998, 84940.72499999999, 84991.275]"
