Seed,Theta,A,Payoff
9,4.0,1,"[37665.6, 56005.875, 67697.025, 72825.9, 74452.5, 74894.54999999999, 74992.5]"
9,4.1,1,"[38188.725000000006, 56900.675, 68641.47499999999, 73789.07500000001, 75559.42499999999, 75924.0, 75977.19999999998]"
9,4.199999999999999,1,"[38721.649999999994, 57865.274999999994, 69229.95000000001, 74621.6, 76461.225, 76922.77500000002, 76992.07500000001]"
9,4.299999999999999,1,"[39359.024999999994, 58898.399999999994, 70648.04999999999, 75708.82499999998, 77377.34999999998, 77852.24999999999, 77984.4]"
9,4.399999999999999,1,"[39672.22499999999, 59479.249999999985, 71220.44999999998, 76772.2, 78407.275, 78897.3, 78992.1]"
9,4.499999999999998,1,"[39617.499999999985, 59426.69999999998, 71968.44999999998, 77649.57499999998, 79466.47499999998, 79889.34999999998, 79976.22499999998]"
9,4.599999999999998,1,"[40724.024999999994, 60729.59999999998, 73049.17499999997, 78368.62499999996, 80229.82499999997, 80838.22499999996, 80943.29999999996]"
9,4.6999999999999975,1,"[41178.07499999998, 61743.89999999998, 74089.47499999998, 79524.94999999998, 81385.89999999998, 81901.59999999998, 81975.4]"
9,4.799999999999997,1,"[41851.82499999998, 62405.02499999998, 74868.92499999997, 80245.52499999997, 82253.67499999997, 82875.49999999997, 82991.69999999997]"
9,4.899999999999997,1,"[41611.499999999985, 62450.24999999998, 75397.87499999997, 81563.84999999996, 83538.67499999996, 83932.79999999996, 83991.59999999995]"
9,4.9999999999999964,1,"[42504.949999999975, 63521.62499999997, 76185.49999999997, 82178.97499999998, 84287.34999999999, 84812.775, 84957.49999999999, 84991.49999999999]"
