Seed,Theta,A,Payoff
29,4.0,1,"[37235.775, 55468.5, 67290.0, 72839.175, 74497.05, 74917.5]"
29,4.1,1,"[37695.7, 56491.625, 68432.275, 73332.925, 75178.975, 75824.75, 75969.375]"
29,4.199999999999999,1,"[38225.49999999999, 56929.325, 68963.225, 74376.625, 76338.70000000001, 76892.42500000002, 76984.82500000001]"
29,4.299999999999999,1,"[38726.92499999999, 58117.649999999994, 70351.79999999999, 75810.07499999998, 77439.52499999998, 77898.59999999999, 77984.4]"
29,4.399999999999999,1,"[39529.87499999999, 58685.95, 71012.79999999999, 76786.19999999998, 78454.0, 78913.1]"
29,4.499999999999998,1,"[39707.124999999985, 59030.04999999999, 71405.9, 77328.075, 79344.22499999998, 79888.44999999998, 79992.22499999998]"
29,4.599999999999998,1,"[40072.27499999999, 59978.47499999998, 72372.22499999998, 78164.54999999996, 80246.24999999997, 80910.67499999996, 80983.79999999996]"
29,4.6999999999999975,1,"[40730.22499999999, 60797.799999999974, 73540.07499999998, 79296.47499999998, 81205.95, 81884.97499999999, 81983.59999999998]"
29,4.799999999999997,1,"[41531.999999999985, 62482.74999999998, 74694.67499999999, 80408.59999999998, 82427.29999999997, 82900.39999999997, 82983.39999999997]"
29,4.899999999999997,1,"[42338.39999999998, 63397.799999999974, 75869.69999999998, 81422.09999999996, 83370.22499999995, 83831.54999999994, 83932.57499999995, 83966.39999999995, 83974.79999999994, 83991.59999999995]"
29,4.9999999999999964,1,"[42795.02499999998, 63971.37499999997, 76749.19999999998, 82367.02499999997, 84252.44999999998, 84847.22499999998, 84974.72499999998]"
