Seed,Theta,A,Payoff
25,4.0,1,"[37326.450000000004, 55483.425, 66990.6, 72517.725, 74385.9, 74828.55, 74970.0]"
25,4.1,1,"[37546.25, 56846.399999999994, 68720.1, 73896.15, 75491.25, 75894.04999999999, 75992.4]"
25,4.199999999999999,1,"[38664.674999999996, 58094.54999999999, 69532.125, 74783.75, 76477.07500000001, 76876.80000000002, 76961.50000000001, 76992.30000000002]"
25,4.299999999999999,1,"[38970.59999999999, 58312.72499999999, 69966.97499999998, 75358.275, 77345.24999999999, 77851.79999999999, 77968.79999999999, 77992.19999999998]"
25,4.399999999999999,1,"[39868.674999999996, 58830.325, 70903.7, 76490.275, 78392.825, 78921.225, 78984.20000000001]"
25,4.499999999999998,1,"[39986.67499999999, 60168.79999999999, 72276.92499999999, 77758.87499999999, 79399.775, 79887.775, 79975.99999999999, 79991.99999999999]"
25,4.599999999999998,1,"[41085.899999999994, 60986.09999999998, 72989.32499999998, 78545.24999999997, 80449.19999999995, 80903.02499999997, 80959.49999999997, 80983.79999999996]"
25,4.6999999999999975,1,"[41057.999999999985, 61831.62499999998, 74291.77499999997, 79712.19999999998, 81352.42499999999, 81836.44999999998, 81926.42499999999, 81992.025]"
25,4.799999999999997,1,"[41209.94999999998, 61747.19999999998, 74000.09999999998, 80178.22499999996, 82369.19999999997, 82900.62499999997, 82983.39999999997]"
25,4.899999999999997,1,"[41860.19999999998, 62658.074999999975, 75304.42499999997, 81278.62499999997, 83295.29999999996, 83789.99999999996, 83949.37499999994, 83991.59999999995]"
25,4.9999999999999964,1,"[41999.54999999999, 63306.34999999998, 75955.84999999998, 82118.34999999998, 84286.67499999999, 84838.72499999998, 84957.49999999997]"
