Seed,Theta,A,Payoff
30,4.0,1,"[37159.05, 55419.45, 66801.15000000001, 72352.275, 74347.04999999999, 74865.45, 74985.225]"
30,4.1,1,"[37788.325, 56828.2, 68275.45, 73744.44999999998, 75407.65, 75909.025, 75992.4]"
30,4.199999999999999,1,"[38587.475, 57903.54999999999, 69630.79999999999, 74759.90000000001, 76422.65000000001, 76845.62500000001, 76984.6, 76992.30000000002]"
30,4.299999999999999,1,"[39180.37499999999, 59081.69999999999, 70819.34999999998, 76098.82499999998, 77633.17499999999, 77945.17499999999, 77992.19999999998]"
30,4.399999999999999,1,"[39409.87499999999, 59512.97499999999, 71862.25, 76875.57499999998, 78400.5, 78905.425, 78960.50000000001, 78992.1]"
30,4.499999999999998,1,"[40546.54999999999, 60308.27499999998, 72466.92499999999, 77810.47499999998, 79423.775, 79871.775, 79984.0]"
30,4.599999999999998,1,"[40682.54999999999, 61299.67499999998, 73542.07499999998, 78926.62499999996, 80522.32499999995, 80878.27499999997, 80991.89999999997]"
30,4.6999999999999975,1,"[41980.749999999985, 62544.549999999974, 74508.34999999998, 79837.44999999998, 81671.99999999999, 81983.59999999998]"
30,4.799999999999997,1,"[41618.374999999985, 61986.94999999998, 75025.72499999998, 80636.74999999997, 82419.67499999996, 82900.39999999997]"
30,4.899999999999997,1,"[42082.64999999998, 62813.62499999997, 75531.29999999997, 81588.82499999995, 83471.02499999997, 83900.09999999995, 83966.84999999995, 83991.82499999995]"
30,4.9999999999999964,1,"[42712.19999999998, 63862.74999999997, 76632.67499999997, 82478.19999999998, 84473.22499999998, 84889.5, 84991.49999999999]"
