Seed,Theta,A,Social_Welfare
45,4.0,1,"[17699.725, 26425.0, 31716.25, 34065.274999999994, 34794.175, 34961.725000000006, 34993.0, 34996.5]"
45,4.1,1,"[17376.5, 26012.400000000005, 31542.824999999997, 34076.00000000001, 34779.725000000006, 34972.0, 34996.5]"
45,4.199999999999999,1,"[17687.575000000004, 26298.224999999995, 31505.800000000003, 33937.70000000001, 34757.82500000003, 34961.50000000002, 34996.275000000016]"
45,4.299999999999999,1,"[17327.425, 25926.95, 31436.40000000001, 33984.025, 34740.850000000006, 34951.0, 34993.00000000001, 34996.49999999999]"
45,4.399999999999999,1,"[17714.84999999999, 26535.275, 31694.200000000004, 34084.025000000016, 34835.05000000002, 34975.50000000003]"
45,4.499999999999998,1,"[17513.299999999996, 26115.0, 31461.350000000006, 34009.72499999999, 34815.625, 34975.500000000015, 34993.0, 34993.0]"
45,4.599999999999998,1,"[17020.474999999995, 25432.0, 30997.09999999999, 33733.224999999984, 34644.12499999998, 34912.949999999975, 34982.725, 34992.99999999998, 34996.499999999985]"
45,4.6999999999999975,1,"[17235.524999999998, 26144.275, 31410.999999999993, 33851.775000000016, 34723.50000000001, 34933.50000000001, 34993.0]"
45,4.799999999999997,1,"[17480.450000000004, 26128.700000000004, 31604.77500000001, 33999.299999999996, 34793.499999999985, 34968.72499999999, 34996.5]"
45,4.899999999999997,1,"[17328.300000000003, 26111.275, 31557.275, 34062.74999999999, 34818.899999999994, 34962.174999999996]"
45,4.9999999999999964,1,"[17662.8, 26481.4, 31784.95000000001, 33988.00000000002, 34682.62500000002, 34937.22500000001, 34996.50000000002]"
