Seed,Theta,A,Social_Welfare
39,4.0,1,"[17299.875, 26039.200000000004, 31499.175000000003, 33999.45, 34766.40000000001, 34955.175, 34989.95, 34996.725000000006]"
39,4.1,1,"[17208.85, 25826.450000000004, 31361.350000000006, 34026.02500000001, 34788.95, 34954.125, 34996.274999999994]"
39,4.199999999999999,1,"[17470.075000000004, 26275.25, 31637.325000000004, 34050.37500000002, 34810.55000000004, 34979.00000000002]"
39,4.299999999999999,1,"[17417.475000000002, 26086.825, 31518.29999999999, 33946.49999999999, 34762.524999999994, 34947.49999999999, 34992.99999999999]"
39,4.399999999999999,1,"[17500.35, 25981.300000000003, 31388.225, 33913.075000000004, 34716.950000000004, 34951.00000000001, 34993.00000000003]"
39,4.499999999999998,1,"[17445.725, 26142.725, 31480.124999999985, 33873.45, 34699.45, 34930.899999999994, 34979.45, 34996.72499999999]"
39,4.599999999999998,1,"[17540.35, 26268.449999999997, 31405.499999999993, 33905.84999999998, 34712.77499999997, 34933.72499999999, 34985.999999999985]"
39,4.6999999999999975,1,"[17554.3, 26491.950000000004, 31647.374999999985, 33953.12500000001, 34775.62500000001, 34939.82500000001, 34979.000000000015, 34989.950000000004, 34993.45000000001]"
39,4.799999999999997,1,"[17252.600000000006, 26084.824999999997, 31453.82500000001, 33986.125, 34773.175, 34957.77499999999, 34996.5]"
39,4.899999999999997,1,"[17314.825, 26312.67500000001, 31652.02500000001, 34047.87499999999, 34763.12499999999, 34965.44999999998, 34996.49999999998]"
39,4.9999999999999964,1,"[17368.099999999995, 26058.525, 31466.70000000001, 33974.50000000002, 34780.175000000025, 34950.77500000003, 34989.27500000003]"
