Seed,Theta,A,Payoff
16,4.0,1,"[37026.899999999994, 55349.175, 66963.375, 72428.325, 74309.625, 74834.55, 74939.775, 74985.0]"
16,4.1,1,"[37923.25, 56743.875, 68322.875, 73652.5, 75438.04999999999, 75893.6, 75984.57499999998]"
16,4.199999999999999,1,"[38681.59999999999, 57992.97499999999, 69717.59999999999, 74990.97500000002, 76491.80000000002, 76876.80000000002, 76984.82500000001]"
16,4.299999999999999,1,"[39881.69999999999, 59583.67499999999, 71160.07499999998, 76026.82499999998, 77571.0, 77906.4]"
16,4.399999999999999,1,"[39178.72499999999, 59130.59999999999, 70868.94999999998, 76368.625, 78328.65, 78834.7, 78944.625, 78984.725]"
16,4.499999999999998,1,"[40293.97499999999, 60141.974999999984, 72489.57499999998, 77874.47499999998, 79560.67499999999, 79928.0]"
16,4.599999999999998,1,"[40546.94999999999, 60599.47499999998, 72670.42499999997, 78440.47499999996, 80311.49999999996, 80879.17499999996, 80992.12499999997]"
16,4.6999999999999975,1,"[40959.89999999999, 61241.799999999974, 73302.94999999997, 79156.84999999998, 81336.69999999998, 81804.09999999998, 81959.22499999999, 81983.59999999998]"
16,4.799999999999997,1,"[40615.124999999985, 61100.57499999998, 73756.34999999998, 79895.12499999997, 82277.67499999996, 82859.12499999997, 82966.79999999996]"
16,4.899999999999997,1,"[42720.14999999998, 63499.12499999997, 75862.34999999998, 81699.37499999996, 83504.84999999996, 83966.39999999995]"
16,4.9999999999999964,1,"[42835.92499999999, 64031.924999999974, 76866.39999999997, 82586.44999999998, 84405.44999999998, 84940.49999999997, 84991.5]"
