Seed,Theta,A,Social_Welfare
11,4.0,1,"[17681.975, 26077.75, 31473.82500000001, 33897.149999999994, 34759.399999999994, 34951.45, 34993.0]"
11,4.1,1,"[17561.225000000006, 26145.675000000007, 31409.90000000001, 33870.625, 34688.950000000004, 34919.27500000001, 34985.775]"
11,4.199999999999999,1,"[17341.275, 26174.699999999997, 31556.074999999997, 33925.95000000001, 34696.17500000002, 34948.40000000003, 34986.22500000003, 34996.72500000003]"
11,4.299999999999999,1,"[17406.25, 25756.49999999999, 31250.775, 33892.74999999999, 34738.174999999996, 34947.94999999999, 34982.724999999984]"
11,4.399999999999999,1,"[17367.175000000003, 26128.15, 31412.250000000007, 33857.650000000016, 34713.225000000006, 34926.72500000003, 34989.500000000015]"
11,4.499999999999998,1,"[17454.325000000004, 26009.075000000004, 31342.65000000001, 33863.774999999994, 34685.600000000006, 34906.325, 34975.575, 34993.0]"
11,4.599999999999998,1,"[17431.45, 26219.775, 31409.22499999999, 33845.224999999984, 34695.49999999998, 34920.099999999984, 34975.87499999998, 34989.12499999999, 34993.07499999999, 34996.34999999999]"
11,4.6999999999999975,1,"[17530.025000000005, 26283.374999999993, 31553.275, 34030.825000000004, 34744.950000000004, 34940.72500000002, 34996.500000000015]"
11,4.799999999999997,1,"[17433.55, 26058.299999999996, 31338.474999999984, 33924.14999999999, 34768.32499999999, 34951.0, 34996.5]"
11,4.899999999999997,1,"[17704.974999999995, 26457.049999999996, 31633.550000000003, 33980.7, 34766.175, 34961.27499999999, 34996.49999999998]"
11,4.9999999999999964,1,"[17529.925, 26360.800000000003, 31515.024999999994, 33892.05000000001, 34694.00000000001, 34940.72500000001, 34992.85000000001]"
