Seed,Theta,A,Payoff
45,4.0,1,"[37927.725, 56625.0, 67964.25, 72997.275, 74558.175, 74917.725, 74985.0, 74992.5]"
45,4.1,1,"[37737.1, 56491.8, 68492.025, 73993.6, 75521.425, 75939.2, 75992.4]"
45,4.199999999999999,1,"[38914.375, 57861.22499999999, 69314.2, 74665.1, 76468.02500000002, 76915.30000000002, 76992.07500000001]"
45,4.299999999999999,1,"[38621.024999999994, 57781.34999999999, 70059.0, 75737.025, 77422.65, 77890.79999999999, 77984.4, 77992.19999999998]"
45,4.399999999999999,1,"[39983.249999999985, 59896.07499999999, 71540.59999999999, 76935.625, 78628.25, 78944.70000000001]"
45,4.499999999999998,1,"[40022.29999999999, 59689.499999999985, 71911.84999999999, 77736.22499999998, 79577.12499999999, 79944.0, 79983.99999999999, 79983.99999999999]"
45,4.599999999999998,1,"[39394.874999999985, 58864.79999999998, 71739.29999999997, 78068.02499999997, 80174.92499999996, 80797.94999999995, 80959.72499999998, 80983.79999999996, 80991.89999999997]"
45,4.6999999999999975,1,"[40373.624999999985, 61248.57499999998, 73593.49999999997, 79310.17499999999, 81352.19999999998, 81844.19999999998, 81983.59999999998]"
45,4.799999999999997,1,"[41446.84999999999, 61960.69999999998, 74948.77499999998, 80626.49999999997, 82510.29999999996, 82925.52499999997, 82991.69999999997]"
45,4.899999999999997,1,"[41583.29999999999, 62665.27499999998, 75735.67499999997, 81749.54999999996, 83564.09999999996, 83908.27499999997]"
45,4.9999999999999964,1,"[42892.79999999998, 64306.39999999997, 77184.94999999998, 82537.99999999999, 84227.62499999999, 84847.22499999998, 84991.49999999999]"
