Seed,Theta,A,Social_Welfare
7,4.0,1,"[17652.975, 26358.775, 31642.82500000001, 34010.625, 34723.274999999994, 34926.04999999999, 34975.05, 34992.774999999994]"
7,4.1,1,"[17447.174999999996, 25897.149999999998, 31418.625000000007, 33948.07500000001, 34738.40000000001, 34958.674999999996, 34996.5]"
7,4.199999999999999,1,"[17639.975000000002, 26424.1, 31708.6, 34052.700000000004, 34818.22500000002, 34975.50000000003]"
7,4.299999999999999,1,"[17422.124999999996, 26163.69999999999, 31497.17499999998, 33864.07499999999, 34667.275, 34894.549999999996, 34968.05, 34996.27499999999]"
7,4.399999999999999,1,"[17209.350000000002, 26048.725000000006, 31472.549999999996, 33985.97500000002, 34769.900000000016, 34958.22500000002]"
7,4.499999999999998,1,"[17453.725, 26046.375, 31340.774999999994, 33884.399999999994, 34702.72499999999, 34933.725000000006, 34986.0]"
7,4.599999999999998,1,"[17610.500000000007, 26476.624999999993, 31654.975000000006, 34020.449999999975, 34762.44999999999, 34944.674999999974, 34996.499999999985]"
7,4.6999999999999975,1,"[17744.000000000004, 26600.79999999999, 31711.874999999993, 33972.65, 34766.175, 34947.72500000001, 34996.500000000015]"
7,4.799999999999997,1,"[17559.375000000004, 26304.574999999997, 31513.100000000013, 33975.62500000001, 34769.00000000001, 34954.725, 34992.99999999999]"
7,4.899999999999997,1,"[17360.375, 26240.025, 31496.049999999996, 33916.69999999999, 34761.32499999999, 34940.499999999985]"
7,4.9999999999999964,1,"[17508.774999999998, 26239.775, 31631.95000000001, 34068.32500000002, 34824.550000000025, 34971.77500000003, 34996.50000000002]"
