Seed,Theta,A,Cost
5,4.0,1,"[19984.0, 29468.0, 35820.0, 38700.0, 39648.0, 39880.0, 39964.0, 39988.0, 39996.0]"
5,4.1,1,"[20254.0, 30225.199999999997, 36645.799999999996, 39634.7, 40655.6, 40913.899999999994, 40979.5]"
5,4.199999999999999,1,"[21050.399999999998, 31621.799999999996, 37955.399999999994, 40916.399999999994, 41752.19999999999, 41953.799999999996, 41995.799999999996]"
5,4.299999999999999,1,"[21448.399999999994, 32073.699999999993, 38562.39999999999, 41546.59999999999, 42655.99999999999, 42935.49999999999]"
5,4.399999999999999,1,"[22435.59999999999, 33356.39999999999, 39969.599999999984, 42838.39999999999, 43753.599999999984, 43942.79999999999, 43991.19999999998]"
5,4.499999999999998,1,"[22616.999999999993, 33524.999999999985, 40508.999999999985, 43519.499999999985, 44639.999999999985, 44914.499999999985, 44995.499999999985]"
5,4.599999999999998,1,"[22337.59999999999, 33731.79999999998, 41211.39999999998, 44491.19999999998, 45613.59999999998, 45898.79999999998, 45986.199999999975]"
5,4.6999999999999975,1,"[23434.199999999986, 35047.89999999998, 42173.09999999998, 45604.09999999998, 46666.299999999974, 46934.199999999975, 46981.199999999975]"
5,4.799999999999997,1,"[24014.399999999987, 35846.39999999998, 43276.799999999974, 46516.799999999974, 47649.59999999997, 47942.39999999997, 47985.59999999997]"
5,4.899999999999997,1,"[24397.099999999984, 36490.299999999974, 43869.69999999997, 47515.29999999997, 48676.59999999997, 48941.19999999997]"
5,4.9999999999999964,1,"[24809.99999999998, 37319.99999999997, 44939.99999999997, 48404.99999999996, 49609.99999999996, 49929.99999999996, 49979.99999999996, 49994.99999999996]"
