Seed,Theta,A,Social_Welfare
40,4.0,1,"[17290.074999999997, 26003.750000000007, 31523.70000000001, 34053.97499999999, 34802.07500000001, 34941.625, 34993.0]"
40,4.1,1,"[17627.175000000003, 25968.2, 31397.9, 33855.50000000001, 34663.77500000001, 34940.05000000001, 34996.5]"
40,4.199999999999999,1,"[17528.199999999997, 26214.675, 31576.199999999997, 33934.300000000025, 34681.95000000002, 34922.77500000004, 34986.00000000002]"
40,4.299999999999999,1,"[17200.225000000006, 25811.2, 31373.725000000013, 33832.34999999999, 34714.80000000001, 34920.17499999999, 34975.50000000001]"
40,4.399999999999999,1,"[17384.175, 26013.675, 31591.649999999994, 34034.450000000004, 34811.22500000001, 34961.50000000002, 34996.50000000002]"
40,4.499999999999998,1,"[17809.6, 26663.074999999997, 31958.425000000003, 34062.22499999999, 34727.45, 34937.225000000006, 34986.0]"
40,4.599999999999998,1,"[17360.45, 25971.34999999999, 31459.349999999984, 33915.44999999999, 34765.724999999984, 34964.99999999999, 34996.499999999985]"
40,4.6999999999999975,1,"[17356.775000000005, 25949.225, 31274.075000000004, 33780.075000000004, 34672.12500000001, 34951.22500000001]"
40,4.799999999999997,1,"[17765.100000000002, 26606.25, 31757.875000000007, 34055.225000000006, 34793.274999999994, 34964.774999999994, 34985.999999999985, 34996.72499999999]"
40,4.899999999999997,1,"[17272.825000000004, 26073.549999999996, 31576.65, 34018.14999999999, 34732.075, 34951.22499999998, 34996.724999999984]"
40,4.9999999999999964,1,"[17573.399999999998, 26512.4, 31763.02500000001, 34019.55000000001, 34772.27500000003, 34954.72500000003, 34989.50000000004]"
