Seed,Theta,A,Social_Welfare
37,4.0,1,"[17586.675000000003, 26228.574999999997, 31666.375, 34101.399999999994, 34818.67499999999, 34958.45, 34993.225000000006]"
37,4.1,1,"[17700.825, 26548.7, 31819.850000000013, 34133.575, 34821.725000000006, 34968.275]"
37,4.199999999999999,1,"[17462.350000000002, 25969.725, 31351.800000000003, 33874.92500000001, 34737.27500000003, 34940.725000000035, 34986.00000000002, 34993.000000000015]"
37,4.299999999999999,1,"[17376.949999999997, 26162.574999999997, 31478.325000000004, 33903.374999999985, 34758.04999999999, 34965.224999999984, 34996.49999999999]"
37,4.399999999999999,1,"[17533.375, 26311.825000000004, 31706.6, 34035.950000000004, 34742.20000000002, 34951.00000000001, 34993.00000000003]"
37,4.499999999999998,1,"[17273.024999999994, 25932.925000000003, 31312.500000000015, 33794.375, 34678.22499999999, 34937.0, 34993.0, 34996.500000000015]"
37,4.599999999999998,1,"[17638.100000000006, 26588.475, 31755.049999999996, 34036.02499999998, 34769.674999999974, 34972.224999999984, 34992.99999999998]"
37,4.6999999999999975,1,"[17899.924999999992, 26815.700000000004, 31840.499999999993, 34057.17500000001, 34753.45, 34945.42500000002, 34990.325000000004, 34997.250000000015]"
37,4.799999999999997,1,"[17693.625, 26327.9, 31456.225000000006, 33892.74999999999, 34780.17500000001, 34954.275, 34992.99999999999]"
37,4.899999999999997,1,"[17524.874999999996, 26039.85, 31503.275, 33971.674999999996, 34779.27499999999, 34954.27499999999]"
37,4.9999999999999964,1,"[17446.524999999998, 26263.125, 31652.149999999994, 34048.00000000002, 34803.10000000001, 34968.050000000025, 34996.50000000004]"
