Seed,Theta,A,Payoff
10,4.0,1,"[38184.75, 56693.625, 68384.92500000002, 73155.9, 74565.0, 74872.5, 74984.775]"
10,4.1,1,"[37491.024999999994, 56515.175, 68081.475, 73508.70000000001, 75454.075, 75893.825]"
10,4.199999999999999,1,"[38603.825, 57733.69999999999, 69493.17499999999, 74828.0, 76545.47500000002, 76930.70000000001, 76992.30000000002]"
10,4.299999999999999,1,"[38513.174999999996, 58110.14999999999, 69702.67499999999, 75239.24999999997, 77236.94999999998, 77860.5, 77984.84999999998, 77992.42499999999]"
10,4.399999999999999,1,"[39542.97499999999, 59181.59999999999, 71258.22499999999, 76607.2, 78360.32499999998, 78913.1, 78984.20000000001]"
10,4.499999999999998,1,"[40581.82499999999, 60656.22499999999, 72466.25, 77704.9, 79472.22499999998, 79895.99999999999, 79983.99999999999]"
10,4.599999999999998,1,"[40657.72499999999, 61308.59999999998, 73141.79999999997, 78683.92499999996, 80433.44999999995, 80886.82499999995, 80984.02499999997]"
10,4.6999999999999975,1,"[41349.64999999999, 61546.62499999998, 74181.92499999997, 79748.29999999999, 81418.99999999997, 81877.22499999999, 81967.19999999998]"
10,4.799999999999997,1,"[41652.624999999985, 62344.59999999998, 74935.17499999996, 80776.04999999997, 82601.82499999998, 82950.19999999997]"
10,4.899999999999997,1,"[42186.07499999998, 63126.52499999998, 75764.54999999996, 81555.82499999995, 83395.42499999996, 83865.82499999995, 83966.39999999994, 83983.64999999994, 83991.82499999995]"
10,4.9999999999999964,1,"[43075.974999999984, 64162.89999999998, 76592.44999999998, 82364.32499999998, 84387.77499999998, 84898.44999999998]"
