Seed,Theta,A,Payoff
48,4.0,1,"[37436.09999999999, 55737.75, 67557.675, 72661.275, 74385.375, 74857.125, 74962.5, 74985.0]"
48,4.1,1,"[38048.9, 57005.875, 68377.04999999999, 73759.79999999999, 75506.225, 75931.59999999999, 75984.79999999999]"
48,4.199999999999999,1,"[38467.54999999999, 57368.72499999999, 68975.475, 74459.67500000002, 76422.725, 76884.725, 76968.97500000002, 76992.30000000002]"
48,4.299999999999999,1,"[39555.825, 58486.34999999999, 70509.74999999999, 75826.87499999997, 77401.125, 77860.79999999999, 77960.99999999999]"
48,4.399999999999999,1,"[38823.899999999994, 58722.575, 70841.325, 76403.15, 78290.125, 78834.55, 78976.30000000002]"
48,4.499999999999998,1,"[40113.92499999999, 60071.54999999999, 72542.49999999999, 77839.54999999999, 79648.22499999999, 79911.99999999999]"
48,4.599999999999998,1,"[40976.39999999999, 60771.97499999998, 72917.77499999997, 78376.72499999996, 80400.59999999996, 80846.09999999995, 80967.59999999996]"
48,4.6999999999999975,1,"[41271.57499999998, 61675.799999999974, 73958.94999999997, 79878.44999999997, 81402.52499999998, 81844.19999999998, 81967.42499999999]"
48,4.799999999999997,1,"[41289.82499999998, 62202.374999999985, 75053.09999999998, 80520.32499999997, 82494.37499999997, 82933.82499999997, 82983.39999999997]"
48,4.899999999999997,1,"[42337.874999999985, 63047.174999999974, 76035.44999999997, 82126.64999999997, 83689.42499999996, 83941.42499999994]"
48,4.9999999999999964,1,"[42887.624999999985, 64777.59999999998, 77310.04999999997, 82537.025, 84500.07499999998, 84915.44999999998, 84983.0]"
